function,peak_idx,pc1_instantaneous,H_instantaneous
F6,186,0.9692192114603051,0.13744587837758007
F6,187,0.9920820979718988,0.04619826278120662
F6,188,0.9916454897687121,0.048295458679296834
F6,189,0.9839639048542538,0.08218261262823436
F6,190,0.9634899591331549,0.1566896543597411
F6,191,0.9242211823976109,0.2683367333621702
F6,192,0.9534737200452509,0.18815718040412932
F6,193,0.9848247560091575,0.07861479860664394
F6,194,0.7708166289977957,0.5382877151757474
F6,195,0.9941409461419095,0.035956028508388846
F6,196,0.9615270886313759,0.1630602357214922
F6,197,0.9844691350399104,0.08009453427813658
F6,198,0.9657361622410735,0.14926471330304364
F6,199,0.9989290118536327,0.008395088242491713
F7,0,0.8795446648397263,0.3678312341746909
F7,1,0.8671232471085618,0.3918189360746947
F7,2,0.8692761583904086,0.38776038668603274
F7,3,0.8561244671354425,0.4119368016834203
F7,4,0.9404965698936262,0.22559900122604526
F7,5,0.9970678705078277,0.02002808299654412
F7,6,0.7718940003079853,0.5369776523975264
F7,7,0.9388260344295647,0.2301855860573329
F7,8,0.9900604360445502,0.05572363864740851
F7,9,0.9758173071556928,0.11389874369009152
F7,10,0.9631873921400954,0.15767865070414408
F7,11,0.9877108372191427,0.06627382744687445
F7,12,0.9858390355717906,0.07434721487435494
F7,13,0.967460022330032,0.14346344031738334
F7,14,0.9841461882504137,0.08143114114298608
F7,15,0.9873462845259909,0.06786757885877884
F7,16,0.7905038720625162,0.5132883120849239
F7,17,0.9887200582018806,0.06180356696544865
F7,18,0.9984133395250265,0.011813210915995093
F7,19,0.9906420177422534,0.053030112633995506
F7,20,0.9945316358994385,0.03393686772429459
F7,21,0.9892077501088492,0.059611114902167014
F7,22,0.9872066969891673,0.06847499454776397
F7,23,0.9802920229135987,0.0969004266853304
F7,24,0.9975077853534751,0.017428895413435914
F7,25,0.9527318471229903,0.1903915345985213
F7,26,0.9288970320270582,0.2564826838363016
F7,27,0.9945836041760805,0.03366621250269657
F7,28,0.9851649107704428,0.0771915015494157
F7,29,0.9627494725726595,0.15910550463989528
F7,30,0.8339217194591797,0.44961299043909814
F7,31,0.9274887871615555,0.26008676590454494
F7,32,0.9148807671222311,0.291097640942538
F7,33,0.9059512465043391,0.31180640718692976
F7,34,0.8106581487672709,0.48526723372938585
F7,35,0.9765720061008241,0.11109594742733306
F7,36,0.9930991421629256,0.04121641654835637
F7,37,0.869988684651799,0.3864082157328871
F7,38,0.9963427700259875,0.02417143166478654
F7,39,0.9838858309268489,0.08250383039475924
F7,40,0.9821231528253014,0.08965697736823632
F7,41,0.9653240811491105,0.1506380136773603
F7,42,0.9915627992989556,0.048690023684161615
F7,43,0.9957721830033565,0.027328408674952672
F7,44,0.9895460783101855,0.05807710503418785
F7,45,0.9835986852773846,0.08368193377776369
F7,46,0.9624757900689885,0.1599945130987877
F7,47,0.9303660828582809,0.25269097331563123
F7,48,0.9140993088566668,0.2929494916177848
F7,49,0.9983253619931131,0.012377786172702798
F7,50,0.9992207845994406,0.0063559301523420705
F7,51,0.9680703673528306,0.14138707240530288
F7,52,0.994476541032449,0.034223264282649546
F7,53,0.9760776387468393,0.11293469062006815
F7,54,0.9552056225376486,0.18289245724924955
F7,55,0.9922176830089906,0.04554211809238397
F7,56,0.9915155279467665,0.04891521550554139
F7,57,0.9934995377681352,0.039214848990493816
F7,58,0.9843806999068836,0.08046122052958819
F7,59,0.6831436364957065,0.6244771255461217
F7,60,0.9328943933852204,0.24608686939952173
F7,61,0.9355218338506848,0.23911556348274776
F7,62,0.9051805815943299,0.313548619080761
F7,63,0.9572088323964355,0.17671537359875128
F7,64,0.9927464989399688,0.04295984266340472
F7,65,0.9651184623076712,0.1513213576469393
F7,66,0.9575716369846252,0.1755862783263246
F7,67,0.8663063646234317,0.39334832009335274
F7,68,0.9641016043331905,0.15468240872559819
F7,69,0.9980242794291535,0.014276228064616522
F7,70,0.9570941659207463,0.17707156107743394
F7,71,0.9982734136955098,0.012708961963374137
F7,72,0.8127716222337847,0.48217903319161814
F7,73,0.878808014388638,0.36929323108774986
F7,74,0.7888218890099143,0.5155134024561515
F7,75,0.9494667416900687,0.2000824066175963
F7,76,0.9985274815799315,0.011073404064056004
F7,77,0.9928954527741118,0.04222558891271663
F7,78,0.999207026458856,0.006454268662653645
F7,79,0.9906194452230462,0.0531353210480855
F7,80,0.9593490283499205,0.17000748137236157
F7,81,0.9102187370048743,0.302031453209847
F7,82,0.9829221737076763,0.08643747814351972
F7,83,0.9738578793548677,0.1210647089859217
F7,84,0.9604285269379835,0.16657986674527617
F7,85,0.9849494601907451,0.07809391152073336
F7,86,0.8740668408285421,0.37858203288103637
F7,87,0.9899950707011882,0.056024183846695726
F7,88,0.9849900128628208,0.07792429812519282
F7,89,0.9630314329421394,0.15818742256660945
F7,90,0.8988439658432102,0.3276156408084887
F7,91,0.9232880181746008,0.2706645073817151
F7,92,0.9700098137339401,0.13470805301710315
F7,93,0.9902132623047836,0.05501925515567941
F7,94,0.9912477901363567,0.05018569759959176
F7,95,0.9853607680046854,0.07636840298927502
F7,96,0.9895352928578268,0.05812617612461438
F7,97,0.9822437530502011,0.08917341238951355
F7,98,0.9979305873390469,0.01485725513745777
F7,99,0.9635801722678174,0.15639427327814773
F7,100,0.9685557502491747,0.13972722765676623
F7,101,0.9943713403844223,0.034768592475709834
F7,102,0.9812205429648382,0.09325019490376986
F7,103,0.674530070542793,0.6309239907571816
F7,104,0.9810990132574386,0.09373057060465172
F7,105,0.959168672457097,0.17057721177604615
F7,106,0.6512942259804211,0.6466417789430172
F7,107,0.8957222120105571,0.3343818319082654
F7,108,0.9306494880852587,0.2519556738043961
F7,109,0.9924403876920277,0.044459183725725014
F7,110,0.9912548513211343,0.0501522977339047
F7,111,0.9852023613870257,0.07703431771327969
F7,112,0.9274078041148534,0.2602931218530171
F7,113,0.9878828013636917,0.06551825333700571
F7,114,0.9763893583830754,0.11177651754743503
F7,115,0.9975730646267832,0.01703687160974373
F7,116,0.9096886379117423,0.3032576100564104
F7,117,0.9984308967374481,0.01169996517611591
F7,118,0.9931701703122892,0.040863095215466196
F7,119,0.9885205248741439,0.06269438177620038
F7,120,0.9878298858599209,0.0657510144118402
F7,121,0.9836920358735187,0.08329949924049088
F7,122,0.9766040101398004,0.11097654622791343
F7,123,0.9002887555036628,0.3244480490842824
F7,124,0.9870186462462435,0.06929086182135755
F7,125,0.9920354285445285,0.04642356946445228
F7,126,0.9794134303930453,0.1003132424856569
F7,127,0.90956227381532,0.30354939364755945
F7,128,0.9860371352616081,0.07350526508760838
F7,129,0.9942050022084425,0.03562681814992719
F7,130,0.9950571722659166,0.031176105953825813
F7,131,0.9949237937593203,0.03188186807927571
F7,132,0.9871088803794098,0.06889972354095776
F7,133,0.9608307034953111,0.1652950818077521
F7,134,0.9916949646418278,0.04805899075713424
F7,135,0.994265474969616,0.03531537044909733
F7,136,0.905286751499422,0.3133090170745335
F7,137,0.9723795060673769,0.1263708876750392
F7,138,0.9443279234804712,0.2148891546293363
F7,139,0.9170086670482893,0.2860151354194332
F7,140,0.9911775650332326,0.05051755487312572
F7,141,0.9909387275819518,0.05164201592793301
F7,142,0.9097631726220531,0.3030854130488447
F7,143,0.5830417159903882,0.679291212201979
F7,144,0.9972979353343179,0.018677716280117048
F7,145,0.9958531221003184,0.026885549819782584
F7,146,0.9591291545319275,0.17070193481195636
F7,147,0.9813768048760372,0.09263135314683939
F7,148,0.9930848487740105,0.04128742814366826
F7,149,0.8284832083133397,0.45828314589322894
F7,150,0.9424664278765487,0.22012642299440158
F7,151,0.9845017943269787,0.07995898706825474
F7,152,0.9981639203941103,0.013401919653594873
F7,153,0.9675331584314429,0.14321526267584433
F7,154,0.9824315626945156,0.08841869839547348
F7,155,0.655726367208144,0.6438295406223552
F7,156,0.9819271675226875,0.09044104575130814
F7,157,0.9901870971379915,0.05514002161791743
F7,158,0.9341179680403576,0.2428543654896615
F7,159,0.9309755011004958,0.25110828822817854
F7,160,0.9714742987435825,0.12957940603284018
F7,161,0.7000566252891988,0.6108163159338992
F7,162,0.8881531312621209,0.35035932556180477
F7,163,0.9666997692173797,0.14603326291868854
F7,164,0.7516586263470243,0.5605056103634743
F7,165,0.9762697992097097,0.1122212268664978
F7,166,0.8943524008272405,0.3373177035776426
F7,167,0.9776185001744188,0.10716811305830533
F7,168,0.9914016899012075,0.04945643125375439
F7,169,0.9080883272672425,0.3069385660391207
F7,170,0.9812778480846793,0.09302340472414153
F7,171,0.9558831160696576,0.18081404311623428
F7,172,0.9948626460035961,0.032204243468229844
F7,173,0.9821992791493719,0.089351834037404
F7,174,0.9419322355181902,0.22161747142339613
F7,175,0.9748905094021416,0.1173077291298797
F7,176,0.9989737824315336,0.008087992368773868
F7,177,0.9633091827442312,0.157280867143393
F7,178,0.8585392161411266,0.4076063953450202
F7,179,0.9647691427674193,0.1524793943931728
F7,180,0.9546112608666372,0.18470700041990862
F7,181,0.9780215744780536,0.10564201324449674
F7,182,0.9984992794154979,0.011256993887913559
F7,183,0.956450308638767,0.17906564608735673
F7,184,0.967431354048447,0.14356067594689367
F7,185,0.9760982776903114,0.11285813725850373
F7,186,0.9920879089336677,0.046170189736921906
F7,187,0.8655246717226203,0.3948064264548325
F7,188,0.9880674455930818,0.06470421420732614
F7,189,0.9689459218297226,0.1383873701345736
F7,190,0.9630754519745361,0.158043892503438
F7,191,0.7106991047286694,0.6015245279500707
F7,192,0.9848209627617572,0.07863062658158858
F7,193,0.7413453815373177,0.5716449811936261
F7,194,0.9421181559284307,0.22109912086851796
F7,195,0.9803819114092298,0.09654903845601684
F7,196,0.9947571594780948,0.0327586612833422
F7,197,0.9932228513854154,0.04060055932736358
F7,198,0.9882693195750953,0.0638109036986829
F7,199,0.9855990350428174,0.07536348646197825
F9,0,0.9951056881226474,0.030918495932383046
F9,1,0.9295321868548764,0.2548473567812604
F9,2,0.998223202423417,0.013027575287972246
F9,3,0.9674490684201067,0.14350059631647857
F9,4,0.9911325252736365,0.050730098617133394
F9,5,0.9481856401785882,0.20382325353560907
F9,6,0.9864639906918449,0.07168133201706087
F9,7,0.9762005543061495,0.11247850612552976
F9,8,0.9763195985447419,0.11203606965353832
F9,9,0.9712861284743232,0.13024263500010638
F9,10,0.9797861071432405,0.09887038279950622
F9,11,0.9588741857648962,0.17150568894338972
F9,12,0.972125000446851,0.12727602779159594
F9,13,0.9030384421577692,0.31835507499603893
F9,14,0.9844282758098545,0.08026401583908059
F9,15,0.9929200991928271,0.04210379520104448
F9,16,0.9894762918896894,0.0583944171517817
F9,17,0.9826058714662409,0.0877164096136904
F9,18,0.973848280212265,0.12109943416310424
F9,19,0.9571073279908985,0.17703069213557793
F9,20,0.9908246757070345,0.052176727439641045
F9,21,0.9163056048082375,0.2877009193950399
F9,22,0.992475997401721,0.044285418172538865
F9,23,0.942203173434455,0.22086187893808495
F9,24,0.9584552789967706,0.17282266044520958
F9,25,0.9764954835707834,0.11138125757214933
F9,26,0.9745313224049423,0.11861939976051097
F9,27,0.9622954956976167,0.16057903292931175
F9,28,0.9879532706658215,0.06520791446588643
F9,29,0.9865081083043504,0.07149204861653723
F9,30,0.9822302351209425,0.08922765598250815
F9,31,0.9873842572735361,0.06770207117818157
F9,32,0.880424358234449,0.36607863360506976
F9,33,0.9922707073790045,0.04528486879074747
F9,34,0.9985611059471777,0.010853809052009458
F9,35,0.9413550194566306,0.22322274529991448
F9,36,0.9791480519169307,0.1013364786101651
F9,37,0.9799267053269523,0.09832422609614115
F9,38,0.992863464741856,0.04238353386420353
F9,39,0.9757519290451647,0.11414039780182576
F9,40,0.9372300091613178,0.2345221862478462
F9,41,0.9640620347782246,0.15481258989564192
F9,42,0.8906813435090998,0.345088448804799
F9,43,0.9936142323090617,0.03863698435572458
F9,44,0.9729779858277543,0.124232873251763
F9,45,0.9782141494167389,0.10491023565832329
F9,46,0.9938539293148351,0.03742258216828106
F9,47,0.9890777369245182,0.060197735816082926
F9,48,0.9896662714114626,0.05752949315664927
F9,49,0.9985509382614287,0.0109202946400394
F9,50,0.9973998834357636,0.018073144547813384
F9,51,0.9188047591702783,0.2816789032992505
F9,52,0.9984834114719083,0.011360056687135967
F9,53,0.993159338043102,0.04091702696317928
F9,54,0.9766108202064,0.11095113333621799
F9,55,0.9531371528690447,0.18917237126471986
F9,56,0.9958129079447352,0.02710577824827355
F9,57,0.9800784526999019,0.09773363225743971
F9,58,0.9968215668148678,0.021453712061368552
F9,59,0.9219734789601226,0.2739227921210609
F9,60,0.9848617448767674,0.07846040571234783
F9,61,0.9701413833474472,0.13425036172892874
F9,62,0.9305186024974756,0.2522954129756708
F9,63,0.9572153558446335,0.17669510022539303
F9,64,0.9967561425244622,0.021829111967699048
F9,65,0.9446266757825015,0.21404253813633878
F9,66,0.9429169480165539,0.21886483317121005
F9,67,0.9490553376846037,0.20128740586283145
F9,68,0.9780283241322498,0.1056163940718609
F9,69,0.9888391409331143,0.061270226069035996
F9,70,0.9927384306075857,0.04299952620000438
F9,71,0.9993291663046635,0.00557238326844961
F9,72,0.9848577279330957,0.07847717702088197
F9,73,0.9833694853839079,0.08461862447286224
F9,74,0.9899221025222333,0.05635917692037235
F9,75,0.991811571798731,0.04750048145605585
F9,76,0.9559799405255467,0.1805161198920577
F9,77,0.9510715928354844,0.19534783344667433
F9,78,0.9604211059700248,0.16660353349934903
F9,79,0.9777446385501674,0.106691338690614
F9,80,0.9675098476504793,0.1432943831829452
F9,81,0.9941445590363263,0.03593747918204701
F9,82,0.9549616352681716,0.18363832579336975
F9,83,0.9411654889468793,0.22374852255173627
F9,84,0.9865471007312114,0.0713246327272849
F9,85,0.9912805320254525,0.05003077779072223
F9,86,0.9974460411627224,0.017798111529033354
F9,87,0.9799370262019711,0.09828409492320275
F9,88,0.9810329183466556,0.09399149210615922
F9,89,0.9990976726375046,0.007227716051377459
F9,90,0.9776273885308371,0.10713454095453902
F9,91,0.9864569816135434,0.07171139052589083
F9,92,0.9757085041154802,0.11430080750183877
F9,93,0.9694657068089018,0.13659454704136187
F9,94,0.9661622895239439,0.1478392046087257
F9,95,0.9864318142065233,0.07181929093131886
F9,96,0.9775001980505107,0.10761460728720068
F9,97,0.9958048123517809,0.02715006585943675
F9,98,0.9955279943732349,0.028655176280819802
F9,99,0.9865785118389736,0.07118968430399002
F9,100,0.9866827482997702,0.07074132867934985
F9,101,0.996406037770757,0.023816112603658884
F9,102,0.8996682318618155,0.32581133159821096
F9,103,0.9889165903951815,0.06092266110241946
F9,104,0.9960365524438878,0.025875988404080886
F9,105,0.9971214502295697,0.019715267993505495
F9,106,0.9427490842133303,0.21933534081096673
F9,107,0.9572725132531976,0.17651742371955212
F9,108,0.999406149338447,0.005005321192486029
F9,109,0.9713318214100141,0.13008170172220854
F9,110,0.9876774871902667,0.06642007731636936
F9,111,0.9967129197364056,0.02207639335948303
F9,112,0.9931133027641074,0.04114603526487971
F9,113,0.9750901979891382,0.1165762361623715
F9,114,0.9936871216567995,0.03826867134674509
F9,115,0.979967540191999,0.0981654141550715
F9,116,0.9778370708840086,0.10634150149923029
F9,117,0.9677257495486553,0.14256091475777327
F9,118,0.996889657298554,0.021061578542469008
F9,119,0.9960605190280668,0.02574346011248703
F9,120,0.8837546565348928,0.35937674003670134
F9,121,0.9985550447888675,0.01089345105348046
F9,122,0.9905421116792961,0.05349535059180185
F9,123,0.9868836736049893,0.06987474344779074
F9,124,0.9901675787676854,0.05523006360866534
F9,125,0.9708630237909326,0.13172929422358554
F9,126,0.9395307298441492,0.22825678839590974
F9,127,0.9268257788861508,0.2617733423312626
F9,128,0.9943697150991739,0.034777001854696246
F9,129,0.8984701984513521,0.3284313478062075
F9,130,0.9819725331844156,0.09025974703203887
F9,131,0.9600007001104925,0.16794192273896213
F9,132,0.953440938043623,0.18825617303877906
F9,133,0.9752910972789633,0.11583865149124131
F9,134,0.9950811725981885,0.03104872883664574
F9,135,0.9929511234230446,0.04195036176384078
F9,136,0.9897744239502515,0.0570355323274987
F9,137,0.9634527966711424,0.1568112665360581
F9,138,0.9590417676163285,0.17097759639159416
F9,139,0.972792784074879,0.12489593170416548
F9,140,0.9771547216202051,0.10891486895647025
F9,141,0.980070911272729,0.09776301092465822
F9,142,0.997901586844188,0.015036229659378427
F9,143,0.9775836156980614,0.10729983991237121
F9,144,0.9877047677423765,0.0663004507345344
F9,145,0.983366314653662,0.08463155993855591
F9,146,0.9826778377972817,0.08742594029141774
F9,147,0.9986890708829116,0.010010731119654965
F9,148,0.9694525983308763,0.13663987187585414
F9,149,0.9595103807861958,0.16949707463807392
F9,150,0.9960035355722632,0.02605832406070461
F9,151,0.8512200257210903,0.42058697970578385
F9,152,0.9975679374875381,0.01706772487754161
F9,153,0.9453354790676398,0.21202705980660022
F9,154,0.904321511203726,0.31548253183554065
F9,155,0.933454941483916,0.2446089770098427
F9,156,0.958407464014343,0.17297270157714315
F9,157,0.9622915298683454,0.1605918801830968
F9,158,0.9759242223796877,0.11350316732617408
F9,159,0.9714378942070472,0.12970781767553255
F9,160,0.969429126678103,0.13672101468824424
F9,161,0.9934404942203243,0.03951153117448729
F9,162,0.9876909967334779,0.06636084494680125
F9,163,0.9650982563024821,0.151388441445138
F9,164,0.9946198437152255,0.033477177477390575
F9,165,0.9805529025560091,0.09587944600160392
F9,166,0.9358965374628297,0.23811214866175726
F9,167,0.9740219976336204,0.12047044533833026
F9,168,0.9231889686570681,0.2709108617927141
F9,169,0.970305088544403,0.13368004571376926
F9,170,0.9913151881098548,0.049866665748452464
F9,171,0.9935262947941386,0.03908022276160923
F9,172,0.9970410684974216,0.020184191839940746
F9,173,0.9946383291049196,0.03338065837455637
F9,174,0.9754011983280769,0.11543371523597526
F9,175,0.9987727047602281,0.009453031255603303
F9,176,0.9887075665233702,0.06185944006144028
F9,177,0.9877843030674074,0.06595133408992981
F9,178,0.955444032048925,0.18216229601362752
F9,179,0.9148019601455726,0.2912847472157225
F9,180,0.9390067801785031,0.2296917012775375
F9,181,0.9892528103693881,0.05940743398989779
F9,182,0.9799048933533286,0.09840902086839211
F9,183,0.9171933219178805,0.2855712999459668
F9,184,0.9684179282727972,0.14019931346641443
F9,185,0.9167838509051839,0.2865548976031108
F9,186,0.9969253274603849,0.020855559058191083
F9,187,0.993570508034759,0.03885752257893474
F9,188,0.9878059106336359,0.06585639825557937
F9,189,0.9363558879208521,0.23687886461994892
F9,190,0.9527283582043402,0.1904020134190898
F9,191,0.9736695594198386,0.12174530243296626
F9,192,0.9465882472547893,0.2084409675988745
F9,193,0.9388211902094734,0.23019881497483655
F9,194,0.9938853168287046,0.03726287148417319
F9,195,0.9363305647717559,0.23694694530792954
F9,196,0.9971965477153759,0.019275137933981553
F9,197,0.9980493263055462,0.014120155402373024
F9,198,0.9292305571370516,0.2556247247223705
F9,199,0.8993091467953696,0.32659828689542564
F10,0,0.9990164148619083,0.007793746084335696
F10,1,0.9938770645165589,0.03730487781793391
F10,2,0.8997160264535983,0.3257064794179122
F10,3,0.9974009721765054,0.018066666752228292
F10,4,0.9082225403100047,0.3066310412805446
F10,5,0.93466820408283,0.24139281803534302
F10,6,0.9333490029903186,0.2448886716982978
F10,7,0.9930561237813774,0.04143004809746696
F10,8,0.9791452695080896,0.10134718856742495
F10,9,0.9911957133554202,0.05043184698638225
F10,10,0.9570339058510199,0.17725861801073756
F10,11,0.9970960712984459,0.019863561601725716
F10,12,0.8616020171385969,0.40204466713630704
F10,13,0.9868378694596665,0.07007256821590983
F10,14,0.9875284438652947,0.06707256358021817
F10,15,0.9951071079797943,0.030910949503757713
F10,16,0.9622925187662043,0.16058867670155264
F10,17,0.9945902892996165,0.03363135951568818
F10,18,0.9957688996349423,0.027346340603942816
F10,19,0.9885152448314518,0.06271790656354556
F10,20,0.9959588884168286,0.026304452808383824
F10,21,0.9380139303900519,0.23239764975855345
F10,22,0.9770762642701921,0.10920940924140925
F10,23,0.930103706974789,0.2533706065526114
F10,24,0.9979897430681121,0.014490910830729833
F10,25,0.9925252166577311,0.04404496205800551
F10,26,0.9421316590829664,0.22106144908263356
F10,27,0.9805172728894903,0.09601909594849205
F10,28,0.9810638590871776,0.09386937726637756
F10,29,0.9975730525628429,0.01703694421890311
F10,30,0.9413177783004635,0.2233261074261841
F10,31,0.9312993615351702,0.2502648601046184
F10,32,0.9610883152026246,0.16446986527214658
F10,33,0.998217010244438,0.013066768193651521
F10,34,0.9924071426041882,0.04462125800526142
F10,35,0.9817501232979092,0.09114747610535688
F10,36,0.9129551315057507,0.29564687910735227
F10,37,0.9981020689806598,0.013790445279045134
F10,38,0.9559012388235681,0.1807582973805882
F10,39,0.9538858616139096,0.18691055399582765
F10,40,0.9801427343649106,0.09748309584374536
F10,41,0.97533130341213,0.1156908373808275
F10,42,0.9247584937752746,0.26699078076626326
F10,43,0.9653295562002647,0.15061980091859117
F10,44,0.9871281702675265,0.06881602471633248
F10,45,0.9538428714137152,0.18704076855705679
F10,46,0.9967751911948919,0.021719949859091453
F10,47,0.9872512015597935,0.0682815010676121
F10,48,0.9518962340932459,0.1928935861392936
F10,49,0.9680690805700587,0.14139146258573373
F10,50,0.9066600982878261,0.3101977805266489
F10,51,0.9829017350355999,0.08652029851388589
F10,52,0.9575700348509462,0.1755912714780542
F10,53,0.9484287318143202,0.2031160123019536
F10,54,0.996369527712388,0.024021292523214628
F10,55,0.985034467478761,0.07773823686086767
F10,56,0.9754379609913967,0.11529839490136216
F10,57,0.9854150733808379,0.0761397128718037
F10,58,0.990065222688329,0.05570161297269899
F10,59,0.9858131485045514,0.07445702981449263
F10,60,0.9862169195369318,0.07273869196934231
F10,61,0.9842649358594281,0.08094045473285633
F10,62,0.9695489299611636,0.1363066530554572
F10,63,0.9576085957119236,0.17547107655321628
F10,64,0.9422817197358248,0.22064257699256737
F10,65,0.9150860440980697,0.29060989059199654
F10,66,0.881182518399769,0.3645622660906351
F10,67,0.9907052033532786,0.052735317696376384
F10,68,0.972794520188689,0.12488972210829351
F10,69,0.9870341023207925,0.06922390953280798
F10,70,0.9580143056141693,0.17420424497055637
F10,71,0.9949951043197683,0.03150497786693053
F10,72,0.9399694862495845,0.22705147390938066
F10,73,0.9952173585597966,0.030323702631853806
F10,74,0.9708942230001955,0.13161988705134356
F10,75,0.9807546157352762,0.09508757535970727
F10,76,0.8840084734464265,0.3588615646503892
F10,77,0.9529132793170281,0.18984623767740066
F10,78,0.9963968880944467,0.023867566934977155
F10,79,0.9874415912515929,0.06745195636435836
F10,80,0.9932137519052154,0.0406459359144749
F10,81,0.9830964157316248,0.08573041158812679
F10,82,0.950782095490958,0.19620594017399978
F10,83,0.9937330179349941,0.038036321542670205
F10,84,0.9974772111826198,0.017611911296180286
F10,85,0.9778043680527808,0.1064653199086345
F10,86,0.9680893658805874,0.1413222479532805
F10,87,0.9937988114266966,0.03770265153025122
F10,88,0.9859839924772327,0.0737314070421761
F10,89,0.944303128076766,0.21495934444135853
F10,90,0.9892844763441418,0.05926418357029591
F10,91,0.8976428696201912,0.33023146421164884
F10,92,0.8681435015410244,0.38990065764564175
F10,93,0.9978608327347568,0.01528706323086731
F10,94,0.9385169341432613,0.23102888016503764
F10,95,0.9418490990777997,0.22184905321617476
F10,96,0.8153766111440922,0.47833221728347264
F10,97,0.9724488410808506,0.12612388307792377
F10,98,0.983292523807236,0.08493242731691555
F10,99,0.9835083051447879,0.0840516843507891
F10,100,0.9386023372656302,0.2307960473867311
F10,101,0.9869015933504441,0.06979730529401615
F10,102,0.9928021756191184,0.042685753782365776
F10,103,0.9910416293854086,0.05115833682643934
F10,104,0.9439771886557454,0.2158809154415853
F10,105,0.9703164051634003,0.1336405865730004
F10,106,0.9972077230607562,0.019209470513027974
F10,107,0.8336374864657793,0.45007136008867615
F10,108,0.9492601116586136,0.20068806367719386
F10,109,0.9971524200730839,0.0195340014899194
F10,110,0.9960270236022024,0.025928639673901483
F10,111,0.9831984696843804,0.08531543386429319
F10,112,0.9937624257701618,0.03788726680102379
F10,113,0.9837130556297987,0.08321331162450189
F10,114,0.9394422209645603,0.22849952104419163
F10,115,0.9988434515817434,0.008976824319155407
F10,116,0.9953450480852134,0.029640371881417524
F10,117,0.9821151626891735,0.08968898571594902
F10,118,0.9618246534396936,0.1621013032891049
F10,119,0.9909596815522088,0.05154362004699361
F10,120,0.9877797450661092,0.06597135535563081
F10,121,0.9852510830499985,0.07682968418313335
F10,122,0.9900451921148721,0.05579376786873137
F10,123,0.996508994364673,0.023235497793327443
F10,124,0.9982594270543041,0.01279785873993388
F10,125,0.9817740786818611,0.09105199360293986
F10,126,0.9485999544179056,0.20261713913284382
F10,127,0.9578085148031469,0.17484733706028496
F10,128,0.9081424992012384,0.30681446690367425
F10,129,0.9938156646285589,0.03761706823449447
F10,130,0.892954025705161,0.3402943122293556
F10,131,0.9723216893019028,0.12657672186491828
F10,132,0.9412062329306875,0.2236355493296852
F10,133,0.9832514850867501,0.08509961095265864
F10,134,0.9931957962227909,0.0407354399072872
F10,135,0.9674567243899879,0.14347462743232683
F10,136,0.969155429739453,0.13766583167088778
F10,137,0.989929112461642,0.05632701789096109
F10,138,0.9971189538576021,0.01972986465789984
F10,139,0.9408306886839221,0.22467570922931288
F10,140,0.9882352529382439,0.0639618965623054
F10,141,0.9463032935851179,0.20925936025789862
F10,142,0.9861192788472237,0.07315531027557697
F10,143,0.8881688951271139,0.3503266613701884
F10,144,0.9832231454600345,0.0852150012792786
F10,145,0.9922659643530162,0.04530789461418153
F10,146,0.9948636502471324,0.03219895495629985
F10,147,0.9942952634285385,0.035161718119522616
F10,148,0.977763859666272,0.10661862314459677
F10,149,0.9790491831853886,0.10171680862626042
F10,150,0.9288612846642026,0.2565745401969189
F10,151,0.9322521795307743,0.2477739075354222
F10,152,0.9965406589643345,0.023056319439875638
F10,153,0.9528954184356448,0.1898999513109735
F10,154,0.9397723755001625,0.22759338055844505
F10,155,0.9952501745557941,0.030148418507277834
F10,156,0.9658456016975714,0.14889913566420981
F10,157,0.9914941504131984,0.049016966737947254
F10,158,0.9667935416574135,0.14571727028960224
F10,159,0.9719843536918515,0.12777520608722207
F10,160,0.9947495657101264,0.03279848989421474
F10,161,0.9921626564521215,0.045808696097649565
F10,162,0.976489959413473,0.11140184421277857
F10,163,0.9601941922768952,0.16732650243744487
F10,164,0.9742188063529204,0.11975640709091868
F10,165,0.9488872304890291,0.20177878159150578
F10,166,0.8355500304150661,0.4469758198760065
F10,167,0.9829014054789174,0.08652163372014822
F10,168,0.9679864160782424,0.14167338096014814
F10,169,0.9016024924281619,0.3215476027816388
F10,170,0.9781273418804092,0.10524031557611353
F10,171,0.8907410565109062,0.34496316935431937
F10,172,0.9859823369658812,0.07373844856129916
F10,173,0.9562149462561317,0.17979209344584868
F10,174,0.9964758137680645,0.023422945414282664
F10,175,0.9963114597534026,0.024346866289845153
F10,176,0.9945198876285274,0.03399798473269673
F10,177,0.9945316597726215,0.033936743505091266
F10,178,0.9931242914749441,0.0410913987690852
F10,179,0.9746845496671439,0.1180604879825605
F10,180,0.9757424158944231,0.11417554575737622
F10,181,0.9966911591120983,0.022200671536203788
F10,182,0.9911206936628276,0.050785893954513196
F10,183,0.9537402511904219,0.18735142900691293
F10,184,0.9850797361443612,0.07754863069174829
F10,185,0.9777775990838228,0.10656663503910022
F10,186,0.831916449732673,0.4528343841492583
F10,187,0.9979854350651934,0.014517648052604082
F10,188,0.9758128141507341,0.11391535676905493
F10,189,0.9281602026360664,0.2583721416893444
F10,190,0.9938356914389667,0.03751530874279598
F10,191,0.9978642939839423,0.015265790364353715
F10,192,0.9832502946551814,0.08510445900806332
F10,193,0.9892089470561378,0.05960570693612903
F10,194,0.9987082889190334,0.009883064110810432
F10,195,0.9970709239878718,0.020010282391723262
