t_value,D_F_magnitude,R_comp
96.69999999999905,1.7969564253986043,0.00330465442927916
96.79999999999905,2.0069039433895055,0.0031080332412552073
96.89999999999904,1.9943759681325994,0.002653143535252114
96.99999999999903,1.7964922350709218,0.0020017089705014757
97.09999999999903,1.5635142438007872,0.0012692803798793504
97.19999999999902,1.485116660831122,0.0005781504383729319
97.29999999999902,1.5632294713251127,0.0002143621946014445
97.39999999999901,1.6070290408424683,0.0006129643484910629
97.499999999999,1.4827455975377313,0.0009783295699706878
97.599999999999,1.1968899931465462,0.0011806023508662046
97.699999999999,0.8503412658151872,0.0011407312892293682
97.79999999999899,0.5437459094576986,0.0008075636366984857
97.89999999999898,0.2693329419562959,0.00025294665208405997
97.99999999999898,0.06714652522575237,0.0006847399231862841
98.09999999999897,0.49399737069101785,0.001489972060059906
98.19999999999897,0.9427213360585794,0.0021153073226225245
98.29999999999896,1.3143246127927215,0.0023774521553401296
98.39999999999895,1.5660134919133857,0.00218491706548946
98.49999999999895,1.7585848279499143,0.0015872789580206178
98.59999999999894,2.0057254077406923,0.0009878502157653999
98.69999999999894,2.3322578070293174,0.0014787074270252156
98.79999999999893,2.6356115394305135,0.0025828497694094167
98.89999999999893,2.7944136964508792,0.0036130740912586356
98.99999999999892,2.755975815154537,0.004356310008019953
99.09999999999891,2.5473828138683614,0.004745299695089447
99.19999999999891,2.2368572551374903,0.004813183278718734
99.2999999999989,1.8809196840703064,0.004679738240114385
99.3999999999989,1.4957585304928473,0.004522402574086335
99.49999999999889,1.0683169624026811,0.004497478388372102
99.59999999999889,0.5861940605714926,0.00462674387508442
99.69999999999888,0.21528664104597897,0.004774010064720682
99.79999999999887,0.7205448803833511,0.004752756593975777
99.89999999999887,1.3766428423113533,0.004439794970057194
99.99999999999886,1.9558256965638525,0.003825493146863488
