n,a_n_real,a_n_imag,a_n_magnitude,omega_n,is_squarefree
4608,0.0,0.0,0.0,0,False
4609,-1.0,0.0,1.0,2,True
4610,0.0,0.0,0.0,0,True
4611,1.0,0.0,1.0,3,True
4612,0.0,0.0,0.0,0,False
4613,-0.1986028939392892,0.0,0.1986028939392892,2,True
4614,-1.0,0.0,1.0,3,True
4615,0.0,0.0,0.0,0,True
4616,0.0,0.0,0.0,0,False
4617,0.0,0.0,0.0,0,False
4618,-0.1986028939392892,0.0,0.1986028939392892,2,True
4619,-1.0,0.0,1.0,2,True
4620,0.0,0.0,0.0,0,False
4621,1.0,0.0,1.0,1,True
4622,0.1986028939392892,0.0,0.1986028939392892,2,True
4623,-0.1986028939392892,0.0,0.1986028939392892,3,True
4624,0.0,0.0,0.0,0,False
4625,0.0,0.0,0.0,0,False
4626,0.0,0.0,0.0,0,False
4627,0.1986028939392892,0.0,0.1986028939392892,2,True
4628,0.0,0.0,0.0,0,False
4629,-1.0,0.0,1.0,2,True
4630,0.0,0.0,0.0,0,True
4631,1.0,0.0,1.0,2,True
4632,0.0,0.0,0.0,0,False
4633,-0.1986028939392892,0.0,0.1986028939392892,2,True
4634,-1.0,0.0,1.0,3,True
4635,0.0,0.0,0.0,0,False
4636,0.0,0.0,0.0,0,False
4637,0.1986028939392892,0.0,0.1986028939392892,1,True
4638,-0.1986028939392892,0.0,0.1986028939392892,3,True
4639,-1.0,0.0,1.0,1,True
4640,0.0,0.0,0.0,0,False
4641,1.0,0.0,1.0,4,True
4642,0.1986028939392892,0.0,0.1986028939392892,3,True
4643,-0.1986028939392892,0.0,0.1986028939392892,1,True
4644,0.0,0.0,0.0,0,False
4645,0.0,0.0,0.0,0,True
4646,1.0,0.0,1.0,3,True
4647,0.1986028939392892,0.0,0.1986028939392892,2,True
4648,0.0,0.0,0.0,0,False
4649,-1.0,0.0,1.0,1,True
4650,0.0,0.0,0.0,0,False
4651,1.0,0.0,1.0,1,True
4652,0.0,0.0,0.0,0,False
4653,0.0,0.0,0.0,0,False
4654,-1.0,0.0,1.0,3,True
4655,0.0,0.0,0.0,0,False
4656,0.0,0.0,0.0,0,False
4657,0.1986028939392892,0.0,0.1986028939392892,1,True
4658,-0.1986028939392892,0.0,0.1986028939392892,3,True
4659,-1.0,0.0,1.0,2,True
4660,0.0,0.0,0.0,0,False
4661,1.0,0.0,1.0,2,True
4662,0.0,0.0,0.0,0,False
4663,-0.1986028939392892,0.0,0.1986028939392892,1,True
4664,0.0,0.0,0.0,0,False
4665,0.0,0.0,0.0,0,True
4666,1.0,0.0,1.0,2,True
4667,0.1986028939392892,0.0,0.1986028939392892,2,True
4668,0.0,0.0,0.0,0,False
4669,-1.0,0.0,1.0,3,True
4670,0.0,0.0,0.0,0,True
4671,0.0,0.0,0.0,0,False
4672,0.0,0.0,0.0,0,False
4673,-0.1986028939392892,0.0,0.1986028939392892,1,True
4674,-1.0,0.0,1.0,4,True
4675,0.0,0.0,0.0,0,False
4676,0.0,0.0,0.0,0,False
4677,0.1986028939392892,0.0,0.1986028939392892,2,True
4678,-0.1986028939392892,0.0,0.1986028939392892,2,True
4679,-1.0,0.0,1.0,1,True
4680,0.0,0.0,0.0,0,False
4681,1.0,0.0,1.0,2,True
4682,0.1986028939392892,0.0,0.1986028939392892,2,True
4683,-0.1986028939392892,0.0,0.1986028939392892,3,True
4684,0.0,0.0,0.0,0,False
4685,0.0,0.0,0.0,0,True
4686,1.0,0.0,1.0,4,True
4687,0.1986028939392892,0.0,0.1986028939392892,2,True
4688,0.0,0.0,0.0,0,False
4689,0.0,0.0,0.0,0,False
4690,0.0,0.0,0.0,0,True
4691,1.0,0.0,1.0,1,True
4692,0.0,0.0,0.0,0,False
4693,0.0,0.0,0.0,0,False
4694,-1.0,0.0,1.0,2,True
4695,0.0,0.0,0.0,0,True
4696,0.0,0.0,0.0,0,False
4697,0.1986028939392892,0.0,0.1986028939392892,3,True
4698,0.0,0.0,0.0,0,False
4699,-1.0,0.0,1.0,2,True
4700,0.0,0.0,0.0,0,False
4701,1.0,0.0,1.0,2,True
4702,0.1986028939392892,0.0,0.1986028939392892,2,True
4703,-0.1986028939392892,0.0,0.1986028939392892,1,True
4704,0.0,0.0,0.0,0,False
4705,0.0,0.0,0.0,0,True
4706,1.0,0.0,1.0,3,True
4707,0.0,0.0,0.0,0,False
4708,0.0,0.0,0.0,0,False
4709,-1.0,0.0,1.0,2,True
4710,0.0,0.0,0.0,0,True
4711,1.0,0.0,1.0,2,True
4712,0.0,0.0,0.0,0,False
4713,-0.1986028939392892,0.0,0.1986028939392892,2,True
4714,-1.0,0.0,1.0,2,True
4715,0.0,0.0,0.0,0,True
4716,0.0,0.0,0.0,0,False
4717,0.1986028939392892,0.0,0.1986028939392892,2,True
4718,-0.1986028939392892,0.0,0.1986028939392892,3,True
4719,0.0,0.0,0.0,0,False
4720,0.0,0.0,0.0,0,False
4721,1.0,0.0,1.0,1,True
4722,0.1986028939392892,0.0,0.1986028939392892,3,True
4723,-0.1986028939392892,0.0,0.1986028939392892,1,True
4724,0.0,0.0,0.0,0,False
4725,0.0,0.0,0.0,0,False
4726,1.0,0.0,1.0,3,True
4727,0.1986028939392892,0.0,0.1986028939392892,2,True
4728,0.0,0.0,0.0,0,False
4729,-1.0,0.0,1.0,1,True
4730,0.0,0.0,0.0,0,True
4731,1.0,0.0,1.0,3,True
4732,0.0,0.0,0.0,0,False
4733,-0.1986028939392892,0.0,0.1986028939392892,1,True
4734,0.0,0.0,0.0,0,False
4735,0.0,0.0,0.0,0,True
4736,0.0,0.0,0.0,0,False
4737,0.1986028939392892,0.0,0.1986028939392892,2,True
4738,-0.1986028939392892,0.0,0.1986028939392892,3,True
4739,-1.0,0.0,1.0,2,True
4740,0.0,0.0,0.0,0,False
4741,1.0,0.0,1.0,2,True
4742,0.1986028939392892,0.0,0.1986028939392892,2,True
4743,0.0,0.0,0.0,0,False
4744,0.0,0.0,0.0,0,False
4745,0.0,0.0,0.0,0,True
4746,1.0,0.0,1.0,4,True
4747,0.1986028939392892,0.0,0.1986028939392892,2,True
4748,0.0,0.0,0.0,0,False
4749,-1.0,0.0,1.0,2,True
4750,0.0,0.0,0.0,0,False
4751,1.0,0.0,1.0,1,True
4752,0.0,0.0,0.0,0,False
4753,0.0,0.0,0.0,0,False
4754,-1.0,0.0,1.0,2,True
4755,0.0,0.0,0.0,0,True
4756,0.0,0.0,0.0,0,False
4757,0.1986028939392892,0.0,0.1986028939392892,2,True
4758,-0.1986028939392892,0.0,0.1986028939392892,4,True
4759,-1.0,0.0,1.0,1,True
4760,0.0,0.0,0.0,0,False
4761,0.0,0.0,0.0,0,False
4762,0.1986028939392892,0.0,0.1986028939392892,2,True
4763,-0.1986028939392892,0.0,0.1986028939392892,2,True
4764,0.0,0.0,0.0,0,False
4765,0.0,0.0,0.0,0,True
4766,1.0,0.0,1.0,2,True
4767,0.1986028939392892,0.0,0.1986028939392892,3,True
4768,0.0,0.0,0.0,0,False
4769,-1.0,0.0,1.0,2,True
4770,0.0,0.0,0.0,0,False
4771,1.0,0.0,1.0,2,True
4772,0.0,0.0,0.0,0,False
4773,-0.1986028939392892,0.0,0.1986028939392892,3,True
4774,-1.0,0.0,1.0,4,True
4775,0.0,0.0,0.0,0,False
4776,0.0,0.0,0.0,0,False
4777,0.1986028939392892,0.0,0.1986028939392892,2,True
4778,-0.1986028939392892,0.0,0.1986028939392892,2,True
4779,0.0,0.0,0.0,0,False
4780,0.0,0.0,0.0,0,False
4781,1.0,0.0,1.0,2,True
4782,0.1986028939392892,0.0,0.1986028939392892,3,True
4783,-0.1986028939392892,0.0,0.1986028939392892,1,True
4784,0.0,0.0,0.0,0,False
4785,0.0,0.0,0.0,0,True
4786,1.0,0.0,1.0,2,True
4787,0.1986028939392892,0.0,0.1986028939392892,1,True
4788,0.0,0.0,0.0,0,False
4789,-1.0,0.0,1.0,1,True
4790,0.0,0.0,0.0,0,True
4791,1.0,0.0,1.0,2,True
4792,0.0,0.0,0.0,0,False
4793,-0.1986028939392892,0.0,0.1986028939392892,1,True
4794,-1.0,0.0,1.0,4,True
4795,0.0,0.0,0.0,0,True
4796,0.0,0.0,0.0,0,False
4797,0.0,0.0,0.0,0,False
4798,-0.1986028939392892,0.0,0.1986028939392892,2,True
4799,-1.0,0.0,1.0,1,True
4800,0.0,0.0,0.0,0,False
4801,1.0,0.0,1.0,1,True
4802,0.0,0.0,0.0,0,False
4803,-0.1986028939392892,0.0,0.1986028939392892,2,True
4804,0.0,0.0,0.0,0,False
4805,0.0,0.0,0.0,0,False
4806,0.0,0.0,0.0,0,False
4807,0.1986028939392892,0.0,0.1986028939392892,3,True
4808,0.0,0.0,0.0,0,False
4809,-1.0,0.0,1.0,3,True
4810,0.0,0.0,0.0,0,True
4811,1.0,0.0,1.0,2,True
4812,0.0,0.0,0.0,0,False
4813,-0.1986028939392892,0.0,0.1986028939392892,1,True
4814,-1.0,0.0,1.0,3,True
4815,0.0,0.0,0.0,0,False
4816,0.0,0.0,0.0,0,False
4817,0.1986028939392892,0.0,0.1986028939392892,1,True
4818,-0.1986028939392892,0.0,0.1986028939392892,4,True
4819,-1.0,0.0,1.0,2,True
4820,0.0,0.0,0.0,0,False
4821,1.0,0.0,1.0,2,True
4822,0.1986028939392892,0.0,0.1986028939392892,2,True
4823,-0.1986028939392892,0.0,0.1986028939392892,3,True
4824,0.0,0.0,0.0,0,False
4825,0.0,0.0,0.0,0,False
4826,1.0,0.0,1.0,3,True
4827,0.1986028939392892,0.0,0.1986028939392892,2,True
4828,0.0,0.0,0.0,0,False
4829,-1.0,0.0,1.0,2,True
4830,0.0,0.0,0.0,0,True
4831,1.0,0.0,1.0,1,True
4832,0.0,0.0,0.0,0,False
4833,0.0,0.0,0.0,0,False
4834,-1.0,0.0,1.0,2,True
4835,0.0,0.0,0.0,0,True
4836,0.0,0.0,0.0,0,False
4837,0.1986028939392892,0.0,0.1986028939392892,2,True
4838,-0.1986028939392892,0.0,0.1986028939392892,3,True
4839,-1.0,0.0,1.0,2,True
4840,0.0,0.0,0.0,0,False
4841,1.0,0.0,1.0,2,True
4842,0.0,0.0,0.0,0,False
4843,-0.1986028939392892,0.0,0.1986028939392892,2,True
4844,0.0,0.0,0.0,0,False
4845,0.0,0.0,0.0,0,True
4846,1.0,0.0,1.0,2,True
4847,0.1986028939392892,0.0,0.1986028939392892,2,True
4848,0.0,0.0,0.0,0,False
4849,-1.0,0.0,1.0,2,True
4850,0.0,0.0,0.0,0,False
4851,0.0,0.0,0.0,0,False
4852,0.0,0.0,0.0,0,False
4853,-0.1986028939392892,0.0,0.1986028939392892,2,True
4854,-1.0,0.0,1.0,3,True
4855,0.0,0.0,0.0,0,True
4856,0.0,0.0,0.0,0,False
4857,0.1986028939392892,0.0,0.1986028939392892,2,True
4858,-0.1986028939392892,0.0,0.1986028939392892,3,True
4859,-1.0,0.0,1.0,2,True
4860,0.0,0.0,0.0,0,False
4861,1.0,0.0,1.0,1,True
4862,0.1986028939392892,0.0,0.1986028939392892,4,True
4863,-0.1986028939392892,0.0,0.1986028939392892,2,True
4864,0.0,0.0,0.0,0,False
4865,0.0,0.0,0.0,0,True
4866,1.0,0.0,1.0,3,True
4867,0.1986028939392892,0.0,0.1986028939392892,2,True
4868,0.0,0.0,0.0,0,False
4869,0.0,0.0,0.0,0,False
4870,0.0,0.0,0.0,0,True
4871,1.0,0.0,1.0,1,True
4872,0.0,0.0,0.0,0,False
4873,-0.1986028939392892,0.0,0.1986028939392892,2,True
4874,-1.0,0.0,1.0,2,True
4875,0.0,0.0,0.0,0,False
4876,0.0,0.0,0.0,0,False
4877,0.1986028939392892,0.0,0.1986028939392892,1,True
4878,0.0,0.0,0.0,0,False
4879,-1.0,0.0,1.0,3,True
4880,0.0,0.0,0.0,0,False
4881,1.0,0.0,1.0,2,True
4882,0.1986028939392892,0.0,0.1986028939392892,2,True
4883,-0.1986028939392892,0.0,0.1986028939392892,2,True
4884,0.0,0.0,0.0,0,False
4885,0.0,0.0,0.0,0,True
4886,1.0,0.0,1.0,3,True
4887,0.0,0.0,0.0,0,False
4888,0.0,0.0,0.0,0,False
4889,-1.0,0.0,1.0,1,True
4890,0.0,0.0,0.0,0,True
4891,1.0,0.0,1.0,2,True
4892,0.0,0.0,0.0,0,False
4893,-0.1986028939392892,0.0,0.1986028939392892,3,True
4894,-1.0,0.0,1.0,2,True
4895,0.0,0.0,0.0,0,True
4896,0.0,0.0,0.0,0,False
4897,0.1986028939392892,0.0,0.1986028939392892,2,True
4898,-0.1986028939392892,0.0,0.1986028939392892,3,True
4899,-1.0,0.0,1.0,3,True
4900,0.0,0.0,0.0,0,False
4901,0.0,0.0,0.0,0,False
4902,0.1986028939392892,0.0,0.1986028939392892,4,True
4903,-0.1986028939392892,0.0,0.1986028939392892,1,True
4904,0.0,0.0,0.0,0,False
4905,0.0,0.0,0.0,0,False
4906,1.0,0.0,1.0,3,True
4907,0.1986028939392892,0.0,0.1986028939392892,2,True
4908,0.0,0.0,0.0,0,False
4909,-1.0,0.0,1.0,1,True
4910,0.0,0.0,0.0,0,True
4911,1.0,0.0,1.0,2,True
4912,0.0,0.0,0.0,0,False
4913,0.0,0.0,0.0,0,False
4914,0.0,0.0,0.0,0,False
4915,0.0,0.0,0.0,0,True
4916,0.0,0.0,0.0,0,False
4917,0.1986028939392892,0.0,0.1986028939392892,3,True
4918,-0.1986028939392892,0.0,0.1986028939392892,2,True
4919,-1.0,0.0,1.0,1,True
4920,0.0,0.0,0.0,0,False
4921,1.0,0.0,1.0,3,True
4922,0.1986028939392892,0.0,0.1986028939392892,3,True
4923,0.0,0.0,0.0,0,False
4924,0.0,0.0,0.0,0,False
4925,0.0,0.0,0.0,0,False
4926,1.0,0.0,1.0,3,True
4927,0.1986028939392892,0.0,0.1986028939392892,2,True
4928,0.0,0.0,0.0,0,False
4929,-1.0,0.0,1.0,3,True
4930,0.0,0.0,0.0,0,True
4931,1.0,0.0,1.0,1,True
4932,0.0,0.0,0.0,0,False
4933,-0.1986028939392892,0.0,0.1986028939392892,1,True
4934,-1.0,0.0,1.0,2,True
4935,0.0,0.0,0.0,0,True
4936,0.0,0.0,0.0,0,False
4937,0.1986028939392892,0.0,0.1986028939392892,1,True
4938,-0.1986028939392892,0.0,0.1986028939392892,3,True
4939,-1.0,0.0,1.0,2,True
4940,0.0,0.0,0.0,0,False
4941,0.0,0.0,0.0,0,False
4942,0.1986028939392892,0.0,0.1986028939392892,3,True
4943,-0.1986028939392892,0.0,0.1986028939392892,1,True
4944,0.0,0.0,0.0,0,False
4945,0.0,0.0,0.0,0,True
4946,1.0,0.0,1.0,2,True
4947,0.1986028939392892,0.0,0.1986028939392892,3,True
4948,0.0,0.0,0.0,0,False
4949,0.0,0.0,0.0,0,False
4950,0.0,0.0,0.0,0,False
4951,1.0,0.0,1.0,1,True
4952,0.0,0.0,0.0,0,False
4953,-0.1986028939392892,0.0,0.1986028939392892,3,True
4954,-1.0,0.0,1.0,2,True
4955,0.0,0.0,0.0,0,True
4956,0.0,0.0,0.0,0,False
4957,0.1986028939392892,0.0,0.1986028939392892,1,True
4958,-0.1986028939392892,0.0,0.1986028939392892,3,True
4959,0.0,0.0,0.0,0,False
4960,0.0,0.0,0.0,0,False
4961,0.0,0.0,0.0,0,False
4962,0.1986028939392892,0.0,0.1986028939392892,3,True
4963,-0.1986028939392892,0.0,0.1986028939392892,2,True
4964,0.0,0.0,0.0,0,False
4965,0.0,0.0,0.0,0,True
4966,1.0,0.0,1.0,3,True
4967,0.1986028939392892,0.0,0.1986028939392892,1,True
4968,0.0,0.0,0.0,0,False
4969,-1.0,0.0,1.0,1,True
4970,0.0,0.0,0.0,0,True
4971,1.0,0.0,1.0,2,True
4972,0.0,0.0,0.0,0,False
4973,-0.1986028939392892,0.0,0.1986028939392892,1,True
4974,-1.0,0.0,1.0,3,True
4975,0.0,0.0,0.0,0,False
4976,0.0,0.0,0.0,0,False
4977,0.0,0.0,0.0,0,False
4978,-0.1986028939392892,0.0,0.1986028939392892,3,True
4979,-1.0,0.0,1.0,2,True
4980,0.0,0.0,0.0,0,False
4981,1.0,0.0,1.0,2,True
4982,0.1986028939392892,0.0,0.1986028939392892,3,True
4983,-0.1986028939392892,0.0,0.1986028939392892,3,True
4984,0.0,0.0,0.0,0,False
4985,0.0,0.0,0.0,0,True
4986,0.0,0.0,0.0,0,False
4987,0.1986028939392892,0.0,0.1986028939392892,1,True
4988,0.0,0.0,0.0,0,False
4989,-1.0,0.0,1.0,2,True
4990,0.0,0.0,0.0,0,True
4991,1.0,0.0,1.0,3,True
4992,0.0,0.0,0.0,0,False
4993,-0.1986028939392892,0.0,0.1986028939392892,1,True
4994,-1.0,0.0,1.0,3,True
4995,0.0,0.0,0.0,0,False
4996,0.0,0.0,0.0,0,False
4997,0.1986028939392892,0.0,0.1986028939392892,2,True
4998,0.0,0.0,0.0,0,False
4999,-1.0,0.0,1.0,1,True
5000,0.0,0.0,0.0,0,False
5001,1.0,0.0,1.0,2,True
5002,0.1986028939392892,0.0,0.1986028939392892,3,True
5003,-0.1986028939392892,0.0,0.1986028939392892,1,True
5004,0.0,0.0,0.0,0,False
5005,0.0,0.0,0.0,0,True
5006,1.0,0.0,1.0,2,True
5007,0.1986028939392892,0.0,0.1986028939392892,2,True
5008,0.0,0.0,0.0,0,False
5009,-1.0,0.0,1.0,1,True
5010,0.0,0.0,0.0,0,True
5011,1.0,0.0,1.0,1,True
5012,0.0,0.0,0.0,0,False
5013,0.0,0.0,0.0,0,False
5014,-1.0,0.0,1.0,3,True
5015,0.0,0.0,0.0,0,True
5016,0.0,0.0,0.0,0,False
5017,0.1986028939392892,0.0,0.1986028939392892,2,True
5018,-0.1986028939392892,0.0,0.1986028939392892,3,True
5019,-1.0,0.0,1.0,3,True
5020,0.0,0.0,0.0,0,False
5021,1.0,0.0,1.0,1,True
5022,0.0,0.0,0.0,0,False
5023,-0.1986028939392892,0.0,0.1986028939392892,1,True
5024,0.0,0.0,0.0,0,False
5025,0.0,0.0,0.0,0,False
5026,1.0,0.0,1.0,3,True
5027,0.1986028939392892,0.0,0.1986028939392892,2,True
5028,0.0,0.0,0.0,0,False
5029,-1.0,0.0,1.0,2,True
5030,0.0,0.0,0.0,0,True
5031,0.0,0.0,0.0,0,False
5032,0.0,0.0,0.0,0,False
5033,-0.1986028939392892,0.0,0.1986028939392892,2,True
5034,-1.0,0.0,1.0,3,True
5035,0.0,0.0,0.0,0,True
5036,0.0,0.0,0.0,0,False
5037,0.1986028939392892,0.0,0.1986028939392892,3,True
5038,-0.1986028939392892,0.0,0.1986028939392892,3,True
5039,-1.0,0.0,1.0,1,True
5040,0.0,0.0,0.0,0,False
5041,0.0,0.0,0.0,0,False
5042,0.1986028939392892,0.0,0.1986028939392892,2,True
5043,0.0,0.0,0.0,0,False
5044,0.0,0.0,0.0,0,False
5045,0.0,0.0,0.0,0,True
5046,0.0,0.0,0.0,0,False
5047,0.0,0.0,0.0,0,False
5048,0.0,0.0,0.0,0,False
5049,0.0,0.0,0.0,0,False
5050,0.0,0.0,0.0,0,False
5051,1.0,0.0,1.0,1,True
5052,0.0,0.0,0.0,0,False
5053,-0.1986028939392892,0.0,0.1986028939392892,2,True
5054,0.0,0.0,0.0,0,False
5055,0.0,0.0,0.0,0,True
5056,0.0,0.0,0.0,0,False
5057,0.1986028939392892,0.0,0.1986028939392892,2,True
5058,0.0,0.0,0.0,0,False
5059,-1.0,0.0,1.0,1,True
5060,0.0,0.0,0.0,0,False
5061,1.0,0.0,1.0,3,True
5062,0.1986028939392892,0.0,0.1986028939392892,2,True
5063,-0.1986028939392892,0.0,0.1986028939392892,2,True
5064,0.0,0.0,0.0,0,False
5065,0.0,0.0,0.0,0,True
5066,1.0,0.0,1.0,3,True
5067,0.0,0.0,0.0,0,False
5068,0.0,0.0,0.0,0,False
5069,-1.0,0.0,1.0,2,True
5070,0.0,0.0,0.0,0,False
5071,1.0,0.0,1.0,2,True
5072,0.0,0.0,0.0,0,False
5073,-0.1986028939392892,0.0,0.1986028939392892,3,True
5074,-1.0,0.0,1.0,3,True
5075,0.0,0.0,0.0,0,False
5076,0.0,0.0,0.0,0,False
5077,0.1986028939392892,0.0,0.1986028939392892,1,True
5078,-0.1986028939392892,0.0,0.1986028939392892,2,True
5079,-1.0,0.0,1.0,2,True
5080,0.0,0.0,0.0,0,False
5081,1.0,0.0,1.0,1,True
5082,0.0,0.0,0.0,0,False
5083,-0.1986028939392892,0.0,0.1986028939392892,3,True
5084,0.0,0.0,0.0,0,False
5085,0.0,0.0,0.0,0,False
5086,1.0,0.0,1.0,2,True
5087,0.1986028939392892,0.0,0.1986028939392892,1,True
5088,0.0,0.0,0.0,0,False
5089,-1.0,0.0,1.0,2,True
5090,0.0,0.0,0.0,0,True
5091,1.0,0.0,1.0,2,True
5092,0.0,0.0,0.0,0,False
5093,-0.1986028939392892,0.0,0.1986028939392892,2,True
5094,0.0,0.0,0.0,0,False
5095,0.0,0.0,0.0,0,True
5096,0.0,0.0,0.0,0,False
5097,0.1986028939392892,0.0,0.1986028939392892,2,True
5098,-0.1986028939392892,0.0,0.1986028939392892,2,True
5099,-1.0,0.0,1.0,1,True
5100,0.0,0.0,0.0,0,False
5101,1.0,0.0,1.0,1,True
5102,0.1986028939392892,0.0,0.1986028939392892,2,True
5103,0.0,0.0,0.0,0,False
5104,0.0,0.0,0.0,0,False
5105,0.0,0.0,0.0,0,True
5106,1.0,0.0,1.0,4,True
5107,0.1986028939392892,0.0,0.1986028939392892,1,True
5108,0.0,0.0,0.0,0,False
5109,-1.0,0.0,1.0,3,True
5110,0.0,0.0,0.0,0,True
5111,1.0,0.0,1.0,2,True
5112,0.0,0.0,0.0,0,False
5113,-0.1986028939392892,0.0,0.1986028939392892,1,True
5114,-1.0,0.0,1.0,2,True
5115,0.0,0.0,0.0,0,True
5116,0.0,0.0,0.0,0,False
5117,0.1986028939392892,0.0,0.1986028939392892,3,True
5118,-0.1986028939392892,0.0,0.1986028939392892,3,True
5119,-1.0,0.0,1.0,1,True
5120,0.0,0.0,0.0,0,False
5121,0.0,0.0,0.0,0,False
5122,0.1986028939392892,0.0,0.1986028939392892,3,True
5123,-0.1986028939392892,0.0,0.1986028939392892,2,True
5124,0.0,0.0,0.0,0,False
5125,0.0,0.0,0.0,0,False
5126,1.0,0.0,1.0,3,True
5127,0.1986028939392892,0.0,0.1986028939392892,2,True
5128,0.0,0.0,0.0,0,False
5129,-1.0,0.0,1.0,2,True
5130,0.0,0.0,0.0,0,False
5131,1.0,0.0,1.0,2,True
5132,0.0,0.0,0.0,0,False
5133,-0.1986028939392892,0.0,0.1986028939392892,3,True
5134,-1.0,0.0,1.0,3,True
5135,0.0,0.0,0.0,0,True
5136,0.0,0.0,0.0,0,False
5137,0.1986028939392892,0.0,0.1986028939392892,2,True
5138,-0.1986028939392892,0.0,0.1986028939392892,3,True
5139,0.0,0.0,0.0,0,False
5140,0.0,0.0,0.0,0,False
5141,1.0,0.0,1.0,2,True
5142,0.1986028939392892,0.0,0.1986028939392892,3,True
5143,-0.1986028939392892,0.0,0.1986028939392892,2,True
5144,0.0,0.0,0.0,0,False
5145,0.0,0.0,0.0,0,False
5146,1.0,0.0,1.0,3,True
5147,0.1986028939392892,0.0,0.1986028939392892,1,True
5148,0.0,0.0,0.0,0,False
5149,-1.0,0.0,1.0,2,True
5150,0.0,0.0,0.0,0,False
5151,1.0,0.0,1.0,3,True
5152,0.0,0.0,0.0,0,False
5153,-0.1986028939392892,0.0,0.1986028939392892,1,True
5154,-1.0,0.0,1.0,3,True
5155,0.0,0.0,0.0,0,True
5156,0.0,0.0,0.0,0,False
5157,0.0,0.0,0.0,0,False
5158,-0.1986028939392892,0.0,0.1986028939392892,2,True
5159,-1.0,0.0,1.0,3,True
5160,0.0,0.0,0.0,0,False
5161,1.0,0.0,1.0,2,True
5162,0.1986028939392892,0.0,0.1986028939392892,3,True
5163,-0.1986028939392892,0.0,0.1986028939392892,2,True
5164,0.0,0.0,0.0,0,False
5165,0.0,0.0,0.0,0,True
5166,0.0,0.0,0.0,0,False
5167,0.1986028939392892,0.0,0.1986028939392892,1,True
5168,0.0,0.0,0.0,0,False
5169,-1.0,0.0,1.0,2,True
5170,0.0,0.0,0.0,0,True
5171,1.0,0.0,1.0,1,True
5172,0.0,0.0,0.0,0,False
5173,-0.1986028939392892,0.0,0.1986028939392892,2,True
5174,-1.0,0.0,1.0,3,True
5175,0.0,0.0,0.0,0,False
5176,0.0,0.0,0.0,0,False
5177,0.1986028939392892,0.0,0.1986028939392892,2,True
5178,-0.1986028939392892,0.0,0.1986028939392892,3,True
5179,-1.0,0.0,1.0,1,True
5180,0.0,0.0,0.0,0,False
5181,1.0,0.0,1.0,3,True
5182,0.1986028939392892,0.0,0.1986028939392892,2,True
5183,-0.1986028939392892,0.0,0.1986028939392892,2,True
5184,0.0,0.0,0.0,0,False
5185,0.0,0.0,0.0,0,True
5186,1.0,0.0,1.0,2,True
5187,0.1986028939392892,0.0,0.1986028939392892,4,True
5188,0.0,0.0,0.0,0,False
5189,-1.0,0.0,1.0,1,True
5190,0.0,0.0,0.0,0,True
5191,1.0,0.0,1.0,2,True
5192,0.0,0.0,0.0,0,False
5193,0.0,0.0,0.0,0,False
5194,0.0,0.0,0.0,0,False
5195,0.0,0.0,0.0,0,True
5196,0.0,0.0,0.0,0,False
5197,0.1986028939392892,0.0,0.1986028939392892,1,True
5198,-0.1986028939392892,0.0,0.1986028939392892,3,True
5199,-1.0,0.0,1.0,2,True
5200,0.0,0.0,0.0,0,False
5201,1.0,0.0,1.0,2,True
5202,0.0,0.0,0.0,0,False
5203,0.0,0.0,0.0,0,False
5204,0.0,0.0,0.0,0,False
5205,0.0,0.0,0.0,0,True
5206,1.0,0.0,1.0,3,True
5207,0.1986028939392892,0.0,0.1986028939392892,2,True
5208,0.0,0.0,0.0,0,False
5209,-1.0,0.0,1.0,1,True
5210,0.0,0.0,0.0,0,True
5211,0.0,0.0,0.0,0,False
5212,0.0,0.0,0.0,0,False
5213,-0.1986028939392892,0.0,0.1986028939392892,2,True
5214,-1.0,0.0,1.0,4,True
5215,0.0,0.0,0.0,0,True
5216,0.0,0.0,0.0,0,False
5217,0.1986028939392892,0.0,0.1986028939392892,3,True
5218,-0.1986028939392892,0.0,0.1986028939392892,2,True
5219,-1.0,0.0,1.0,2,True
5220,0.0,0.0,0.0,0,False
5221,1.0,0.0,1.0,2,True
5222,0.1986028939392892,0.0,0.1986028939392892,3,True
5223,-0.1986028939392892,0.0,0.1986028939392892,2,True
5224,0.0,0.0,0.0,0,False
5225,0.0,0.0,0.0,0,False
5226,1.0,0.0,1.0,4,True
5227,0.1986028939392892,0.0,0.1986028939392892,1,True
5228,0.0,0.0,0.0,0,False
5229,0.0,0.0,0.0,0,False
5230,0.0,0.0,0.0,0,True
5231,1.0,0.0,1.0,1,True
5232,0.0,0.0,0.0,0,False
5233,-0.1986028939392892,0.0,0.1986028939392892,1,True
5234,-1.0,0.0,1.0,2,True
5235,0.0,0.0,0.0,0,True
5236,0.0,0.0,0.0,0,False
5237,0.1986028939392892,0.0,0.1986028939392892,1,True
5238,0.0,0.0,0.0,0,False
5239,0.0,0.0,0.0,0,False
5240,0.0,0.0,0.0,0,False
5241,1.0,0.0,1.0,2,True
5242,0.1986028939392892,0.0,0.1986028939392892,2,True
5243,0.0,0.0,0.0,0,False
5244,0.0,0.0,0.0,0,False
5245,0.0,0.0,0.0,0,True
5246,1.0,0.0,1.0,3,True
5247,0.0,0.0,0.0,0,False
5248,0.0,0.0,0.0,0,False
5249,-1.0,0.0,1.0,2,True
