function,peak_idx,t_value,magnitude,M_coh,R_comp,ACF_sum_squared,class,predicted_linear,predicted_rbf,true_label
L_chi4,31,2262.0,11.586556685597449,0.30824524136828024,4.6198470528095745,12.432617812500002,Standard,1,0,0
L_chi4,32,4538.0,11.558606145169598,0.02606518711577616,3.4962318343730487,12.432617812500002,Standard,1,0,0
L_chi4,33,9142.0,11.460808844066076,0.046677439969665266,4.527607240408532,12.432617812500002,Standard,1,0,0
L_chi4,34,6150.0,11.452815241836737,0.07267863059753155,4.262034399844219,12.432617812500002,Standard,1,0,0
L_chi4,35,8136.0,11.227546237563788,0.21893961051250008,4.394317080791646,12.432617812500002,Standard,1,0,0
L_chi4,36,5670.0,11.10319757079951,0.23160320688200997,3.4990668672397907,12.432617812500002,Standard,1,0,0
L_chi4,37,7546.0,11.085678605714186,0.15503294865417994,3.6184420976776837,12.432617812500002,Standard,1,0,0
L_chi4,38,6404.0,11.083734251823037,0.09940739527222754,4.157855100084052,12.432617812500002,Standard,1,0,0
L_chi4,39,3566.0,11.07447732210291,0.049637445706093374,3.5220225201081394,12.432617812500002,Standard,1,0,0
L_chi4,40,4012.0,10.894293192636969,0.21733251798390268,4.75332288546179,12.432617812500002,Standard,1,0,0
L_chi4,41,3658.0,10.847338256162976,0.15716597541573663,3.419012726839583,12.432617812500002,Standard,1,0,0
L_chi4,42,1890.0,10.818261996351564,0.05284580270762802,4.308459057877117,12.432617812500002,Standard,1,0,0
L_chi4,43,3676.0,10.720779513566391,0.0786090139457219,3.2974922057731173,12.432617812500002,Standard,1,0,0
L_chi4,44,9966.0,10.697251199299199,0.10112550990564256,2.941451767645158,12.432617812500002,Standard,1,0,0
L_chi4,45,7066.0,10.664587599010934,0.16469939962368896,4.247523429718715,12.432617812500002,Standard,1,0,0
L_chi4,46,5652.0,10.61900122207813,0.24782665544009425,3.2462325052636802,12.432617812500002,Standard,1,0,0
L_chi4,47,6014.0,10.60620342815381,0.024641678703542783,3.5957200722609075,12.432617812500002,Standard,1,0,0
L_chi4,48,4492.0,10.546973036925213,0.036861358527117354,3.2209320437595363,12.432617812500002,Standard,1,0,0
L_chi4,49,8490.0,10.54054082570965,0.10806706194818877,3.973828613667788,12.432617812500002,Standard,1,0,0
L_liouville,0,2434.0,27.66918293869052,0.2188375110617505,6.994145728956807,0.0032256170619888837,Anomalous,1,1,1
L_liouville,1,5362.0,25.925419264798975,0.3016176392553038,7.134021199261277,0.0032256170619888837,Anomalous,1,1,1
L_liouville,2,2742.0,24.503904786357193,0.13897997071066484,6.867925218848375,0.0032256170619888837,Anomalous,1,1,1
L_liouville,3,4464.0,24.09935924462451,0.1358402805989905,6.850809846406057,0.0032256170619888837,Anomalous,1,1,1
L_liouville,4,6740.0,22.880568514328225,0.3784773450386471,5.957269422212038,0.0032256170619888837,Anomalous,1,1,1
L_liouville,5,8090.0,22.692438226298044,0.48260554269019734,6.987328437016574,0.0032256170619888837,Anomalous,1,1,1
L_liouville,6,6912.0,22.312186809831783,0.48445039545522117,5.897579700731374,0.0032256170619888837,Anomalous,1,1,1
L_liouville,7,8942.0,21.97454293542298,0.04328075011920463,5.538215638672584,0.0032256170619888837,Anomalous,1,1,1
L_liouville,8,7564.0,21.3357978847477,0.04332835504430314,5.243018585898412,0.0032256170619888837,Anomalous,1,1,1
L_liouville,9,2914.0,20.608718218519947,0.13349946902219692,6.637809057014584,0.0032256170619888837,Anomalous,1,1,1
L_liouville,10,1610.0,19.344616381047512,0.08096521775249095,5.296882935253665,0.0032256170619888837,Anomalous,1,1,1
L_liouville,11,5842.0,18.9909628376995,0.341736787747717,5.994758662093518,0.0032256170619888837,Anomalous,1,1,1
L_liouville,12,8462.0,18.478308993153515,0.3061286827443797,5.919875254270864,0.0032256170619888837,Anomalous,1,1,1
L_liouville,13,3984.0,18.00644792849619,0.17817233457140366,5.113559896813663,0.0032256170619888837,Anomalous,1,1,1
