function,name,d,q,GRH,t,abs_S_total,abs_S0,abs_S1,abs_S2,abs_S3,abs_S4,abs_S5,abs_S6,abs_S7,log_abs_S0,log_abs_S1,log_abs_S2,log_abs_S3,log_abs_S4,log_abs_S5,log_abs_S6,log_abs_S7,pc1_complex,H_complex
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,13737.930000013599,9.728101205494013,1.0,2.993177988857085,3.713224005643359,1.9644205857914538,0.5305567170796713,0.04586888752631196,0.0021438229827721515,0.0,0.0,1.0963356954809662,1.3119005034703242,0.675197334557617,-0.6338284141458087,-3.081968223418152,-6.145164603187703,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,13919.180000014258,9.686816591783476,1.0,3.1365653056850094,3.4676287005787776,1.7762219532552734,0.3511777990218727,0.060472523107532455,0.0023080794996393336,0.0,0.0,1.1431283495351001,1.2434709887628397,0.5744886104411896,-1.0464626338495076,-2.8055661806206857,-6.071339485678497,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,15898.87000002146,9.732385486462652,1.0,3.206670674864755,4.039538668153478,1.892100801238178,0.23839382025354897,0.03390877991471301,0.004747338326824579,0.0,0.0,1.165233225966548,1.3961304944016448,0.6376877468205157,-1.4338312658821646,-3.38408130359472,-5.350171170239038,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19914.230000036066,9.69342263891851,1.0,2.7125101472204185,3.386616862332164,2.0585242815914384,0.5057915450305591,0.048214605876798614,0.0006500197694951781,0.0,0.0,0.9978744597703341,1.2198314473698095,0.7219893579277152,-0.6816306609188868,-3.0320932773392384,-7.33850778092914,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19814.820000035706,9.660695173277936,1.0,3.34309658465561,3.6703216553586304,1.7157279713560927,0.3663230837155457,0.01954139888935059,0.001483030658743208,0.0,0.0,1.206897498631618,1.3002793027378114,0.5398374636486165,-1.0042395925764989,-3.9352200438680636,-6.513667542578667,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,16062.360000022054,9.790643661080063,1.0,3.074278867208724,3.300538547272902,2.1276299691080425,0.6687213971970926,0.08482395063112595,0.003282490579713361,0.0,0.0,1.123070359026732,1.1940856513006963,0.755008669662005,-0.4023877522330103,-2.4671773393742065,-5.7191528216426635,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,16488.0800000236,9.658432760661318,1.0,3.130168315522924,4.550956482485493,1.517992385786973,0.0835197649184163,0.009911007908226138,0.0016353436884924651,0.0,0.0,1.141086778033694,1.5153374268014639,0.41738866301024763,-2.482671969525904,-4.614109229633746,-6.415902289694292,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,13660.220000013316,9.657704616643706,1.0,2.788208581051907,3.508531201884912,1.8708472954416293,0.5528656438681328,0.05135299159869124,0.0010897650219841865,0.0,0.0,1.025399303963528,1.2551974888970867,0.6263914274147109,-0.5926402656261737,-2.9690320853232293,-6.821793182142263,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,12187.690000007959,9.636571078264119,1.0,2.659065718237633,3.6276481297809022,2.506175232127022,0.787089445030585,0.12741737090661176,0.003997348102393569,0.0,0.0,0.9779748273513379,1.2885845401680813,0.9187577790599706,-0.23941338387081357,-2.06028719579334,-5.522124112128565,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,15926.47000002156,9.720888321178272,1.0,3.0970493833636756,3.2629220580018847,1.8181535002798057,0.5458259421549901,0.08119232260634623,0.0016562351798825616,0.0,0.0,1.1304498464124275,1.1826231307190551,0.5978214257882244,-0.6054551413226156,-2.5109345854674885,-6.4032082162652095,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,14862.53000001769,9.693596211528828,1.0,2.8010450791720993,4.610936049311942,2.313097345313113,0.7249633518914047,0.07437133148409282,0.0017826680187678313,0.0,0.0,1.0299925901049447,1.528430883970278,0.8385874685345269,-0.3216341745204157,-2.5986847409164664,-6.329644149939728,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19757.230000035495,9.670860321751857,1.0,2.7911631500019496,3.794732324871356,1.8208739157293932,0.22948068724599646,0.05121290874779561,0.0015431991506018334,0.0,0.0,1.0264584085970399,1.3336138747292434,0.5993165593199989,-1.4719364044560344,-2.9717636547342012,-6.473897646786441,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,13034.67000001104,9.690407168790253,1.0,2.935970752551861,4.133113254406186,1.792353328498499,0.5607222229691986,0.03286905705309616,0.004155861544678483,0.0,0.0,1.0770381490377539,1.4190309376235921,0.5835294650383419,-0.5785296423072739,-3.4152235788761134,-5.483235520862542,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11752.510000006376,9.603484113508413,1.0,3.025380161425156,3.3119590684434366,1.9972331196887636,0.5167893542649189,0.04889597483071067,0.0014508549036919356,0.0,0.0,1.1070367567849886,1.1975398778848814,0.6917627825674865,-0.6601199260585013,-3.018060200189714,-6.535602307535758,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,17454.58000002712,9.624506571077474,1.0,2.95827774085769,3.6605817820032382,1.7386514165625304,0.35563671635755184,0.048560719003983344,0.0005631760106532661,0.0,0.0,1.0846072546940486,1.2976220916124623,0.553109764768924,-1.0338455288233594,-3.024940325833439,-7.481918348748386,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19942.530000036168,9.641150629359357,1.0,2.5847916445251755,3.70291819270864,2.347520454779643,0.4878236771797643,0.03371006963500376,0.004314167904908402,0.0,0.0,0.949644902980825,1.3091212095212614,0.8533596454934771,-0.717801255674378,-3.3899586840306846,-5.445850810838775,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11843.890000006708,9.570453395569375,1.0,2.811815098952501,3.460479270819826,1.881482826945799,0.5162614153150091,0.06498374557427876,0.0021595861975944207,0.0,0.0,1.0338302175021938,1.2414070970549433,0.6320602036888391,-0.6611420229610285,-2.733618108446757,-6.137838650826702,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,17503.710000027295,9.578357140593488,1.0,3.3437342835949697,3.8641101989493594,1.6154897990456982,0.5798789453244406,0.16033131397868214,0.007175207421893532,0.0,0.0,1.2070882314178535,1.3517314353404335,0.4796381918370377,-0.544935912183531,-1.830512892351354,-4.937123608779601,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,10945.70000000344,9.555732549129278,1.0,2.6028901705694563,3.8831420199108626,2.042697216002098,0.3406495834004807,0.04018900277969135,0.00046702757162296425,0.0,0.0,0.9566224317182879,1.3566446248710218,0.7142710992729505,-1.0769009447179099,-3.214161883476506,-7.669122262160294,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,17122.980000025913,9.56894606794639,1.0,3.085528010418399,3.6559488633637005,1.9010772571198502,0.4856752446559377,0.04855920326925861,0.0010424553645840412,0.0,0.0,1.1267227968186084,1.2963556664491442,0.6424207029329193,-0.7222150993132744,-3.0249715395059664,-6.866176420954661,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11861.340000006772,9.662495127365174,1.0,2.4392598592722567,3.965691780614613,2.2151679349463316,0.558631234660481,0.06443605726567882,0.0008677742149524245,0.0,0.0,0.8916946569255008,1.3776803116501235,0.7953282177546521,-0.5822657110649464,-2.7420819071249984,-7.049578998163818,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,10660.0700000024,9.60063459686528,1.0,2.79378570520988,4.278469462134278,2.298735665014045,0.3459767197115875,0.011262066677079583,0.002203261047742106,0.0,0.0,1.0273975596863973,1.4535953433336783,0.8323592609252348,-1.0613837902586438,-4.486315131630957,-6.117816721703598,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,13523.190000012817,9.533631007377773,1.0,2.6709053368376385,3.560624914503883,2.3641571440501656,0.3798410299931253,0.009540366187124453,0.0005337531760235369,0.0,0.0,0.9824174924056658,1.269936067240975,0.8604215711290533,-0.9680024559145385,-4.652223409864007,-7.535577043043758,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19805.68000003567,9.565831595193933,1.0,2.986914281291191,3.2814428245854796,1.9049428117181295,0.4202844644449094,0.05389894420129532,0.004540490548109315,0.0,0.0,1.0942408415644787,1.188283211219123,0.6444519880325821,-0.8668235006689441,-2.9206443893611627,-5.394720222521545,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,14572.110000016633,9.509467095129398,1.0,3.444175501567712,3.392283294788882,2.1471608969704015,0.6296593232391104,0.07464237610281706,0.002809298112116768,0.0,0.0,1.236684543910491,1.2215032329530533,0.7641464564568972,-0.46257636262154433,-2.5950468887748115,-5.874820609002095,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19539.610000034703,9.510697027810183,1.0,3.089873580402031,3.168251998015518,1.7612193113120864,0.46126992136018574,0.0708521171300894,0.0024835237388997375,0.0,0.0,1.1281301775814632,1.153180015616788,0.5660063596997197,-0.7737718946192766,-2.6471604314275488,-5.998076864815587,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,15714.120000020788,9.511718543584088,1.0,3.1195085156545566,3.528887300674227,1.5901099779806234,0.27637960694259156,0.014502307492336225,0.0004457760473231392,0.0,0.0,1.1376754623789087,1.2609826089817844,0.46380318238137946,-1.2859799707708044,-4.233447504814123,-7.715693868103506,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19013.83000003279,9.551447887637037,1.0,3.2537965140871203,3.8468561179369813,1.3631735627876684,0.14280908864370653,0.03756702003265419,0.0008925950190017116,0.0,0.0,1.1798224727564197,1.347256221962578,0.30981548340989645,-1.94624658513764,-3.2816287402781916,-7.0213775861098915,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,10093.970000000341,9.555807776892246,1.0,3.54166654604022,3.113319160165673,1.7766200862892767,0.48424173626013833,0.059112875640713936,0.0032510115928304174,0.0,0.0,1.2645973920831381,1.1356894111529665,0.5747127313175125,-0.7251710418687498,-2.8283065163575367,-5.728789071739191,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19242.850000033624,9.633126662603264,1.0,2.6239811334556222,3.4836453854223044,1.8988566054633955,0.6348480172620911,0.061045392090405645,0.0022858023897343372,0.0,0.0,0.964692681061948,1.2480792700620358,0.6412519184279492,-0.4543696516308718,-2.7961375589086366,-6.081038161031755,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,12453.960000008927,9.600703743366504,1.0,3.281417066555282,3.5757367929104182,1.1844393954230807,0.647230679663326,0.037937971230474904,0.0014671729040496597,0.0,0.0,1.1882753615832553,1.2741712508301228,0.1692695786163828,-0.4350525106788556,-3.2718027890079346,-6.524417924428639,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,13674.400000013367,9.449786992028756,1.0,3.0346751333266586,3.407895391270309,1.7014791941327867,0.2831658280835461,0.04468679874338505,0.001896226520012684,0.0,0.0,1.1101043786921991,1.2260949134461747,0.5314979869280146,-1.2617225879898042,-3.1080771511067575,-6.267889409705058,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,12164.780000007875,9.469528724963567,1.0,2.6305748333463197,4.033025700653468,1.9104880614342357,0.17437536715515017,0.052533411137593265,0.001670823542513307,0.0,0.0,0.9672023901194976,1.3945168884604298,0.6473587389631447,-1.7465450208594753,-2.9463059091820076,-6.394438634877138,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,18981.220000032674,9.483201076694195,1.0,3.2760223175251686,3.7049346850049627,1.4242133637094085,0.15393167445027836,0.017081096325736272,0.001459023717106887,0.0,0.0,1.1866299783989886,1.3096656297141072,0.35361963583137745,-1.8712464474210186,-4.069782904992177,-6.529987753845793,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,18255.690000030034,9.442660522626706,1.0,3.2593261864086864,3.8181200473129695,2.4173920847589656,0.8134852877058184,0.06334762009073062,0.0020956957057678945,0.0,0.0,1.1815204827293497,1.3397581672694328,0.8826893081592811,-0.20642743766689267,-2.7591179405492317,-6.167869701608618,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,14726.760000017195,9.580120460211736,1.0,2.764476418104344,3.6231748912909234,2.0429881121831373,0.42332044038079647,0.018046240336212743,0.00047194248746626965,0.0,0.0,1.0168512565024028,1.2873506832543253,0.7144134970144134,-0.8596258444547911,-4.014817907521523,-7.658653428391273,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19877.140000035935,9.535643715299674,1.0,2.337723731219484,4.266182276968965,1.720756777896481,0.2896691445346768,0.04031425708853885,0.001117516557591389,0.0,0.0,0.8491776914911112,1.4507193469771769,0.5427641812085157,-1.2390158882165736,-3.2110500986835815,-6.796646414949726,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,12181.520000007937,9.427829837361502,1.0,2.8745433569203884,3.311292614832711,1.7213628751103092,0.5219332219446414,0.052315378807858366,0.0019919914279109417,0.0,0.0,1.055893829258599,1.1973386312329812,0.5431163463167581,-0.6502156265920105,-2.950464901271999,-6.218620423086549,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,13777.450000013743,9.596706889337515,1.0,2.80645411008279,3.239680726617222,1.8168129026139888,0.6711550401223159,0.12712970451960465,0.004494286459806402,0.0,0.0,1.0319218039686564,1.175474783781214,0.5970838136190822,-0.3987551103958195,-2.062547418260952,-5.404948364525425,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,14775.680000017373,9.420758152816894,1.0,2.363309946437028,3.041672301386782,2.3453682731842624,0.7236612266402654,0.06990866881709125,0.0024637779588352116,0.0,0.0,0.8600631561021516,1.1124074633094525,0.8524424357018033,-0.3234319151098386,-2.660565620020004,-6.00605935148047,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,13837.840000013963,9.538288335207943,1.0,3.204166179464775,3.7317577630107737,1.960167680347416,0.2783473657280805,0.02666597418900493,0.0004263595616709261,0.0,0.0,1.1644518941110351,1.3168793727891872,0.6730300207807921,-1.2788854282807136,-3.6243669012258524,-7.7602275262165605,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,13062.17000001114,9.421188036017492,1.0,2.8146593138138685,3.3994120453570664,1.8203607961758967,0.41299279915421316,0.05001313047150053,0.0025346134584254996,0.0,0.0,1.0348412289793565,1.2236024888322166,0.5990347210989058,-0.8843251216350573,-2.995469698599801,-5.977714135448967,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,12192.190000007975,9.353580564229262,1.0,2.6529803889044596,3.64552638108415,2.2486792815061754,0.5915923521706857,0.06779730627787306,0.0010485975093115513,0.0,0.0,0.9756836830832227,1.2935007668543068,0.8103430578753473,-0.5249374755943561,-2.6912328152399128,-6.860301713079901,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,14163.820000015148,9.37504513500295,1.0,3.281815410691161,4.176548001110314,1.945562011175265,0.07635897686057892,0.03259027076477792,0.0009315258358279807,0.0,0.0,1.1883967481523734,1.429485068290437,0.6655508870929513,-2.572309679106722,-3.423741477950613,-6.9786866325821055,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,13937.360000014323,9.451775217759458,1.0,3.3429654574058394,4.1154076125677195,1.7069971169429525,0.45321633183587456,0.03312041309063716,0.0012837076955438725,0.0,0.0,1.2068582745714875,1.4147378845253782,0.5347357548495137,-0.7913857137700139,-3.4076054769994673,-6.658002751076474,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,10102.970000000374,9.398328769460992,1.0,2.902759003881714,3.7619573454977235,2.144866328750162,0.60924081989604,0.09504512506643754,0.004395551688301431,0.0,0.0,1.0656616653655606,1.3249393925630246,0.7630772328391661,-0.4955416544671753,-2.3534034994593744,-5.427162229374321,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,15433.420000019767,9.339702987300786,1.0,2.9506567929181835,4.0048234590216,1.9176355611693536,0.2682161023924264,0.03463517362204624,0.0008223660029789021,0.0,0.0,1.0820277872379314,1.387499499404345,0.6510929485892387,-1.315962271188019,-3.3628855346127784,-7.1033250029080905,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19730.2200000354,9.335565633707757,1.0,3.1438726904546805,3.7450803132886143,1.7799589023206386,0.1597272911801482,0.014793011598267219,0.0011962931337984987,0.0,0.0,1.145455380889176,1.320443062210157,0.5765902754535374,-1.8342873480660238,-4.213600399034813,-6.72852755833536,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11094.520000003982,9.319605130050327,1.0,3.345784680631697,3.6719391609207124,1.1474789183178058,0.34676398185701035,0.03677080787447013,0.0036212497184368265,0.0,0.0,1.2077012492183565,1.3007199042442747,0.1375672909474641,-1.0591108980132218,-3.3030510128885555,-5.62093608663375,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,15006.730000018215,9.357832630178553,1.0,2.9071371578085983,3.3683530039863236,1.7540485778163941,0.41904885156812305,0.0231841406237041,0.0020005724648242923,0.0,0.0,1.0671688023724102,1.2144239020476093,0.5619265890148227,-0.8697677750014758,-3.764286827872512,-6.2143219069667275,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,15886.180000021413,9.336290087771244,1.0,2.9101364026731824,3.5019801427005843,1.522060368293534,0.4063462683469299,0.05386689587487756,0.0011971573895638923,0.0,0.0,1.0681999538557134,1.2533285635736218,0.420064922446293,-0.9005496051721315,-2.9212391664693795,-6.727805374363291,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,14953.15000001802,9.504789096362423,1.0,3.3161278837780306,3.7782681757845435,2.0880506611203753,0.4858825388571052,0.021807392634049023,0.0019322529206382895,0.0,0.0,1.1987978022043309,1.3292657500922775,0.7362309327147363,-0.7217883738877139,-3.82550625501883,-6.2490686404564855,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,19225.23000003356,9.342157436559102,1.0,2.9771751189553908,3.5151573418900646,1.471533236436674,0.411965945464531,0.032335967489680685,0.0008207275938887791,0.0,0.0,1.0909749042724692,1.2570842872451669,0.38630487520945206,-0.8868145896883467,-3.4315751237122516,-7.105319301511984,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,18038.560000029243,9.396359456932116,1.0,2.767097463888802,3.8911149064279575,2.4910097930386708,0.587471003946652,0.056813652019876745,0.0011943088365354508,0.0,0.0,1.0177989238522498,1.3586957249022678,0.91268816764071,-0.5319283891662425,-2.867978629672438,-6.730187640392831,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,10252.140000000918,9.380072160557038,1.0,2.9129225959744254,3.665662250466552,1.7741071267272168,0.22964178184879933,0.021388607491273765,0.0019109895453221168,0.0,0.0,1.0691569056964942,1.2990090149131817,0.5732972691708209,-1.4712346543990988,-3.8448968589291974,-6.26013408452802,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,11864.780000006784,9.289687020607772,1.0,2.871468465525853,3.492660698887058,1.7153748487091043,0.2986811807204161,0.02204686362781491,0.0014581668761306388,0.0,0.0,1.0548235593799185,1.2506638236565208,0.5396316274106756,-1.208378559693964,-3.814584926307587,-6.53057519643722,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,13560.15000001295,9.415303051384528,1.0,3.086673473266568,3.665107751891166,1.859642290538568,0.42710153916737587,0.03277444606671335,0.0008025168228942962,0.0,0.0,1.127093965149502,1.298857735149592,0.6203841523150924,-0.8507334973777448,-3.418106150567087,-7.127757740071669,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,12768.240000010072,9.345461946825276,1.0,2.924859189281625,3.965340482091185,3.1376308705320115,0.9422520374872179,0.10348407093350269,0.003207541030106341,0.0,0.0,1.0732463391084943,1.3775917233019688,1.1434680153113428,-0.059482484473507284,-2.2683375821452816,-5.742250669629146,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,15171.000000018812,9.226191193805745,1.0,2.811582089911328,3.1700372780690045,1.8090238295996888,0.4373285737190233,0.08182332800894115,0.008431441233752323,0.0,0.0,1.033747346229374,1.1537433474632643,0.5927873791288788,-0.8270704814698641,-2.5031928925471276,-4.775787556723272,-690.7755278982137,0.9406531374326456,0.2596092239156882
F15,L(Delta x chi5_quartic),2,25,expected_True_automorphic,10302.950000001103,9.423232736214793,1.0,2.623645401142003,3.8363296599509082,2.477998486291348,0.6837075979160376,0.05980845982240887,0.0017392975415272166,0.0,0.0,0.9645647251901406,1.3445160917934766,0.907451172347744,-0.3802249411856587,-2.816608159429135,-6.3542739590352015,-690.7755278982137,0.9406531374326456,0.2596092239156882
