function,peak_index,t,peak_height,r,delta_phi_12_rad,delta_phi_12_deg,delta_phi_13_rad,delta_phi_23_rad,cos_delta_phi_12,S1_real,S1_imag,S2_real,S2_imag,S3_real,S3_imag
zeta,17,18229.11455727864,3.481144453717204,0.07255917820452366,2.762099925959131,158.25666835085536,2.573983228848741,-0.18811669711038984,-0.9288526737893652,2.944158468595499,0.5085370101767152,-0.2520296901890884,-0.154705442462145,-0.7328982903825357,-0.667388641029586
zeta,18,15407.703851925962,3.4824795665638972,0.08177403751514184,-0.9498101807870377,-54.420114697654974,-2.151104775854747,-1.2012945950677087,0.5818374808744781,1.5136474975539067,1.2855996444146562,-0.16006085568757603,1.921131006257489,-1.49764666213421,0.44101535346651377
zeta,19,16373.186593296648,3.4842133520229646,0.3562889995537762,-1.618413492868243,-92.72826264837629,-1.4302503956969206,0.1881630971713224,-0.04759917362981729,1.146713649093143,1.808233647062643,-1.5073675397158919,0.8581516130671778,-0.14287528319219334,0.12174274859455045
zeta,20,11465.732866433216,3.5982233462758075,-0.6507266593306374,-1.1551561037229672,-66.18556942210238,-2.657637124401896,-1.5024810206789285,0.40377572629661584,0.2816911748133647,3.109815654347884,-3.6102347732923312,2.0003813212224166,-1.4305313120526948,-2.210891492104621
zeta,21,14277.138569284642,3.6278484425318744,0.8825535479354254,-1.7756417221565297,-101.73677660691031,0.2908482537272281,2.066489975883758,-0.2034157901030386,2.2607253383818264,-0.0782299445196484,-0.11830042650345704,0.6881146726372034,0.5275986084975319,-0.17803074452090142
zeta,22,10985.492746373187,3.6652380834998755,1.974696752424531,-0.14538648509821062,-8.330031994369104,-1.0905107653910227,-0.9451242802928119,0.9894499878012882,1.110520988420643,0.661095046241258,0.8865017283481371,0.7203233422113282,-0.039526553859312454,0.6967130367600918
zeta,23,10850.425212606304,3.714263051661537,-0.32035379643112605,1.5603526878490144,89.4016235656425,3.065472717194007,1.5051200293449922,0.010443449099673534,2.337707652526714,-1.4874607858546822,-1.7523441194163751,-2.818566075508166,-0.6369342927841863,0.3401891305750867
zeta,24,14722.361180590295,3.733403345405993,-0.4979119517123381,1.2238071802195423,70.11898636438589,2.8491900534419634,1.625382873222421,0.3400679439551748,0.6143319395425786,-2.5547310216996424,-3.288680534269456,-2.1686596109510856,-1.0321234848381824,1.768070920074947
zeta,25,13931.965982991496,3.787541864693081,1.7351511139531726,1.2795800736706884,73.3145377703694,1.6051796205253641,0.32559954685467574,0.2871174804243553,1.177206149882871,0.4929452210345652,0.3109194073763294,-0.37843123829447217,0.4750787053964774,-1.253877966449883
zeta,26,15037.51875937969,3.797664373995709,0.2864654732906702,-1.2545831137442507,-71.88231746592687,-2.033552988369447,-0.7789698746251974,0.31096976151281286,0.48295231839599134,2.38874788762311,-1.405533164379821,0.7967531701371845,-1.0066969016334335,-0.2713285519372862
zeta,27,19769.88494247124,3.8001211707052365,-0.6243963012618212,-1.2841706611733419,-73.57755905975694,-2.565989432879056,-1.2818187717057141,0.28271716804539176,1.374973474464682,3.0435040738496237,-3.11007442646842,2.6783569224234953,-2.157888632022436,-1.3857754539478429
zeta,28,15852.926463231615,3.8042356851541457,0.31399054092559303,-0.08082588679569337,-4.630982188795399,-1.5389123065731711,-1.4580864197774779,0.9967353658658715,0.9581938760854061,1.173868249418203,1.0890159432339326,1.579045263654362,-1.4589549495540384,1.2705123625799994
zeta,29,15372.686343171586,3.866938936039035,-0.7566698936129335,-1.2491755324144074,-71.5724858783531,-2.810197835885152,-1.561022303470745,0.31610466219483624,0.27173123190582793,3.464584535761914,-5.066417761036337,2.1414002086895025,-1.512591997656645,-3.483358373735234
zeta,30,14252.126063031516,3.870786886941112,0.8688398323600212,0.8644219293703336,49.52772827147585,2.439323072330102,1.5749011429597681,0.64907997410374,1.9741791301374136,-0.5785516260507564,0.610838797118093,-1.3630856008499024,-0.6637406625914788,-0.29417605101584243
zeta,31,10660.330165082541,3.8909399453574967,1.0724048572807383,0.24797187401617715,14.207741819076714,2.426390469606398,2.1784185955902204,0.9694121950542942,1.8326284303854947,-1.1233841671613543,0.6261690047156607,-0.6420099820158994,-0.7092303014466887,-0.11830473069956939
zeta,32,13106.553276638318,3.900460502056307,2.0766594270257897,-0.4518624059949482,-25.88980878413744,-0.606672167661599,-0.15480976166665095,0.8996354587774661,1.082659653925308,-0.2903338517984496,1.4476840164279583,0.2782075694395215,0.5946525142457288,0.21347979604443876
zeta,33,16528.264132066033,3.918259079507252,1.0966386687592127,-0.22464145851111594,-12.87100747635013,-3.1315952751066174,-2.9069538165955016,0.9748740372986227,1.2792821326939656,1.1655501708053184,0.9953880169627743,1.4325793112188678,-0.3260094048185633,-0.2911151230578639
zeta,34,14492.24612306153,3.988044344583964,1.608492666311227,-0.3934515912612625,-22.543115621976686,-0.5972787642443952,-0.2038271729831327,0.9235912980132699,1.780851449675914,0.9984595189131268,0.5738732271605583,0.7298104526077589,0.07846305166239016,0.1573679810065985
zeta,35,13831.91595797899,4.024185177072482,-0.07888994882262929,-1.0167777463551295,-58.257073568972245,-2.07031409707594,-1.0535363507208104,0.5261089376491196,1.1521161142823364,2.0933635939956083,-1.3582062095256444,2.4074614586686427,-1.6921374846951225,0.006102522348260758
zeta,36,12536.268134067033,4.026531546914313,0.40078743519866394,1.6977940262910274,97.276432188999,1.8639446395994703,0.1661506133084429,-0.1266565960706592,1.8620042663660608,0.38582301474434455,0.1546610308838854,-1.9963009952117228,-0.148673017969745,-1.6692519711451363
zeta,37,19079.53976988494,4.0748365528811075,2.429056691036414,0.5150909666322975,29.51253845334456,-0.06492591291498273,-0.5800168795472802,0.8702479144608164,0.8954688538900487,-1.1559904462115884,0.10854469111175997,-0.7486176678237482,0.678826553119906,-0.767745109175857
zeta,38,16128.06403201601,4.10856590314652,2.268790652401327,0.5041973513035604,28.888380271368906,1.0825366849397637,0.5783393336362033,0.875562519882465,1.2481809266365034,0.664930700197664,0.923726789074024,-0.013596214302863695,0.9484850088618191,-0.6392716993781803
zeta,39,14937.468734367183,4.114106556762452,1.1197666454216142,-0.8818412865049986,-50.525783917123256,-0.7446195983222584,0.1372216881827404,0.6357309138259619,0.9814803824933622,1.6203873957023418,-0.5801207420558708,1.6545102902945943,-0.11128504098414786,0.548946421093751
zeta,40,12851.425712856428,4.186899154986544,2.0076795320268364,-0.6879712492573868,-39.41784900879104,-0.9102443806580872,-0.22227313140070049,0.7725358022343588,1.4956452463086392,-0.9157719598868597,0.9969196492516054,0.1390264067630445,0.7884753753847973,0.29753669567344965
zeta,41,17918.95947973987,4.194998609805015,1.879044187829877,-0.18124966237977735,-10.384840692532336,-0.9835047716373841,-0.8022551092576069,0.98361919811094,1.681823807889616,0.22274073617298393,0.7465709576029977,0.2415559136771994,0.5586598050612244,1.1401156840441586
zeta,42,18084.042021010508,4.282012912240462,0.6682176952673591,2.3382213200451245,133.97021320609375,2.2515489557033255,-0.08667236434179902,-0.6942843079336258,2.8732760981044145,0.3087356451157072,-0.20495799110164017,-0.2638756422289855,-0.3279513788117692,-0.5074926877961292
zeta,43,14772.386193096549,4.3151755849267985,-0.1406616410097018,-1.090881762059341,-62.50292091379473,-2.350398991686468,-1.2595172296271269,0.461703393210481,1.8527487478987847,1.8578984487667503,-0.9735403753305755,3.072255301755845,-1.744061729127451,0.007687319209289526
zeta,44,11665.832916458228,4.380095440985578,0.8099612116000754,-1.132502153971149,-64.88759371202177,-0.8668375727434704,0.26566458122767855,0.4243954961305548,0.9650200279682641,2.4534266540720786,-1.021431536884007,1.0795252667472353,-0.2400726781431976,0.4478339820158894
zeta,45,18799.399699849928,4.42427279371989,1.708047547868263,-0.5390281459807743,-30.884037803459996,0.8911290222858146,1.430157168266589,0.8582079413620917,1.3858216726613184,-0.5350138755629242,1.7110977315424256,0.2947684557093758,0.3000569937411385,-0.9327578322297313
zeta,46,18399.1995997999,4.456433671680217,2.0682466537857582,-0.44519657346794306,-25.507884713399022,-1.6207477323024782,-1.175551158834535,0.9025260313593957,1.4849964739808221,-0.5390495673260244,1.4448938446461006,0.14058164058630793,0.26223222007440566,0.8529950127334092
zeta,47,13761.880940470235,4.494067246187495,-0.2392380422950674,1.096991598841834,62.85298877494537,2.1739629671901346,1.0769713683483007,0.45627517400633044,1.1896895259781064,-2.518091275136855,-1.907831138701983,-2.4805672453687753,-2.677192129857936,0.4369768284133235
zeta,48,14042.021010505254,4.496636710025922,2.027699775330359,0.22139728476139128,12.685130012483777,1.1631637026222479,0.9417664178608567,0.975591567829784,1.1412423870367259,-0.004380450371327241,1.9015679674872572,-0.43569354223101536,0.2910196596178489,-0.6811094008080505
zeta,49,14532.266133066532,4.515050092866474,1.1658448935033878,0.9321837684652188,53.410195663657355,2.0697934901170765,1.1376097216518573,0.596082005842512,1.9473321830589136,0.01340231901478433,1.2329573260075513,-1.637132869953619,-0.2926847432756193,-0.545943848227424
zeta,50,11020.510255127563,4.5166645138815875,-0.11966327175922314,-1.1757575646507177,-67.36594618506615,-2.482933713476032,-1.307176148825315,0.3848439658450527,1.5474960935716817,2.5705151057447697,-1.9201515469254251,2.612320522402452,-1.4283042343632193,-0.5543735347532605
zeta,51,11130.56528264132,4.518379863010958,1.027159693591111,-0.6112979117688091,-35.02479036951334,0.936758363827955,1.5480562755967642,0.8189037962566367,0.6398197556262734,-0.9426643974288792,1.5116919417520458,-0.5745120616025186,-0.7438900848909596,-2.0999619371813902
zeta,52,12891.44572286143,4.540665673321256,-0.032106994852074515,1.2603288975516573,72.21152662808588,2.332936046186008,1.0726071486343507,0.30550375166097143,1.1116727250577179,-2.9007199559591053,-2.3768766505659134,-1.9081443847349142,-1.0759986100306582,0.4500678541362787
zeta,53,15002.501250625313,4.546979135210751,1.2720484838856327,-0.5777487474113439,-33.10256484563985,1.0260929241100913,1.6038416715214352,0.837694269526141,1.714958221333055,-0.27831821748543084,1.1981512151443436,0.5305592536238888,0.6714093798627775,-1.6625383958331725
zeta,54,16443.221610805405,4.557585883386681,0.6682178432121777,0.9485333269250014,54.34695636030531,2.7751315947437742,1.8265982678187727,0.5828754780179894,2.198333376107343,-0.6563190078119621,0.7672651219428789,-2.2245289473135164,-0.6227360195084262,-0.047627424902603896
zeta,55,10270.135067533767,4.60287737810554,-0.3990383538590031,-1.1347768144191774,-65.01792215551913,-2.456327443225132,-1.3215506288059546,0.42233474742965266,2.425412352945187,1.9379665632130958,-0.8942692849297148,3.6841769791940497,-2.982448745983855,0.03316230837731235
zeta,56,16643.321660830414,4.665645029525472,1.5012454500644112,-1.638067309692161,-93.85434340370999,-0.662637481972219,0.9754298277199419,-0.0672202565253843,1.1242728207032542,-1.0648345304321776,0.8654498495567641,1.0465078696081345,1.6030921810528995,-0.15374930731810282
zeta,57,13406.703351675838,4.672277236247148,-0.4259838303483236,1.1005691997087066,63.05797020539952,2.6155745993765267,1.5150053996678203,0.4530887730033071,1.8531339650320817,-2.359608772294785,-1.8277084740291658,-3.9350467220743974,-2.7099950893003806,1.0793606557997122
zeta,58,12696.348174087045,4.683969623342782,1.385326253143551,0.5059803075472785,28.990536139190453,-2.555116638534885,-3.0610969460821633,0.8746997738944217,1.9729738499570613,-0.0016479601182487966,1.7557066666421273,-0.9747426372846356,-0.17237628905616026,0.11474547454113124
zeta,59,19034.517258629316,4.702653851481662,2.5219123471690734,-0.32054102470234463,-18.365647876243013,-0.7439337032527603,-0.4233926785504156,0.9490650908866504,1.444857257524595,0.7017916098292091,1.018751874424972,0.9931964448981399,0.29289169060954234,0.7447261139841743
zeta,60,18204.10205102551,4.732950594551163,1.1240163367074985,1.0023360373130101,57.429624591902886,1.4747569765063022,0.47242093919329237,0.5383351258044764,2.0010747700994815,-0.6351649031821264,0.5036313801925778,-1.8847983298487956,-0.23188085106565715,-1.080945709293143
zeta,61,17368.684342171087,4.768518010973952,0.6364652128385492,0.3201354279508254,18.342408894196744,1.6307101062961538,1.3105746783453283,0.9491928082730334,1.2697052645369935,-1.8770606462423038,0.44597655743903736,-1.5830798257943077,-1.8647535863347482,-1.1046976177660701
zeta,62,15482.741370685344,4.788479047612624,1.6518225306862921,-1.4466265595775507,-82.8855963953242,-0.6811479389003783,0.7654786206771724,0.12385093548135367,1.7635217913247374,-0.02215485335418079,0.2104020938896858,1.5291908938610241,1.061226726804303,0.8383211757680716
zeta,63,16843.42171085543,4.791057892093276,1.1840867144069747,0.02309899631342638,1.3234749997475792,1.1050313703547747,1.0819323740413482,0.9997332300465347,1.413901024449205,-1.1939332018803441,1.279299629259577,-1.1319104864512568,-0.40390082932991045,-1.6833758480375975
zeta,64,10950.47523761881,4.861505030974676,1.1068675206090972,0.6747937733312105,38.66283525358589,-1.5444356933323489,-2.2192294666635597,0.7808358050219835,2.1281464632779357,-1.6853015047330286,0.34251017303756076,-1.4881843886314878,0.4549828720965096,0.5444154730029209
zeta,65,10415.2076038019,4.888293428007888,0.31112847806716615,-0.9608919240743671,-55.055051817666374,-1.6569332423270056,-0.6960413182526386,0.5727891013622992,1.8710510682177293,2.1358240818127014,-0.5984452092119755,2.429906138411458,-1.019483339432966,0.7484502452452247
zeta,66,18169.084542271135,4.961208252391514,1.4672964200761018,-0.5296389533052375,-30.34607669011659,0.6411820522200328,1.1708210055252701,0.8629895354172452,1.8787789289791574,0.8211744140930167,1.2546556287549553,1.724048539460629,0.2784950073740315,-0.0649508286535741
zeta,67,11230.615307653827,4.971899020600217,0.36178731332656716,-0.767682733948775,-43.98498066032925,-1.9100824668099365,-1.1423997328611615,0.7195218712333207,1.5226844227839598,2.3168743895052373,-0.48412210912933,2.56915632902057,-1.5229774772878635,0.3761612594332236
zeta,68,10380.190095047525,5.042570666751245,2.056962256907391,0.7475240787726525,42.82997479807788,-0.12083360422850671,-0.8683576830011591,0.7333743083315867,1.6395883550475419,-0.8511180651505552,0.5895363935677844,-1.6432585347572553,0.8537165896671992,-0.3193747107142531
zeta,69,19144.57228614307,5.048575421562681,0.6144421080297462,1.0205119520564288,58.47102779549038,1.5970171821023111,0.5765052300458823,0.5229296442307952,2.394799189031738,-0.8076097922341751,0.6235207484630779,-2.7239480486176206,-0.18729392452618254,-0.5107480755533393
zeta,70,10170.085042521261,5.0494217532986125,2.230884613525465,-0.5677735110778096,-32.53102590408278,0.2863120638412081,0.8540855749190175,0.8431003721909848,1.4052086650326392,1.6488278932531093,0.15129918514340773,1.0892134685433088,0.7739520544433327,0.5056179611435275
zeta,71,14167.083541770886,5.105824779754837,1.7742982785588453,-0.47255596545961753,-27.075462404565993,-0.7078971662875299,-0.23534120082791232,0.8904078154650062,1.3283649310234655,1.4538496582319391,0.41035825761235384,1.4956975895356148,0.04685087848133526,1.4442115650520653
zeta,72,14972.486243121562,5.1347680192368745,2.3522884384503486,0.037074912046963074,2.1242359861097158,-1.2761883012498214,-1.3132632132967843,0.9993128041691329,1.9032354848269477,0.201549329460294,1.6570646736300445,0.11357047597213726,0.05800406247836221,0.30306767180041294
zeta,73,18484.24212106053,5.165946320729344,2.5842956857894293,0.6488901815394913,37.17866876969065,0.20555430103167294,-0.4433358805078184,0.796754955189344,1.9308355130807993,0.10776333287118173,1.237326267283337,-0.8340908936515383,0.5245160740784102,-0.07916575941851975
zeta,74,10505.252626313157,5.202416687855841,1.9031377293990264,-0.15765371982049137,-9.032892770252129,-1.0021620989991344,-0.8445083791786429,0.9875983708260775,1.4896449134341945,0.7265573326359739,1.735035685005056,1.2163826623609104,0.11904243294858839,1.0319987492317955
zeta,75,12111.055527763881,5.216292933435315,1.4276356467074385,0.16832492358764772,9.644307708434294,-1.4083107987384234,-1.576635722326071,0.9858667774228851,1.7169237164720283,-1.8003907889414896,1.0994717247978723,-1.630261005349038,0.30938822629467044,0.21129470345666884
zeta,76,11055.52776388194,5.27393585702971,2.182615637096212,0.20541527425600084,11.769428262391159,0.5236037109525934,0.3181884366965926,0.9789763639002015,2.06130276905381,-0.362907758856039,1.1983208842288704,-0.4781894821091868,0.8786873011872477,-0.7369222648055427
zeta,77,10345.172586293147,5.297643469951893,2.4519376196658875,-0.5729141830375195,-32.82556471123541,0.6175961646109354,1.1905103476484549,0.8403248159213844,1.3316747623773248,0.4090256998180711,1.284110795791757,1.5249292616881207,0.9376156303242108,-0.31029084554704994
zeta,78,14692.346173086544,5.315048709868725,1.0678523050193227,-0.8428168685423596,-48.28984946990953,-1.8720722130854648,-1.0292553445431052,0.6653626187622754,1.8487709240632457,1.4758002229232627,0.12994559100290043,2.390740041526951,-0.8263437384753076,0.5603014509679333
zeta,79,12496.248124062031,5.324157949583351,1.3654733504037893,-0.05485676848774407,-3.1430613120739865,-1.2449191371786554,-1.1900623686909113,0.9984957447575334,2.1385502116051627,0.7190446185404239,2.22324897776247,0.885963167335995,0.00034402807637651895,0.22604340239484072
zeta,80,18644.32216108054,5.354306142132311,1.2714270925313056,-0.5641339111839873,-32.3224921910505,-1.3102827529892531,-0.746148841805266,0.8450520012484547,1.6868319545890667,1.5446232699643876,0.5714209189743747,2.103565313874511,-0.553077619585269,1.0600187660741374
zeta,81,18129.064532266133,5.3557875948662765,-0.7469108375265823,-1.3797597094988292,-79.05440809647943,-2.844586634164987,-1.4648269246661576,0.18987675589756772,1.6727706471656005,3.7814632786684697,-6.045783198029057,4.203228719095712,-3.809111765674357,-4.4004764611296885
zeta,82,15727.863931965983,5.368800957771026,1.0742090715647068,-0.7575027127870496,-43.40170841240852,-1.6482335651483737,-0.890730852361324,0.7265541834700636,1.6963562995617234,-0.09324535904629079,1.8156839436604248,1.5373858120689958,-0.04608802514118322,2.0457850913431073
zeta,83,13796.898449224613,5.372162199207151,-0.22174354646942918,1.104693776622602,63.294291054842816,2.402845067729774,1.2981512911071722,0.44940801181199685,2.1661544380450346,-2.700101962908928,-1.7163381592666371,-3.756427824420254,-2.50786626708577,0.39427234422782514
zeta,84,14222.111055527765,5.4104585369966465,-0.43030966194218023,-1.0787707621700449,-61.80901173445466,-2.478613525376465,-1.3998427632064205,0.47241214370678375,1.8028917853980406,3.1820090630741658,-2.528601549823186,4.003936809722159,-3.3150061442034513,-1.3716751588911007
zeta,85,18524.262131065534,5.4110956918114255,0.9843158585965366,0.08718872051155344,4.995545706457724,-2.5024533719000512,-2.5896420924116046,0.9962014707507585,2.622529866503688,0.6579761450523764,2.4302286998800398,0.3887757899708886,-0.4410178195899578,0.18299630519298626
zeta,86,16733.366683341672,5.437868574177465,1.8504045504837228,0.8806548504675832,50.45780613951713,0.36635645636534203,-0.5142983941022412,0.6366462889049396,2.7381958706389344,-0.008814323982853865,0.6117176297619878,-0.7458376621434354,0.8985983920273012,-0.3480944157148606
zeta,87,16163.081540770385,5.448231621613129,-0.282273332927545,1.3187562621447988,75.55916802734498,2.664485776636399,1.3457295144916002,0.24938008703339906,0.8459975795152911,-3.5438848782411343,-3.9841128364627116,-2.106561820975142,-1.6976900312235244,1.969390274915253
zeta,88,14812.406203101551,5.461076822595801,2.421418318084344,0.042675400417672815,2.4451203329634827,0.3518175225000222,0.30914212208234937,0.9990895432883853,1.094015186979383,0.3154708777827123,2.3530072869763705,0.5710070396288651,0.6612658384300732,-0.04707743103442098
zeta,89,11340.670335167584,5.574998886924339,1.9575866302782787,-0.1084486119011151,-6.213647755986126,-0.9561044625845772,-0.8476558506834622,0.994125210508785,1.182360105117302,0.5720492140285727,1.623196624817636,1.0155571950621145,0.33051700698015724,1.9963543600105105
zeta,90,19644.822411205605,5.577418511669918,2.99081795315068,0.20518565378620174,11.75627197858186,0.6497917858640807,0.444606132077879,0.9790231746329313,1.2612190425679837,0.49182563925945905,1.3048610542259953,0.21947220620213634,1.675988465388477,-0.4782562537859403
zeta,91,16053.02651325663,5.638109940783736,-0.37721181130992604,-1.1253633244432226,-64.47856890940821,-2.5274711964284493,-1.4021078719852265,0.430848672475962,1.3443061840327795,3.3313491564224336,-3.311296899053322,3.6132775625493765,-2.9688324208196684,-1.9160535361449929
zeta,92,10560.280140070035,5.639907448645939,0.6453194355121031,-0.5741458208328909,-32.89613235879899,3.113184154952494,-2.5958553313942017,0.8396565285661313,3.1256273047395347,1.235057613306822,1.4688525193742767,2.055993275525793,-0.7313032946440038,-0.31326479786991895
zeta,93,16243.12156078039,5.652760194691187,2.2818622875849512,-0.4283433997250234,-24.542268986529027,-0.38978826282349016,0.03855513690153323,0.9096550903967628,1.728752566021711,0.6178669257344642,1.4336553292110268,1.3946302358538158,0.8297866741560693,0.747154503558255
zeta,94,14367.183591795898,5.663795698042094,2.5831436979604505,-0.0058974464950284355,-0.33789879406934936,-0.7207401052322578,-0.7148426587372294,0.9999826101128207,1.42936759503089,1.0198909438376444,1.4117738138338316,1.019955283187952,0.2999995057443772,1.2794773686443748
zeta,95,11430.71535767884,5.6817322908098555,0.7569608990775261,1.0816191864019076,61.972214421203184,1.8815860457233895,0.799966859321482,0.46989969285390315,2.8911445476815274,-1.557036057914604,-0.011311537981055069,-2.339237526875913,-0.674943890143005,-0.6492457909439912
zeta,96,16688.344172086043,5.692306774551923,-0.10578449002260815,-1.1518145314257122,-65.99411143253184,-2.4199615533195153,-1.2681470218938031,0.4068305304619382,2.9496839292641646,1.203265252776799,0.12404306201433923,3.916942365093584,-2.8951407317177607,1.0056108943020523
zeta,97,16768.384192096048,5.717713660857956,3.4106088311971994,0.07148600414066524,4.095846331514846,0.06060484445643129,-0.010881159684233949,0.9974459635307783,1.7312202653249606,-0.08588269008623511,1.3055973461206096,-0.1588237534987593,0.9780338726356248,-0.10819042240522381
zeta,98,17723.861930965482,5.746363076527181,2.638980942990151,-0.4106651160150402,-23.529377940912116,0.20081797953799105,0.6114830955530312,0.9168554985307331,2.3956160375791646,-0.04777354896090008,0.9732600093746964,0.4008891762266543,0.7946080590779419,-0.17832184071244803
zeta,99,16608.304152076038,5.792857732845002,1.8361451916610112,0.47945090433193144,27.47051330195027,1.1955913774426952,0.7161404731107639,0.887248349994271,1.9827722307708513,0.011502201596350223,1.6830793734631813,-0.8626894748807751,0.6615077252103999,-1.6513763612202739
zeta,100,16408.204102051026,5.809086254799892,1.2570413852185238,0.8020871741432718,45.956209879984165,1.517007068808835,0.7149198946655634,0.6952079458200551,1.5545610206927545,-1.2008933166028672,0.2791176941592678,-2.5050364410029955,-1.0854123480029545,-1.57315557903027
zeta,101,14647.323661830917,5.852643457830343,3.0613199786353094,-0.19205924622280873,-11.004184225030839,0.14062377548090735,0.33268302170371605,0.981613246334714,1.1897461237595306,-0.3431446984145036,1.976040285007681,-0.17581291716476943,1.2245394261591211,-0.548935125052122
zeta,102,12771.385692846423,5.90866558401021,2.0944019041466095,-0.03875798614855497,-2.2206690287387043,0.5728538487009642,0.6116118348495192,0.9992490032730309,1.8795270526869214,0.6087433593475587,2.1416894916527496,0.7865808705697445,0.9781698111411434,-0.25983120024618434
zeta,103,16288.144072036019,5.936238240800668,2.7664373237053765,0.4749395917156434,27.212034128972846,0.08402045514923309,-0.39091913656641036,0.8893203470315297,1.2921039251241109,-0.25468328724974904,1.4301979603107622,-1.1320384702411947,1.6134693673249831,-0.46157332173714016
zeta,104,19109.554777388694,5.941299927605521,0.51139182905888,0.6115002663612839,35.036384433627234,1.4735687108509532,0.8620684444896692,0.8187876419566664,1.1221283243138875,-1.713233138126327,-0.09495422127814819,-3.000628629353762,-2.196536470344379,-1.765720425756611
zeta,105,16008.004002001002,5.979662563325712,1.5671468956943846,0.6622934095303598,37.94661716541903,1.5984089532003218,0.9361155436699619,0.788584027127534,2.665600325271752,0.4230501438530853,1.909065561566229,-1.055103355948205,0.11250191757143284,-0.8619811836076495
zeta,106,16488.24412206103,6.089541105467127,0.30724295906057736,-0.6869350419924267,-39.358478705808025,-3.133345011853569,-2.446409969861142,0.7731933491491374,2.3237451816018164,2.5312016485515896,0.21073984211457467,3.775616309750851,-0.7478823066230254,-0.8012835527456146
zeta,107,11095.547773886943,6.140374882152426,-0.5301609711608447,1.1843825175039024,67.86011958205296,2.735109455641731,1.5507269381378281,0.3768690772015831,2.3171619833854042,-3.80664773738349,-3.8481614555065335,-5.19468054792744,-3.18153948740161,2.2593935476615594
zeta,108,17958.979489744874,6.1631531049891874,0.6745775119429774,0.7317004847436382,41.92334964348695,1.645435462549635,0.9137349778059969,0.7440393238601624,1.3386070501556973,-1.9871419646944914,-0.4214679412201344,-3.0150157174372474,-2.0930749090457748,-1.1933389223178505
zeta,109,15807.903951975988,6.17175015377427,0.7208643961778395,-0.7549780795687703,-43.25705758418258,-2.1648445714465105,-1.4098664918777404,0.7282865648308509,1.6968416931833559,2.4456545679120225,-0.40453872169062605,2.7057307996039897,-1.9166940997552493,0.023993211609150168
zeta,110,16568.284142071036,6.201072596853973,2.883515860230411,0.5783340872008007,33.1361023451568,-0.3093228201502994,-0.8876569073511001,0.837374448880792,2.0764081025414827,0.3853733586993588,1.578293722766099,-0.6576869134099016,0.9445729803050434,0.5072640469062107
zeta,111,19379.68984492246,6.269487303394387,1.3286253801571752,-0.5431474449025069,-31.120056246228064,-0.6194227322101651,-0.07627528730765822,0.8560862209263111,1.8657638357251156,1.934573922668985,0.6054837516135333,2.655895864476839,0.1544607943012867,1.0369392150633088
zeta,112,14087.043521760881,6.37897472264357,1.035129228784381,0.8085562435137527,46.32686025229007,0.8286610608139826,0.020104817300229838,0.6905434082879229,2.1812318746343897,-2.520854055248029,-0.2617008302651858,-2.738887282705292,-0.06255369061629706,-0.5398133608403813
zeta,113,17848.924462231116,6.478019969706175,3.1698767084471053,-0.04801933439827145,-2.7513051960483303,0.007417278615135969,0.05543661301340741,0.9988472932855331,1.3948196365208612,-1.3909255548224713,1.2021676627680777,-1.0888592903384902,1.0146069274843363,-1.026895736961285
zeta,114,11575.787893946974,6.4976956182938475,1.2171196010073606,-0.9412387261393258,-53.929006522053285,-1.6220530993337496,-0.680814373194424,0.5887872294610976,2.8782785176498797,0.08391028950033952,1.1440129335965303,1.6707183250665039,-0.1774796398300973,2.2026595092586136
zeta,115,11730.865432716359,6.578937723312621,1.8752645525107299,0.6628127024257142,37.97637045665397,1.0250597843155516,0.36224708188983734,0.7882645935857204,1.176737082464502,-1.8997065675100988,-0.21002650323519237,-1.933008224120213,-0.9346493403613452,-1.8378210463413533
zeta,116,11910.95547773887,6.589765867481398,-0.04794101624150536,-1.0863720314275929,-62.244532381854704,-2.3540623519477295,-1.2676903205201369,0.4656989707511009,3.482076086990838,1.6801281760264766,0.15916451353008373,4.562886728072123,-2.685336192516615,0.9437864167183692
zeta,117,13986.993496748375,6.595737617274349,-0.13783999821128817,-1.0117845046295124,-57.97098189200577,-2.266848582523909,-1.2550640778943967,0.530348699985748,2.8555281227113025,0.7252586605457666,1.4394504365512433,4.489248648011977,-3.322144707937547,2.4020280621870698
zeta,118,18039.01950975488,6.6170596418687735,2.096375371806622,-0.565830963722198,-32.41972613910194,-0.5627437089305932,0.00308725479160471,0.8441433977606625,2.586157842781473,-0.6085178288988279,1.9880680194392804,0.6915013810316033,1.1754954722986934,0.4048039155207031
zeta,119,18274.13706853427,6.6427433615786855,1.0730410916454896,0.8375288157133788,47.98686636096671,1.8314834921982257,0.9939546764848467,0.6693009363317688,2.517541449984958,0.468881681844503,2.667618134026171,-2.0422527203033622,-0.11652257417880692,-1.519181006270232
zeta,120,15627.813906953477,6.643555172243908,0.8231177966930161,0.5696580435375784,32.639001660382945,-2.816594703430658,2.89693256021135,0.8420854566015494,2.910033449500341,-1.8084777167199615,1.440572730135662,-3.0200089248187734,-0.1835464461415448,0.22250473486032865
zeta,121,10135.067533766884,6.749338013242422,0.4677813065835124,0.9798921231936316,56.14368303710842,2.0190839502372118,1.0391918270435792,0.557112134928921,1.4930809487341046,-3.2037946510177893,-1.8584852488295298,-3.0739874235127,-2.0894911874113204,0.025449512392535314
