function,t,|S|,Re_S0,Re_S1,Re_S2,Re_S3,Re_S4,Re_S5,Re_S6,Re_S7,Im_S0,Im_S1,Im_S2,Im_S3,Im_S4,Im_S5,Im_S6,Im_S7
F15,19262.118749865218,12.282531930538966,1.0,3.3894310230342626,4.944985579981521,1.811221783447144,0.23446615400147677,-0.00034646806313459695,-9.526592630834787e-05,0.0,0.0,-0.6894587908029649,-1.7318604995651208,-1.9183531931076254,-0.2700731779095922,-0.013718717742427224,0.001358253600342193,0.0
F15,19044.573749868385,12.234341546159579,1.0,3.3931576914498827,4.3792543812935545,1.9432786842115215,0.3961891140259251,-0.09591147159601887,-0.004648964804226045,0.0,0.0,-0.7846755826871639,-1.9992733709583779,-1.5897862386545265,-0.8602773401255792,-0.10315588466601855,0.005193419240181316,0.0
F15,17825.96099988612,12.196864065873795,1.0,3.0660766255901173,4.3489021024011505,2.408820760139279,0.5793627200152925,0.0740602137746586,0.002602667908262871,0.0,0.0,0.6232095030243241,1.941695729665641,1.2485053887910769,0.2953204500203658,0.012443513289121676,-0.0008458420391353814,0.0
F15,11901.56774997233,12.190953450471424,1.0,3.445160515283986,4.3161028480254355,2.0652183842540905,0.6699942280986231,0.0427784989263868,-0.0026539476596676766,0.0,0.0,-0.6354515588767942,-1.8398871958125904,-1.0369035213816518,-0.3714810630856665,-0.05347200799702881,-0.0031338667098188724,0.0
F15,18264.77724987973,12.127719701992165,1.0,3.3516708740922754,4.903066061214207,2.280071524046858,0.4169862775827916,-0.03711729248081831,-0.0027268132401870927,0.0,0.0,-0.040485076610111456,0.4736779683300548,1.4692598238553298,0.3682099441348389,0.009003043181338344,-0.0021632704932846502,0.0
F15,18007.26924988348,12.072445750063832,1.0,3.2399794024062114,4.471270443321462,2.2162217286892654,0.5233346454381221,0.07198989583160376,0.0017434920605516149,0.0,0.0,0.4885321913190566,1.5381557054625923,1.2412719916510846,0.31522953632971223,0.011982229475151176,0.0005109259828434932,0.0
F15,17938.30224988448,12.060666356896634,1.0,2.923229137887453,4.454372093153025,2.256027441634116,-0.08321743706182412,-0.04970684479016903,-8.695811105451156e-05,0.0,0.0,0.6331604702940882,1.7864786113122992,2.583881548006792,0.90075838284169,0.0300281960852315,-0.0016259846572208147,0.0
F15,14961.915499927796,12.045883591400129,1.0,3.47963742590395,4.234757390227271,2.448611253899137,0.6909285600152102,0.17301510129026176,0.0014564184006195442,0.0,0.0,0.28344361530464096,-0.3055706485316512,-0.05726042027003636,-0.5390158514307417,-0.03494361268740565,0.004689076729647693,0.0
F15,12318.345999966265,12.019441841851965,1.0,3.5223673066275842,4.27756552634582,2.621866619467463,0.2623480731237378,-0.07228311206871536,-0.0002664063026838453,0.0,0.0,-0.270494604226884,-1.0997827569070802,-0.9687440309759338,-0.7313418306569728,-0.03632954751145003,0.0022163395398105967,0.0
F15,10360.486499994755,12.002833373816149,1.0,3.2989970750632067,4.9397533198149635,2.261503946759548,0.28028418668105537,0.01262689850417162,0.0010355560020376318,0.0,0.0,0.1202360354772893,0.9374154165524677,1.037592423922367,0.15591623805313742,-0.021515615338810457,-0.0014541620199251593,0.0
F15,10166.965999997572,11.983853984869022,1.0,2.9793946527087267,4.246836392317312,2.475995123780077,0.9967410681790919,0.14487372094374307,0.0018838356942607395,0.0,0.0,0.022081422257090262,-0.8144587485326674,-0.8471115373822818,-0.2329670545828461,0.05242176907020151,0.0057683350185302965,0.0
F15,15727.517749916655,11.982138285277015,1.0,2.466652754899631,3.3292785914481904,2.3852906540971706,-0.4325127509824939,-0.15954682083253172,-0.0033559894384929674,0.0,0.0,-1.4008522219606698,-1.6024270197892925,-3.7393184430957804,-1.5601572196584415,-0.05725958584463752,0.0020502839025030844,0.0
