function,GRH,t,P_t,reS0,reS1,reS2,reS3,reS4,reS5,reS6,reS7,imS0,imS1,imS2,imS3,imS4,imS5,imS6,imS7
F7,True,94059.8000003058,3.476309401721071,1.0,3.407977654592763,5.119846190080567,3.7007185354620056,1.469262872086769,0.5974209216782875,0.16266682877884692,0.0018810072332959933,0.0,-0.15864121250708507,0.13806366719863514,0.6319873010198428,0.2492996387608312,-0.021342767153569045,0.07529230263782324,0.0046505780408167725
F7,True,82348.5000002632,3.636574187427288,1.0,3.36667241340563,5.471008205156793,4.827834164672713,2.5560983076932966,0.9138111598371722,0.10804365955555612,0.004036331734556064,0.0,-0.4313003980417335,-0.9119786150741848,-0.3153679765738222,0.6454382987793541,0.3577264425663594,0.047245167919853184,0.004353014130524943
F7,True,83617.30000026782,2.8780349526317206,1.0,1.6999134814058425,0.6725842803607968,-0.29731249130605014,-0.11982015502423124,0.13606857887866522,0.047860618546948994,9.412458292768432e-05,0.0,0.7844905496406882,1.4081720626295424,1.5888250964946384,1.2553759464911056,0.32526292424627445,-0.03025503035338416,-0.001512044522789247
F7,True,61009.400000185575,2.9627976863030514,1.0,2.1734748464820157,2.4916988525629815,1.279968750158876,0.12631545603052632,0.1133610723011821,0.11613718221417753,0.005091524218005464,0.0,0.19296622569568236,0.3931398539604996,0.6985124911838765,0.8100718118724787,0.38473816562878665,0.06831409591394347,0.0032595342816847993
F7,True,82519.60000026383,2.371746315490875,1.0,2.718082891426964,2.6565915789425874,1.0260683985515942,-0.5017821475672715,-0.17886959226160076,0.07632925494332966,0.005281267572144422,0.0,0.5766748613950847,1.233058368140946,1.3209081223801913,0.2161903506911605,-0.32874697868922564,-0.10596649854548681,-0.0005652599949014248
F7,True,97714.80000031913,0.2726609299559142,1.0,1.2819889478393753,0.39140414693927605,-0.8094064810329912,-0.1768574457852195,0.41520395297504475,0.1512645734380074,0.0015943956022112407,0.0,-0.3509943297262031,-0.1401443665302289,0.5898926713033732,0.5503245196863443,-0.17648134818067457,-0.1871727832875777,-0.006053425608672693
F7,True,97612.50000031872,3.610398825557518,1.0,3.679479200622859,5.94147272791073,5.27754141510856,2.9133532751292504,0.8359712484523519,0.08858311255375581,-0.0006079048647492904,0.0,0.21006653827411786,-0.12744367142285837,-1.477988237344664,-1.8205747692302852,-0.8441853051451708,-0.11707480151575571,-0.0023489135907168194
F7,True,68907.0000002143,3.6181867807337516,1.0,3.1006966031372376,4.416157243986941,3.1633165136536987,1.6679771169781554,0.680020589445624,0.19421499010891785,0.0038359218129711075,0.0,-0.4927220962386732,-1.2176699438046847,-1.2528302669192968,-0.4933750523413774,-0.29193364674265926,-0.1088242647725785,-0.0026210415864399896
F7,True,64573.40000019854,3.724698602127898,1.0,3.330889345723883,5.004697197304909,4.547650120503232,3.1444899780361033,1.2857823753611604,0.15165935764640506,0.002500889220031886,0.0,-0.24072412226417222,-0.322592158509501,0.9735017355115391,1.436699778094046,0.23441989523186846,-0.03143873306812107,-0.00206452174876912
F7,True,69394.40000021608,3.6557779408331723,1.0,3.6614440382439617,5.648971571965129,4.849942869897481,2.9046425049296,1.0334962633446532,0.12981203797487648,0.004137206131236447,0.0,-0.013909073175669757,-0.5208564405822635,-1.8073190326143904,-2.0012480867218954,-0.8066806903752965,-0.052239780788787576,-0.0008759309938746479
F7,True,69656.50000021703,3.3785693075509604,1.0,1.5344097090618873,0.823130724104133,0.14865010227316836,-0.01377730560020291,0.3534294292800151,0.17601208687102682,0.0075365994723796,0.0,1.023594977045698,2.2605454853799403,2.960050279306234,2.0211097488754874,0.7202693755170393,0.1037970702242641,-0.001804628996288529
F7,True,98584.20000032226,1.2855954758080121,1.0,1.0027787531523429,-0.6335243938805465,-2.0927464090860206,-1.428882678884944,-0.13804279973100236,0.09892348339809182,0.004083445113493603,0.0,-0.004005364904539717,-0.12339481333654946,0.4405969205292276,0.6955392104409542,0.2554711754743264,0.01229700319468512,0.0006188598151051942
F7,True,34306.000000088425,3.3772830492867674,1.0,2.32345314329783,3.1235326222101087,2.279405410060639,0.6503378614355504,0.14333864657162815,0.104927691567817,0.005416414970406826,0.0,0.09315560058484688,0.0635672274765528,0.06347521507943772,0.1928028681763526,0.10253291843610285,0.03921561327014167,0.0026910157870934626
F7,True,92139.20000029882,2.1884716713371546,1.0,2.2752668143981394,2.214298949593171,0.6112445792946106,-0.4076696004069836,-0.0359155507654981,0.08279315744256296,0.0026426744713530176,0.0,-0.7741024239555858,-1.2662148294384237,-0.7915907841081524,0.10582521901410084,0.3901296763855382,0.04126913086458231,-0.005792508526099939
F7,True,41341.20000011402,3.5532459102072895,1.0,3.6101977233174245,6.383490263122457,5.513558679821655,2.362518817211645,0.903371209336474,0.2072641085450256,0.007871000259529453,0.0,0.06870920383794435,0.05934620663736473,-0.2908351099519367,0.11813884388026476,0.22709228804530765,-0.053719709220138585,0.0016629734277912537
F7,True,71315.40000022306,2.117084476531152,1.0,2.36302495276649,2.020045823613556,0.11216779348465213,-1.1082951018774787,-0.19920873308277304,0.0831172343223671,0.0024067980998331356,0.0,1.1461410193096722,2.132679610965538,1.9043748498394064,0.4929725682889084,-0.40005711012392575,-0.08198507993056432,-0.0005983999503354365
F7,True,41638.0000001151,3.5410077635936545,1.0,1.9751540661901743,1.8651183272694838,1.4298331778776099,0.3825038599606601,-0.032186370271427955,0.08414852323130725,0.0044481867173257255,0.0,0.8770426562895414,1.212771098717839,1.5503222852888896,1.6153145138958322,0.721784154991456,0.09909019108838377,0.002785506019646313
F7,True,70898.50000022154,2.9281169031090197,1.0,2.525186071622573,3.0729492018518094,1.5511495747753743,0.1470989397236023,-0.014248516312205988,0.07628529096884382,0.006267988445139988,0.0,0.18954150878388012,0.9111568884522654,1.9097063248048058,1.9903196714970544,0.8649853265357919,0.13153808871015865,0.0004551224869916549
F7,True,99752.70000032651,3.6301893991757357,1.0,3.0112966932274707,3.6747361006790547,2.62787708116176,1.8290343532962188,1.0945401304564017,0.22231954983271962,0.004063732377563679,0.0,-0.2388334025253688,-0.04692290738672282,0.9465713457319289,1.1548555818960284,0.1979299677086274,-0.14005966086047322,-0.006199511151069445
F7,True,49823.80000014488,3.5409434360811365,1.0,3.1489132593139737,4.896603512779482,4.0255570284261015,1.5813441515406383,0.49000737001414085,0.1857739832777358,0.006836172058502145,0.0,-0.192407610127945,-0.5470329947848946,-0.6292656852596898,-0.2882898802377516,-0.0355967808695046,-0.031758432829264924,0.0017435566403123407
F7,True,90234.2000002919,3.8980258714876905,1.0,2.9262733243829913,3.778950971696457,3.9291948707642685,2.919526524987032,1.0740709195891334,0.13959628707601066,-0.0038380526473280356,0.0,0.34732498882662455,0.765592439634415,1.1501045523429092,1.0667117292813888,0.20925855893983936,-0.06414628428305522,-0.0032576257776878795
F7,True,76429.50000024166,3.7337577030046463,1.0,3.468770219240046,6.427944683725529,7.66754305865139,5.467902141984631,1.8561576406792948,0.2638814778179546,-0.0002765471290623727,0.0,-0.025533824651896953,0.06548126201013905,0.17919620308715775,0.2339656796092504,0.30400247187814977,0.14147185381487987,0.00533719852794153
F7,True,84160.40000026979,3.775740872391635,1.0,2.833650225737044,4.1610576456082775,4.256204829845918,2.8272008135278055,0.9244446921842254,0.19399734781800865,0.0031177291711494705,0.0,-0.4870603295842814,-1.6450885944136868,-1.6587586321855945,-0.5236958143038493,-0.2502837014281422,-0.10953615441121005,-0.0044846443978703516
F7,True,83046.50000026575,1.9517294976751194,1.0,1.8891267164354297,1.7824037960178978,0.2800246160162287,-0.429830035061241,-0.024277281443046812,0.0966484062932282,0.0020721923509074754,0.0,-0.38779249323927995,-0.7011106944307774,-0.39144538571528964,-0.23273682771112972,-0.16397035872274474,-0.07287772285345792,-0.0031188572704625907
F7,True,55216.10000016449,3.3094220510121715,1.0,2.914477108796747,4.352107278696357,3.176075195718509,0.8636442379841044,0.03927336227210987,0.04159541251181566,-5.9892008282085604e-05,0.0,0.4075072864941989,1.250443316264633,2.360837602510755,2.004179268521132,0.7371056057352663,0.10697246828693206,-0.0003544113651806471
F7,True,98647.8000003225,3.1369840349325857,1.0,2.495807590232386,2.9830297537137986,1.6659792089278718,0.5145239956195949,0.3130885829499141,0.10243012768540202,0.003621905914945674,0.0,-0.5033944696681361,-0.8034731400859657,-0.4027470666763876,0.3104482853943185,0.26752017432436703,0.01502819333688194,-0.00031113406260228405
F7,True,96617.0000003151,3.4743993367451336,1.0,2.705912493586886,2.6093037162474064,1.4452097994141264,0.9491863192327062,0.3610041566198277,0.030462869105846068,0.002127414750234597,0.0,-0.3147197419686838,-0.8054229271658372,-0.8905128822439959,-0.4763883589667165,-0.17896568719365671,-0.0403698653921825,-0.0043555103290403565
F7,True,39271.60000010649,3.438961365100068,1.0,3.437922719445394,5.44888298971185,5.222098267908742,3.147346398143054,1.1200042201312488,0.19640053373032434,0.005498429716821435,0.0,1.284102593486533,5.156782723793481,8.234979794365758,6.486423726653997,2.417718130973582,0.2728101257349755,0.0038170307985225505
F7,True,84280.30000027023,3.784324264773376,1.0,2.904692061614198,4.345783293478339,4.235441527657095,2.74642921397394,1.0121314234845735,0.17669231210039849,0.0032827330753608308,0.0,0.13003981534411263,-0.012310399646353862,-0.7043161169191252,-0.8819442237818166,-0.3060730608409591,-0.002370142276539715,-0.00044532407680121944
F7,True,53775.500000159256,3.365472499039385,1.0,2.8555087733450106,3.6950527070470134,2.3485247278304806,1.0573549788557788,0.48973769744892715,0.17940256469433993,0.0063223502727092745,0.0,0.7330773951062876,2.347863069153405,3.951734566093733,3.5774452215973707,1.4668763598467918,0.14630207013006524,-0.0016126802376087517
F7,True,89164.900000288,3.6415106421008456,1.0,3.001258298210291,3.6110627116967153,2.759901713252111,1.4648946066682045,0.4225220385478322,0.0756182277988181,0.0009792223841278776,0.0,-0.028241515560650434,-0.6052651988775098,-0.5135230342039038,0.21752445307666407,0.04492842325475947,0.013255660830786206,-0.000410955195392934
F7,True,81106.50000025869,3.666399951109391,1.0,3.8857930678147485,7.396346573223467,8.13572291925637,5.201991340545909,1.6427696305797492,0.18054499906450794,0.004913474129326401,0.0,0.8726145772174299,1.1920282481082531,-0.08182166131898563,-0.7169968356355807,-0.38512646604155837,-0.0858183238183733,-0.0007354674170578451
F7,True,98990.90000032376,3.6006848788681856,1.0,2.7926784265993208,3.040469756463092,2.2778665829293145,1.4838704880557332,0.5126983172582469,0.015259437519754296,-0.00021005975533915382,0.0,-1.3330179496167984,-3.1360704336407657,-2.890959998628681,-1.1686955966300174,-0.2305246409380909,-0.0016635390854467106,0.0005861096638055073
F7,True,98167.60000032076,3.0599737270162866,1.0,2.46342772456773,2.663602587660912,1.204729993102497,-0.058977473099861503,0.09429036585760794,0.05829241198765813,-0.002703724459493166,0.0,-1.0278377215601429,-2.083321493294602,-2.353589935354293,-1.0168687820010824,-0.21181760793620755,-0.11228048960130214,-1.7417643872265657e-05
F7,True,79322.8000002522,3.3903575557622294,1.0,3.723549497375678,6.635312777110348,6.233450056757651,2.8668390206405747,0.785290724631674,0.14866623484794975,0.0026659068841839327,0.0,0.4089005087651812,-0.2758625241789549,-2.6789780633740397,-2.754162384387443,-1.1131086679000983,-0.18448000496486888,0.0019530367538606577
F7,True,88719.40000028638,3.7068618560262308,1.0,2.4879490158120663,3.313281853281286,4.015091809928427,3.113031121393452,0.9948074963385414,0.125488226663952,0.004342554393359706,0.0,-1.1761652751741274,-2.8480706480049083,-2.9951944990699775,-0.9997888135130849,0.026668007320272764,-0.00043931848402989707,0.0008847572257473946
F7,True,43886.40000012328,3.803127036361292,1.0,2.823996408640685,4.1949878985008295,4.632527387475375,3.519957900850712,1.3322579621776087,0.16119748745403192,-0.0008436190649850001,0.0,0.7700230849158256,2.067528542624231,2.19028718189733,1.010458639758796,0.19944206614573753,-0.005476579222326163,-0.001386400676814256
F7,True,49988.20000014547,3.5610711554486634,1.0,2.854451233832766,4.388650684909393,3.767142490544785,1.6575140694654007,0.5992276960633853,0.17030986926815303,0.00283165694403213,0.0,0.21144181939898163,0.9592392040781983,0.6376486165244023,-0.22345123833047453,-0.09399588468556226,0.015442565347385709,0.00434761245035185
F7,True,90789.0000002939,3.536055858377206,1.0,3.269693704227537,5.052103505769604,4.008744136295369,1.6715607170384097,0.4805245034406693,0.09991686353271971,0.0038548511443841403,0.0,-0.07563243907694867,-0.35707143268742203,-1.0237552303063986,-0.7494198010193176,-0.380944403275373,-0.07019062808711565,-0.000427103631834717
F7,True,92510.40000030016,3.68753602117723,1.0,3.386916422339155,5.232103830495352,5.103111392938911,2.851580905575323,0.7253625144774609,0.006537384444842321,-0.0003820551322686279,0.0,0.9743654929846229,2.0633762579712243,1.2782885939694166,0.14201550790679232,0.029875535635609105,-0.014353159843869043,-0.003263618848799571
F7,True,77944.30000024718,3.541481050968043,1.0,3.514329395271424,5.802870106524575,5.504908555703983,2.5296934350342046,0.6186746250904442,0.09622169085481606,0.0023431679734733962,0.0,0.7423927648890508,1.7149168682043143,0.7920867063201673,-0.5212218952866083,-0.25817180649138377,-0.047404569386044586,-0.004422632897084849
F7,True,95965.00000031274,3.710349950567729,1.0,3.445211492769845,6.469772375866457,7.541739885956109,5.141620929810823,1.6385741885384295,0.1806884362619038,0.003990594042235916,0.0,-0.7075589122879905,-1.9076617659389576,-1.8810769915474834,-0.9402767622082027,-0.19762196715922295,-0.01579908705427288,-0.00014179381076660465
F7,True,50921.60000014887,3.4891849294715405,1.0,2.6662732468479833,2.8559505915532126,2.016255384619917,0.6363936231149614,-0.09861793603218212,0.011046596267972431,0.0007933374784783925,0.0,-0.8464784616976759,-1.1613670837138894,-1.1336760413544424,-1.0516094874311974,-0.3266229295009671,0.013381184486371598,0.00023160765659729562
F7,True,82703.40000026449,3.4515062039642177,1.0,4.333322449136363,6.891623481198005,5.173596166946898,2.1206365117608574,0.7682869063453266,0.07363499142553435,-0.006121860256386551,0.0,-0.9701348232590602,-3.7568107943576527,-4.372494461110774,-2.2921014042099968,-0.7950220852216777,-0.2798358966215789,-0.004595074246815491
F7,True,98854.60000032323,3.5929109651120053,1.0,3.2966821373474233,4.92740599227124,3.7975295176690866,1.7401735465833996,0.48194850790213845,0.0943187884627376,-0.003883127984469057,0.0,-0.10168918184246711,-0.4137589837883884,-0.7263283760794746,-0.4811346642127228,-0.21625774676214238,-0.11358175946011519,-0.0025361378703900993
F7,True,62668.40000019161,3.541590256504486,1.0,2.688463135937249,3.063557047124511,1.9970568322885291,1.101887985275219,0.3258595443597949,0.06929361385037591,-0.0012237570811677325,0.0,-0.2610586864764271,0.06442356995184327,0.2763871640413671,-0.43797332779289205,-0.333693032441424,-0.01951350216967025,-0.004014470992277923
F7,True,84967.30000027273,2.5727240359673216,1.0,1.4320430451709412,0.10328226459399503,-1.164895367328653,-1.3693557519026485,-0.2179264141506297,0.08153085028160904,0.0017516515366154902,0.0,1.2154813951340642,2.015328003622214,2.023767041643828,1.1200063534405267,0.12062581914052498,-0.001713457648974476,-0.0008469065115508382
F7,True,69313.40000021578,3.5384115707774746,1.0,2.7745960808377483,4.067160465766844,3.307615464780437,1.3250593490915143,0.3400323424585998,0.0521954616838007,-0.00011467824325815497,0.0,-0.15863215250575013,-0.03635343412625297,-0.41442510883538675,-0.795491814232948,-0.4123981322950771,-0.06435435837335213,-0.001384461812502274
F7,True,56605.00000016954,3.629088825401236,1.0,3.657465434800494,6.03812348710257,5.99340088504939,3.469009102491356,1.0928864523797512,0.15119509742325102,0.0013831340136403012,0.0,0.04318798732440893,0.6411493556211011,2.237785759312894,2.3831678544463997,1.0011735195342628,0.11564618792715917,0.002525686712691857
F7,True,89937.10000029081,2.3666582218220094,1.0,1.1579258099688554,-0.02828465569648185,-0.9403600027393507,-0.5538476742210666,0.023638441018934267,0.11402110033585414,0.00275446307781198,0.0,-0.6244178546135105,-0.8874477894327993,-1.2011927753366558,-1.2775969983174618,-0.4753777493863796,-0.06261593972067038,0.0032967672271474544
F7,True,91522.50000029658,3.517175131220434,1.0,2.5509482289842276,2.9557441933056694,2.286713608396921,0.8345277260364901,-0.02710860656226012,0.00038611565424231194,0.00033408464455085546,0.0,-0.9291668974161029,-2.2148813873750566,-3.1337584240266514,-2.7909107765286914,-0.9889859400338329,-0.12833475823654714,-0.0038136335493104212
F7,True,39064.900000105736,3.435759667153378,1.0,3.3764093884212047,4.720620207902427,3.195315983926624,1.1507223517267806,0.4825534366450079,0.11262323228076557,0.0009404851195924669,0.0,-0.6252685114306582,-1.9000379216869123,-2.418802894346408,-2.2337902369144413,-0.8520023878893921,-0.03929261613498126,0.0033820131505104935
F7,True,75106.80000023686,3.6570748367607226,1.0,3.811409843988164,7.606505196309972,9.305157714491894,6.209901914690792,1.8532156649155358,0.14791821926126897,0.0030559804126996538,0.0,-0.218833124855269,-0.12065899010501073,-0.41162729138033055,-1.330057919441338,-0.8405946107699818,-0.1640766652252918,-0.0035550155528992116
F7,True,88793.20000028666,3.75411060758322,1.0,4.13415607756545,6.60877063531357,6.223522867824685,3.9361445248346265,1.2339720990976764,0.13691980456007483,0.005784822635504318,0.0,0.869640436460968,1.6132214362961423,0.658718313325558,-0.12881413565085326,0.03910743414658785,0.05270347048595685,0.0020433689277626933
F7,True,50811.80000014848,3.558283656423621,1.0,3.0724049733618313,3.950303000102062,3.2792393672732896,1.381768157941124,0.21920687998200797,0.01765476890202961,-0.0015790516206161667,0.0,0.21588180305502758,-0.5018377429319824,-0.6377380227669924,0.2684037864930377,0.2045594075091866,0.03800295878236205,0.0006179177981165641
F7,True,82965.20000026544,1.492987006103267,1.0,1.5374858408723162,0.9919778434166748,0.02757030714892377,-0.4875050581578544,-0.18769607249494474,0.002941392816741019,0.0021507361745907207,0.0,0.2713096176629168,0.5345070377233084,0.35073989013205614,0.2051739009701719,0.11833393094277964,0.016532592509434542,0.002266748106161658
F7,True,74118.40000023326,3.6815411471022057,1.0,3.430053277792847,4.847252102289958,4.317645286078719,2.694302147610207,0.7339482040868113,0.05599561814573726,-0.0027717422451225817,0.0,-1.6590083755816865,-3.8350637228397173,-3.2267496970036578,-1.2835846801808797,-0.28973254309951363,-0.028192141270843418,-0.0017619626607513765
F7,True,21661.000000042422,3.6067901754690195,1.0,3.649298492967918,6.506589874447833,7.229332374048968,5.271014190082521,2.185971719679272,0.31500023918256853,0.003850538238232466,0.0,0.44052843371210637,2.263688183457535,4.537083467486211,3.8483349971263965,1.326258802621047,0.05038748369240508,-0.00411374782312882
F7,True,82891.60000026517,3.6205742745744454,1.0,4.042382903116238,6.439327896733601,5.2057034076111215,2.4643435786237577,0.8171115341405173,0.144282097698554,0.001477539086484015,0.0,0.18332107664364705,0.3655176684473216,0.47540726634368957,0.6038641391342967,0.1636621573151744,-0.030377966755271896,-0.001276615457522482
F7,True,42090.800000116746,3.6558344719245173,1.0,2.063703851213422,1.86471334050331,1.3259230863725187,1.133629680866051,0.6007138261400068,0.06216628261950832,0.003992944815530121,0.0,-0.4217734770856354,-1.092160800064387,-1.6936860842429122,-1.3628674780172858,-0.4995896237003332,-0.016730424785507986,-0.002241867575309249
F7,True,73872.70000023238,3.5125524418618714,1.0,3.79182570373265,7.025767480666812,6.395954148389218,2.592896886874702,0.4439032683649506,0.09711727635503808,-0.0006251263348028854,0.0,0.7363803658814092,1.944659702225968,1.8429252589543652,0.784539532575882,0.27895065849278594,0.03122519960456754,-0.0029656962585929577
F7,True,35239.00000009182,3.542119165521022,1.0,3.916691634916595,6.5450274421751615,5.864545225841632,2.579685300776285,0.5226671323791976,0.05100579238937578,-0.0005207659917434487,0.0,0.6741340573001654,2.3176832947478765,2.417038986807609,0.6701867886107518,-0.09944832045377465,-0.04318773648683449,0.0022999940039557694
F7,True,81341.20000025953,3.539349008337302,1.0,3.8080870893853658,6.290586328310217,5.235215679406825,2.157828261718417,0.5139168280561538,0.08184859197042588,0.0016445595541767812,0.0,0.223070480926739,0.6809671442955005,1.2679189696916815,1.1064256607956033,0.24443068854261651,0.0244726276414426,-0.0012712899221699115
F7,True,61735.10000018821,3.606195108626803,1.0,3.3311841576393606,4.989831770521909,4.015793286734715,2.065178369975668,0.8873378591539625,0.16190790420688445,0.003324474900823719,0.0,0.4436886944196162,1.2585603601493898,0.8398140931723795,-0.27146338823780936,-0.2266386581379459,0.058503815440466844,0.004464557180123843
F7,True,68044.60000021117,3.61471790637376,1.0,3.0724082187682105,4.278905654856855,3.295687352843396,1.7262106294955157,0.7167576516852223,0.0961228396183606,0.0038049736612288895,0.0,-0.20806076926036227,-0.5166572443672625,-0.22515839068483423,0.653397339540942,0.23109955149273154,0.008541577152146705,0.00023568581392734156
F7,True,32865.30000008318,3.6086850228592264,1.0,3.4215202724618847,5.615611379568298,5.018766985636813,2.3228840815617064,0.6136865686246477,0.12689809171850908,0.0018298107542150666,0.0,-0.362800081235713,-0.49373054097283536,-0.9919303123223657,-1.5091744546101225,-0.7036975736985814,-0.08427633600350007,-0.0004308906959198009
F7,True,90760.4000002938,3.373388068765897,1.0,2.9540067076630354,4.013411082534949,2.970632941405551,0.9424866598385664,0.11075947809525452,0.027750338963111073,0.0009949633583743668,0.0,0.44316564535855235,1.2336389281937792,2.355215998106841,2.1320515823546873,0.7912078977455353,0.11943373062261937,0.0027622553210065012
F7,True,48810.00000014119,3.5819250786662327,1.0,4.200924769795152,7.012457662765911,5.847158441769173,2.860922813757745,0.828821578703609,0.134363740954144,-0.0011176868478069801,0.0,-0.5356740709422578,-2.0788013814641255,-2.8206207870795525,-1.2916365064087236,-0.3660537196289261,-0.12889802547295487,-0.006409414834267066
F7,True,24967.60000005445,3.6012041896569458,1.0,3.6146624655084336,6.508148449432272,6.358179180975846,2.9270457697047765,0.6116242836365512,0.1357199990664226,0.0018618584770067302,0.0,0.3103748089580212,0.7453778782043695,1.099975239654232,1.209902767548549,0.4869949584237012,0.03631853003677323,0.005010771288640105
F7,True,73963.10000023269,3.7214870986287707,1.0,2.5034411146463698,3.345828694411437,3.84614798519724,2.7338191809136285,0.7011320687561495,0.0031599145432692527,-0.0027246907717644333,0.0,-0.5246667161629727,-1.9910046388679037,-2.782524444250984,-1.5481950271082283,-0.24223724378739628,0.010605757267019473,0.0037915133980952406
F7,True,61364.20000018686,3.6075218060412975,1.0,2.556817546462928,2.5060245399494843,1.9373342674440945,1.2007863683615307,0.34602331048784124,0.03584762154038594,-0.001435725101471975,0.0,-0.7924330777576145,-2.185728667758387,-2.904297036072697,-2.5461316283910467,-0.995523868168837,-0.1349028508542306,-0.004853935267262992
F7,True,48410.900000139736,3.6312446445759585,1.0,4.124928267614889,8.020409435389569,10.024921307199126,6.540487807174952,1.1606104536313755,-0.1346818775252645,-0.006476143518159048,0.0,0.1039867912038434,1.0521645360887726,1.4881923608806875,-0.5311579525679249,-1.097794091455361,-0.20504070680479955,-0.005916441072836265
F7,True,77172.20000024437,3.4641815674306797,1.0,2.3965902873754374,3.0614773284237264,2.270633691901984,0.8153414599993202,0.3056641200805799,0.11294705758986452,0.0023447381542967068,0.0,-0.1151770204428833,-0.36514294024148936,-0.3506458124967364,0.11708476007527305,0.18859595619445801,0.003669840900348285,-0.00488971913951061
F7,True,29891.200000072364,3.076103252309887,1.0,1.6090828176602803,1.3946192595854325,1.0007722853893988,0.13121339450408973,-0.1419013682331764,0.06285827383601786,0.005813523342026693,0.0,-0.03251669536170084,-0.02357472650241496,-0.16926753202361577,-0.06018516408327407,0.09826020696152918,0.026848478763216204,-0.00015409944490711008
F7,True,93643.20000030428,3.3275609865799205,1.0,2.194951733907206,2.7283414007568236,1.793150662212696,0.5670849573969811,0.32643499527751607,0.10725905329318626,0.001436456551197925,0.0,-0.3183365428276987,-0.6631588974222552,-0.33382820557605764,0.014085970351547081,0.03566080894641011,-0.06312580046516018,-0.0029944571278470574
F7,True,95083.70000030952,3.8629375794023613,1.0,2.4815786748752546,3.140618911259273,3.8902276565625553,3.2024533129411266,1.035231771271277,0.06898423682847557,-0.0011995113476948947,0.0,0.09551293691927722,-0.3141174509680543,-0.8206531867887372,-0.14328463670713576,0.36285393915977426,0.12380982199045773,0.0018151599647142982
F7,True,68215.70000021179,3.1942775091169477,1.0,2.147147565634801,2.213924719624561,1.2717733798609505,0.433332670448512,0.2582355285279588,0.05360026042050458,-0.0001164201456773364,0.0,0.5036535512956597,1.0877181638089273,1.0950212866353275,0.10781460503136904,-0.004295405384891199,0.037266012765653146,0.001373998362426971
F7,True,26065.300000058443,3.595991958285345,1.0,4.446095450837699,7.945789122456737,7.318855134793915,3.5480909544469914,0.8891446888299817,0.09480767857930433,0.0020452287599745014,0.0,0.3639365774789402,1.0563926785041335,0.7097381582188835,-0.5598379501860405,-0.532881931867532,-0.08738261490387908,-0.0013784784778614943
F7,True,76165.10000024071,3.7264019117127187,1.0,4.098695976227737,6.210808838580522,5.783788620791582,3.4486563780218944,1.1211016584264155,0.1215163202735578,0.003344534353839273,0.0,1.5078141453638048,3.7237731901123787,3.3620979589902085,1.765494082247237,0.5940615153905063,0.07567828399542137,0.005107952278754427
F7,True,81461.20000025997,3.149951417740314,1.0,1.9395340782859838,1.8300699228017858,0.9698601041428929,0.478536008199937,0.28227253430625476,0.10564454884142732,0.0067891258988664075,0.0,0.06202920398201522,-0.008266358235176822,0.6805590290328335,0.8055599180430663,0.23595582479007868,-0.0506308144960223,-0.002852511713572146
F7,True,59287.700000179306,3.371394212233632,1.0,2.4258909326407534,2.4892521403171544,1.5355114885545256,0.5010518252957014,0.06516709276725847,0.012771011547499902,0.00016056519006366087,0.0,0.6035846209929329,0.9904148832199406,0.7906058658609237,0.686476351262379,0.2324224138607288,0.0061737726813936005,-0.001082642946825317
F7,True,56714.70000016995,3.7153781202104286,1.0,2.5472377754270985,3.600665596291608,3.969213462520646,2.8962325618919906,0.7529550181771368,0.012226728348805964,0.00019465753683211684,0.0,0.35763039522100765,1.054972708544407,0.6727979443534268,-0.8410178836266142,-0.8373793888857375,-0.15504339404314715,-0.0023037326608101104
F7,True,55816.30000016668,2.8339698535793145,1.0,1.5067861167184908,1.0472049171471565,0.5319740405897512,-0.1103874371760844,-0.1261837997658853,0.035045075772346716,0.0016623250781443212,0.0,0.7174714281162415,0.7972716346213203,0.6100381467055548,0.371204029673612,0.12403357380830016,-0.008130365467903472,-0.004277879873617282
F7,True,38710.30000010445,3.571127158747224,1.0,3.6087537018745675,6.005514194295998,5.423869126641477,2.5760297585313823,0.6001439116701385,0.14580734912211818,0.004517341931206851,0.0,-0.5838389435437316,-2.1186220695836666,-2.2945450022816107,-0.5723629753482122,0.151032437041613,-0.022685369396218454,0.003176192922153446
F7,True,53631.00000015873,3.601882603677214,1.0,4.133473085186214,6.663108296577727,5.478782032246693,2.8173237360128427,0.8236834591371931,0.0938466294069679,0.0037288280704947862,0.0,0.9586021436628843,2.882703940555663,3.000934436903065,1.17564426618362,0.1999255988610762,0.04873737841506429,0.003149571074048915
F7,True,87969.90000028365,3.1515687534440406,1.0,2.4451881793014354,0.8368624724155993,-1.0812123996247311,-0.5700085861448446,-0.1902305563001965,-0.06007765041759499,0.004786075361926333,0.0,-2.7948934905451592,-6.659093931005303,-5.602109768148101,-2.3906171864187327,-0.613585905836224,-0.04182557843987173,-0.0027801008453712606
F7,True,74735.00000023551,2.086021461550506,1.0,1.2822751849561134,0.06326651762655165,-0.6462138290958759,-0.004749350631671834,0.1334040440410647,0.02235326539409031,0.003177405170201827,0.0,-0.3201244510605751,-0.47756598080646817,-1.2197154282272902,-1.4310548964610228,-0.5213405413352774,-0.0647895320603317,-0.0003042987315048472
