class,j,k,M_jk,C_jk,diag,pred,resid
F6,0,0,1.0,1.0,True,9.44836861845645,-8.44836861845645
F6,0,1,4.472231291470603,-2.5572162382939374,False,5.678962883046296,-1.2067315915756929
F6,0,2,8.23974862930313,2.4871965302927443,False,11.024277069176936,-2.7845284398738066
F6,0,3,8.274134188794736,-1.191471917469543,False,7.126174447133936,1.1479597416608005
F6,0,4,4.87046988163167,0.2969147197337908,False,8.703343995160296,-3.832874113528626
F6,0,5,1.4950495054671586,-0.036318967616832926,False,8.350232773298297,-6.855183267831138
F6,0,6,0.14374821929365564,0.001721275956264702,False,8.390542133959938,-8.246793914666283
F6,0,7,0.0009099077953539291,-1.0963226099890265e-05,False,8.388706565956278,-8.387796658160925
F6,1,0,4.472231291470603,-2.5572162382939374,False,5.678962883046296,-1.2067315915756929
F6,1,1,21.998383788413552,6.539354889394196,True,15.318148438355443,6.680235350058108
F6,1,2,43.425296580257445,-6.360299355092945,False,1.6490242027992297,41.77627237745821
F6,1,3,45.24094771685217,3.0468513348243293,False,11.617315526423766,33.6236321904284
F6,1,4,26.119123533627185,-0.7592751426917432,False,7.584151947668047,18.534971585959138
F6,1,5,7.240435958689895,0.09287545374783682,False,8.487133698137363,-1.2466977394474679
F6,1,6,0.6082951323787902,-0.004401674825945021,False,8.38405394649817,-7.77575881411938
F6,1,7,0.0030642893713064404,2.8035339806727297e-05,False,8.388747890803618,-8.385683601432312
F6,2,0,8.23974862930313,2.4871965302927443,False,11.024277069176936,-2.7845284398738066
F6,2,1,43.425296580257445,-6.360299355092945,False,1.6490242027992297,41.77627237745821
F6,2,2,93.66659483672707,6.186146580300266,True,14.943871099867941,78.72272373685914
F6,2,3,103.92118986008676,-2.9634248190714905,False,5.248523783597542,98.67266607648921
F6,2,4,59.79915108003346,0.7384852607147271,False,9.171254411132082,50.62789666890138
F6,2,5,15.607517809066557,-0.0903324102404014,False,8.292997405309487,7.31452040375707
F6,2,6,1.2195680018556816,0.004281151586097892,False,8.393254707285438,-7.173686705429756
F6,2,7,0.005476423476882689,-2.7267697916461922e-05,False,8.388689288915621,-8.38321286543874
F6,3,0,8.274134188794736,-1.191471917469543,False,7.126174447133936,1.1479597416608005
F6,3,1,45.24094771685217,3.0468513348243293,False,11.617315526423766,33.6236321904284
F6,3,2,103.92118986008676,-2.9634248190714905,False,5.248523783597542,98.67266607648921
F6,3,3,125.14097205192729,1.4196053301185494,True,9.89300358917617,115.24796846275112
F6,3,4,77.00797169369157,-0.35376555044615166,False,8.01385036361463,68.99412133007695
F6,3,5,20.33839062336469,0.043273029986942164,False,8.434572468206557,11.903818155158131
F6,3,6,1.5162464293191389,-0.0020508519641049255,False,8.386544996967062,-6.870298567647923
F6,3,7,0.006552061159676912,1.3062376022888394e-05,False,8.388732024696028,-8.38217996353635
F6,4,0,4.87046988163167,0.2969147197337908,False,8.703343995160296,-3.832874113528626
F6,4,1,26.119123533627185,-0.7592751426917432,False,7.584151947668047,18.534971585959138
F6,4,2,59.79915108003346,0.7384852607147271,False,9.171254411132082,50.62789666890138
F6,4,3,77.00797169369157,-0.35376555044615166,False,8.01385036361463,68.99412133007695
F6,4,4,54.20192198745771,0.08815835079459554,True,8.482135217939545,45.719786769518166
F6,4,5,15.86023938606091,-0.010783636090972572,False,8.377291298465533,7.482948087595377
F6,4,6,1.2151968528816486,0.0005110721681388467,False,8.389259740989033,-7.174062888107384
F6,4,7,0.005757351874028,-3.2551432048270984e-06,False,8.388714733829675,-8.382957381955647
F6,5,0,1.4950495054671586,-0.036318967616832926,False,8.350232773298297,-6.855183267831138
F6,5,1,7.240435958689895,0.09287545374783682,False,8.487133698137363,-1.2466977394474679
F6,5,2,15.607517809066557,-0.0903324102404014,False,8.292997405309487,7.31452040375707
F6,5,3,20.33839062336469,0.043273029986942164,False,8.434572468206557,11.903818155158131
F6,5,4,15.86023938606091,-0.010783636090972572,False,8.377291298465533,7.482948087595377
F6,5,5,5.660904663451077,0.0013190674087525586,True,8.39011593349748,-2.7292112700464033
F6,5,6,0.5516833511679551,-6.251496571521083e-05,False,8.388651939132954,-7.836968587964999
F6,5,7,0.0035348126600230046,3.9817305369793205e-07,False,8.388718605067838,-8.385183792407815
F6,6,0,0.14374821929365564,0.001721275956264702,False,8.390542133959938,-8.246793914666283
F6,6,1,0.6082951323787902,-0.004401674825945021,False,8.38405394649817,-7.77575881411938
F6,6,2,1.2195680018556816,0.004281151586097892,False,8.393254707285438,-7.173686705429756
F6,6,3,1.5162464293191389,-0.0020508519641049255,False,8.386544996967062,-6.870298567647923
F6,6,4,1.2151968528816486,0.0005110721681388467,False,8.389259740989033,-7.174062888107384
F6,6,5,0.5516833511679551,-6.251496571521083e-05,False,8.388651939132954,-7.836968587964999
F6,6,6,0.07763230542603898,2.962790917614964e-06,True,8.388721322666274,-8.311089017240235
F6,6,7,0.0007099763257080559,-1.8870737488834754e-08,False,8.388718163147203,-8.388008186821494
F6,7,0,0.0009099077953539291,-1.0963226099890265e-05,False,8.388706565956278,-8.387796658160925
F6,7,1,0.0030642893713064404,2.8035339806727297e-05,False,8.388747890803618,-8.385683601432312
F6,7,2,0.005476423476882689,-2.7267697916461922e-05,False,8.388689288915621,-8.38321286543874
F6,7,3,0.006552061159676912,1.3062376022888394e-05,False,8.388732024696028,-8.38217996353635
F6,7,4,0.005757351874028,-3.2551432048270984e-06,False,8.388714733829675,-8.382957381955647
F6,7,5,0.0035348126600230046,3.9817305369793205e-07,False,8.388718605067838,-8.385183792407815
F6,7,6,0.0007099763257080559,-1.8870737488834754e-08,False,8.388718163147203,-8.388008186821494
F6,7,7,1.5595348849386578e-05,1.201923265173151e-10,True,8.38871818327095,-8.3887025879221
F7,0,0,1.0,1.0,True,9.44836861845645,-8.44836861845645
F7,0,1,2.9032315673207982,-2.887328099567673,False,5.329159705545644,-2.4259281382248457
F7,0,2,4.041267245912784,3.224904247845193,False,11.805989373215047,-7.764722127302263
F7,0,3,3.431972777852694,-1.7700945817456444,False,6.5130366890518765,-3.0810639111991827
F7,0,4,1.8581870204770092,0.49373867978141683,False,8.911908590104765,-7.053721569627756
F7,0,5,0.638256818116567,-0.06382412570811967,False,8.321086920553517,-7.6828301024369505
F7,0,6,0.11024026449351025,0.002815447306314143,False,8.391701573107325,-8.281461308613814
F7,0,7,0.0022669743167303548,-1.0963226099890265e-05,False,8.388706565956278,-8.386439591639547
F7,1,0,2.9032315673207982,-2.887328099567673,False,5.329159705545644,-2.4259281382248457
F7,1,1,9.584625853355588,8.33666355455307,True,17.222667347782625,-7.638041494427037
F7,1,2,14.62007675706976,-9.311356653218576,False,-1.4780649477927952,16.098141704862556
F7,1,3,13.0283855618225,5.110843824766686,False,13.804426066873663,-0.7760405050511636
F7,1,4,7.069871537631033,-1.42558556397633,False,6.878095819700338,0.19177571793069514
F7,1,5,2.2743820790314686,0.18428119158739342,False,8.583991828029143,-6.309609748997675
F7,1,6,0.34909731675709343,-0.008129120120372937,False,8.380104157469324,-8.03100684071223
F7,1,7,0.00653217268851246,3.165443078012687e-05,False,8.388751725774943,-8.382219553086431
F7,2,0,4.041267245912784,3.224904247845193,False,11.805989373215047,-7.764722127302263
F7,2,1,14.62007675706976,-9.311356653218576,False,-1.4780649477927952,16.098141704862556
F7,2,2,24.181407887281235,10.40000740776997,True,19.40909056004403,4.772317327237204
F7,2,3,22.758220751913917,-5.708385535759288,False,2.3398249652426095,20.418395786671308
F7,2,4,12.527705585335216,1.5922599657525685,False,10.075957148984541,2.451748436350675
F7,2,5,3.8652332749848353,-0.2058266941111207,False,8.170613837129732,-4.305380562144897
F7,2,6,0.5430560078359955,0.009079547977716785,False,8.39833933011062,-7.855283322274624
F7,2,7,0.009223964670170684,-3.53553544196234e-05,False,8.388680718826887,-8.379456754156717
F7,3,0,3.431972777852694,-1.7700945817456444,False,6.5130366890518765,-3.0810639111991827
F7,3,1,13.0283855618225,5.110843824766686,False,13.804426066873663,-0.7760405050511636
F7,3,2,22.758220751913917,-5.708385535759288,False,2.3398249652426095,20.418395786671308
F7,3,3,23.041919531023996,3.1332348283252878,True,11.7088518329159,11.333067698108096
F7,3,4,13.521159220498207,-0.8739641618793337,False,7.4626216785603114,6.058537541937896
F7,3,5,4.142848938437783,0.11297473910059551,False,8.508431914610892,-4.365582976173108
F7,3,6,0.5186324747922706,-0.004983608022097034,False,8.383437300733544,-7.864804825941273
F7,3,7,0.007688832008469005,1.940594711786819e-05,False,8.388738746663899,-8.38104991465543
F7,4,0,1.8581870204770092,0.49373867978141683,False,8.911908590104765,-7.053721569627756
F7,4,1,7.069871537631033,-1.42558556397633,False,6.878095819700338,0.19177571793069514
F7,4,2,12.527705585335216,1.5922599657525685,False,10.075957148984541,2.451748436350675
F7,4,3,13.521159220498207,-0.8739641618793337,False,7.4626216785603114,6.058537541937896
F7,4,4,8.736937646324169,0.24377788391229646,True,8.647037523950901,0.08990012237326717
F7,4,5,2.815752961881017,-0.03151243956533019,False,8.355326012840417,-5.539573050959399
F7,4,6,0.32313003598763806,0.0013900952360136913,False,8.390191198165557,-8.067061162177918
F7,4,7,0.004140274755865258,-5.412968780704991e-06,False,8.388712447288864,-8.384572172532998
F7,5,0,0.638256818116567,-0.06382412570811967,False,8.321086920553517,-7.6828301024369505
F7,5,1,2.2743820790314686,0.18428119158739342,False,8.583991828029143,-6.309609748997675
F7,5,2,3.8652332749848353,-0.2058266941111207,False,8.170613837129732,-4.305380562144897
F7,5,3,4.142848938437783,0.11297473910059551,False,8.508431914610892,-4.365582976173108
F7,5,4,2.815752961881017,-0.03151243956533019,False,8.355326012840417,-5.539573050959399
F7,5,5,1.010408975804068,0.004073519022405862,True,8.393034689348935,-7.382625713544868
F7,5,6,0.13038941248234098,-0.00017969346280278077,False,8.388527770887507,-8.258138358405166
F7,5,7,0.0018095880339711187,6.997183207659347e-07,False,8.388718924600411,-8.38690933656644
F7,6,0,0.11024026449351025,0.002815447306314143,False,8.391701573107325,-8.281461308613814
F7,6,1,0.34909731675709343,-0.008129120120372937,False,8.380104157469324,-8.03100684071223
F7,6,2,0.5430560078359955,0.009079547977716785,False,8.39833933011062,-7.855283322274624
F7,6,3,0.5186324747922706,-0.004983608022097034,False,8.383437300733544,-7.864804825941273
F7,6,4,0.32313003598763806,0.0013900952360136913,False,8.390191198165557,-8.067061162177918
F7,6,5,0.13038941248234098,-0.00017969346280278077,False,8.388527770887507,-8.258138358405166
F7,6,6,0.025220298333263287,7.926743534631563e-06,True,8.388726582720825,-8.363506284387562
F7,6,7,0.0004887542883348174,-3.086638539144895e-08,False,8.38871815043601,-8.388229396147674
F7,7,0,0.0022669743167303548,-1.0963226099890265e-05,False,8.388706565956278,-8.386439591639547
F7,7,1,0.00653217268851246,3.165443078012687e-05,False,8.388751725774943,-8.382219553086431
F7,7,2,0.009223964670170684,-3.53553544196234e-05,False,8.388680718826887,-8.379456754156717
F7,7,3,0.007688832008469005,1.940594711786819e-05,False,8.388738746663899,-8.38104991465543
F7,7,4,0.004140274755865258,-5.412968780704991e-06,False,8.388712447288864,-8.384572172532998
F7,7,5,0.0018095880339711187,6.997183207659347e-07,False,8.388718924600411,-8.38690933656644
F7,7,6,0.0004887542883348174,-3.086638539144895e-08,False,8.38871815043601,-8.388229396147674
F7,7,7,2.250653724811374e-05,1.201923265173151e-10,True,8.38871818327095,-8.3886956767337
F9,0,0,1.0,1.0,True,9.44836861845645,-8.44836861845645
F9,0,1,3.347062207090001,-0.0752216013040715,False,8.309009580576799,-4.961947373486797
F9,0,2,5.177042702831438,-0.08008936892320627,False,8.30385144850018,-3.1268087456687432
F9,0,3,4.177869572043223,-0.00612644700907246,False,8.382226290903503,-4.20435671886028
F9,0,4,1.3580073399582113,0.0007188702857514939,False,8.389479934354819,-7.031472594396607
F9,0,5,0.12314512688151445,7.183539451532821e-05,False,8.388794303550657,-8.265649176669143
F9,0,6,0.0018440729481207058,1.9152829667898366e-07,False,8.388718386096631,-8.38687431314851
F9,0,7,-2.157009497844098e-05,-1.9276839000776134e-07,False,8.38871797887648,-8.388739548971458
F9,1,0,3.347062207090001,-0.0752216013040715,False,8.309009580576799,-4.961947373486797
F9,1,1,11.764416792823194,0.005658289302748692,True,8.394713991866372,3.369702800956823
F9,1,2,18.672596641871795,0.006024450577836116,False,8.395101994820912,10.277494647050883
F9,1,3,15.223040239373033,0.0004608411543269699,False,8.38920651367338,6.833833725699652
F9,1,4,5.024240507471472,-5.4074574024142825e-05,False,8.388660882997684,-3.364420375526212
F9,1,5,0.4706421896853594,-5.403573405752703e-06,False,8.388712457244676,-7.918070267559316
F9,1,6,0.007533190243709277,-1.440706517123443e-08,False,8.388718167877135,-8.381184977633426
F9,1,7,-6.120685994941484e-05,1.4500346977191585e-08,False,8.388718198508887,-8.388779405368837
F9,2,0,5.177042702831438,-0.08008936892320627,False,8.30385144850018,-3.1268087456687432
F9,2,1,18.672596641871795,0.006024450577836116,False,8.395101994820912,10.277494647050883
F9,2,2,31.07918121936427,0.006414307014517438,True,8.395515106363751,22.68366611300052
F9,2,3,25.880204382715743,0.0004906632746980779,False,8.389238114696214,17.490966268019527
F9,2,4,8.652539595871763,-5.757386752348211e-05,False,8.388657174969804,0.26388242090195924
F9,2,5,0.8233492625950249,-5.753251413082189e-06,False,8.388712086708225,-7.565362824113199
F9,2,6,0.01389260261752054,-1.5339380411956424e-08,False,8.388718166889207,-8.374825564271687
F9,2,7,-8.537536489831137e-05,1.543869870406411e-08,False,8.388718199503211,-8.38880357486811
F9,3,0,4.177869572043223,-0.00612644700907246,False,8.382226290903503,-4.20435671886028
F9,3,1,15.223040239373033,0.0004608411543269699,False,8.38920651367338,6.833833725699652
F9,3,2,25.880204382715743,0.0004906632746980779,False,8.389238114696214,17.490966268019527
F9,3,3,23.244383358794693,3.753335295497289e-05,True,8.388757955377386,14.855625403417307
F9,3,4,8.491426991878166,-4.404120712053304e-06,False,8.388713516315159,0.10271347556300725
F9,3,5,0.883507463000675,-4.400957378739727e-07,False,8.388717716795949,-7.505210253795274
F9,3,6,0.017096212707789844,-1.1733879603417021e-09,False,8.388718181900208,-8.371621969192418
F9,3,7,-6.84780239051898e-05,1.180985326406763e-09,False,8.38871818439502,-8.388786662418925
F9,4,0,1.3580073399582113,0.0007188702857514939,False,8.389479934354819,-7.031472594396607
F9,4,1,5.024240507471472,-5.4074574024142825e-05,False,8.388660882997684,-3.364420375526212
F9,4,2,8.652539595871763,-5.757386752348211e-05,False,8.388657174969804,0.26388242090195924
F9,4,3,8.491426991878166,-4.404120712053304e-06,False,8.388713516315159,0.10271347556300725
F9,4,4,3.859179700544774,5.167744877364345e-07,True,8.3887187307439,-4.5295390301991265
F9,4,5,0.5208097573987378,5.1640330582305284e-08,False,8.388718237864287,-7.86790848046555
F9,4,6,0.012952216579665905,1.3768400136311788e-10,False,8.388718183289486,-8.37576596670982
F9,4,7,-1.885990200628492e-05,-1.3857546760873483e-10,False,8.388718182996747,-8.388737042898754
F9,5,0,0.12314512688151445,7.183539451532821e-05,False,8.388794303550657,-8.265649176669143
F9,5,1,0.4706421896853594,-5.403573405752703e-06,False,8.388712457244676,-7.918070267559316
F9,5,2,0.8233492625950249,-5.753251413082189e-06,False,8.388712086708225,-7.565362824113199
F9,5,3,0.883507463000675,-4.400957378739727e-07,False,8.388717716795949,-7.505210253795274
F9,5,4,0.5208097573987378,5.1640330582305284e-08,False,8.388718237864287,-7.86790848046555
F9,5,5,0.10828851456851334,5.160323905172846e-09,True,8.388718188611728,-8.280429674043214
F9,5,6,0.004259819183536015,1.3758510752783617e-11,False,8.388718183158167,-8.38445836397463
F9,5,7,3.74790671214998e-06,-1.3847593346292188e-11,False,8.388718183128914,-8.388714435222202
F9,6,0,0.0018440729481207058,1.9152829667898366e-07,False,8.388718386096631,-8.38687431314851
F9,6,1,0.007533190243709277,-1.440706517123443e-08,False,8.388718167877135,-8.381184977633426
F9,6,2,0.01389260261752054,-1.5339380411956424e-08,False,8.388718166889207,-8.374825564271687
F9,6,3,0.017096212707789844,-1.1733879603417021e-09,False,8.388718181900208,-8.371621969192418
F9,6,4,0.012952216579665905,1.3768400136311788e-10,False,8.388718183289486,-8.37576596670982
F9,6,5,0.004259819183536015,1.3758510752783617e-11,False,8.388718183158167,-8.38445836397463
F9,6,6,0.0003610756205724426,3.668308842875278e-14,True,8.388718183143627,-8.388357107523055
F9,6,7,1.0747949351301617e-06,-3.6920601391736544e-14,False,8.38871818314355,-8.388717108348613
F9,7,0,-2.157009497844098e-05,-1.9276839000776134e-07,False,8.38871797887648,-8.388739548971458
F9,7,1,-6.120685994941484e-05,1.4500346977191585e-08,False,8.388718198508887,-8.388779405368837
F9,7,2,-8.537536489831137e-05,1.543869870406411e-08,False,8.388718199503211,-8.38880357486811
F9,7,3,-6.84780239051898e-05,1.180985326406763e-09,False,8.38871818439502,-8.388786662418925
F9,7,4,-1.885990200628492e-05,-1.3857546760873483e-10,False,8.388718182996747,-8.388737042898754
F9,7,5,3.74790671214998e-06,-1.3847593346292188e-11,False,8.388718183128914,-8.388714435222202
F9,7,6,1.0747949351301617e-06,-3.6920601391736544e-14,False,8.38871818314355,-8.388717108348613
F9,7,7,4.298691430443677e-08,3.7159652186184385e-14,True,8.388718183143627,-8.388718140156714
F10,0,0,1.0,1.0,True,9.44836861845645,-8.44836861845645
F10,0,1,4.008343436441142,-0.6678105145308707,False,7.681072480714445,-3.6727290442733027
F10,0,2,6.838443428678517,0.060090338076027136,False,8.452392936043948,-1.6139495073654304
F10,0,3,5.502979787597021,0.015749247637154653,False,8.405406880258148,-2.902427092661127
F10,0,4,1.71972074816577,-0.0009153664921727979,False,8.387748214641686,-6.668027466475916
F10,0,5,0.15207698868649608,-0.00012800464549071955,False,8.388582542965272,-8.236505554278777
F10,0,6,0.0022156670625849344,-1.600014595673173e-07,False,8.388718013597972,-8.386502346535387
F10,0,7,-2.7195335937855576e-06,-1.8410100146414882e-08,False,8.388718163635318,-8.388720883168912
F10,1,0,4.008343436441142,-0.6678105145308707,False,7.681072480714445,-3.6727290442733027
F10,1,1,17.37364425615411,0.4459708833179863,True,8.861291423788355,8.512352832365753
F10,1,2,30.79493816962469,-0.040128959588885654,False,8.346195513646574,22.448742655978116
F10,1,3,25.537244594379302,-0.010517513168042348,False,8.377573295736664,17.15967129864264
F10,1,4,8.134917564803132,0.0006112913681222344,False,8.389365938307922,-0.25444837350478977
F10,1,5,0.7291655276908632,8.548284816749912e-05,False,8.38880876508086,-7.6596432373899965
F10,1,6,0.01006104636269008,1.0685065703934048e-07,False,8.388718296367934,-8.378657250005244
F10,1,7,-1.3424239066472579e-05,1.229445845134218e-08,False,8.388718196171416,-8.388731620410482
F10,2,0,6.838443428678517,0.060090338076027136,False,8.452392936043948,-1.6139495073654304
F10,2,1,30.79493816962469,-0.040128959588885654,False,8.346195513646574,22.448742655978116
F10,2,2,57.274773804590595,0.0036108487300912364,True,8.392544420572278,48.882229384018316
F10,2,3,49.390247172555725,0.0009463776149596947,False,8.38972101259525,41.00052615996047
F10,2,4,16.203823858478923,-5.500468197813047e-05,False,8.388659897408386,7.815163961070537
F10,2,5,1.525693673867957,-7.69184242283934e-06,False,8.388710032479416,-6.863016358611459
F10,2,6,0.02481425015438546,-9.614541798057884e-09,False,8.388718172955535,-8.36390392280115
F10,2,7,-1.4707330071608241e-05,-1.106269141811587e-09,False,8.38871818197133,-8.388732889301401
F10,3,0,5.502979787597021,0.015749247637154653,False,8.405406880258148,-2.902427092661127
F10,3,1,25.537244594379302,-0.010517513168042348,False,8.377573295736664,17.15967129864264
F10,3,2,49.390247172555725,0.0009463776149596947,False,8.38972101259525,41.00052615996047
F10,3,3,46.49711132440623,0.00024803880113642143,True,8.388981017567186,38.108130306839044
F10,3,4,16.76540655355022,-1.441633356398298e-05,False,8.388702906869451,8.37670364668077
F10,3,5,1.7372687701367218,-2.015976860539534e-06,False,8.38871604691283,-6.651447276776108
F10,3,6,0.033134068637214485,-2.519902609031868e-09,False,8.388718180473372,-8.355584111836158
F10,3,7,8.532778047817607e-07,-2.899452262307051e-10,False,8.388718182836348,-8.388717329558544
F10,4,0,1.71972074816577,-0.0009153664921727979,False,8.387748214641686,-6.668027466475916
F10,4,1,8.134917564803132,0.0006112913681222344,False,8.389365938307922,-0.25444837350478977
F10,4,2,16.203823858478923,-5.500468197813047e-05,False,8.388659897408386,7.815163961070537
F10,4,3,16.76540655355022,-1.441633356398298e-05,False,8.388702906869451,8.37670364668077
F10,4,4,7.397153194536385,8.378958149927329e-07,True,8.388719071020253,-0.9915658764838682
F10,4,5,0.9603308214880891,1.1717116332466251e-07,False,8.388718307304062,-7.428387485815973
F10,4,6,0.02283508805284737,1.46459974786663e-10,False,8.388718183298785,-8.365883095245938
F10,4,7,1.2382405508890853e-05,1.6851988791573705e-11,False,8.388718183161446,-8.388705800755938
F10,5,0,0.15207698868649608,-0.00012800464549071955,False,8.388582542965272,-8.236505554278777
F10,5,1,0.7291655276908632,8.548284816749912e-05,False,8.38880876508086,-7.6596432373899965
F10,5,2,1.525693673867957,-7.69184242283934e-06,False,8.388710032479416,-6.863016358611459
F10,5,3,1.7372687701367218,-2.015976860539534e-06,False,8.38871604691283,-6.651447276776108
F10,5,4,0.9603308214880891,1.1717116332466251e-07,False,8.388718307304062,-7.428387485815973
F10,5,5,0.18380535780351834,1.638518926720479e-08,True,8.388718200506162,-8.204912842702644
F10,5,6,0.006479210749263993,2.048093010991215e-11,False,8.38871818316529,-8.382238972416026
F10,5,7,5.1324417293853655e-06,2.356578342690481e-12,False,8.388718183146086,-8.388713050704357
F10,6,0,0.0022156670625849344,-1.600014595673173e-07,False,8.388718013597972,-8.386502346535387
F10,6,1,0.01006104636269008,1.0685065703934048e-07,False,8.388718296367934,-8.378657250005244
F10,6,2,0.02481425015438546,-9.614541798057884e-09,False,8.388718172955535,-8.36390392280115
F10,6,3,0.033134068637214485,-2.519902609031868e-09,False,8.388718180473372,-8.355584111836158
F10,6,4,0.02283508805284737,1.46459974786663e-10,False,8.388718183298785,-8.365883095245938
F10,6,5,0.006479210749263993,2.048093010991215e-11,False,8.38871818316529,-8.382238972416026
F10,6,6,0.0004973867367941313,2.5600467063671877e-14,True,8.388718183143615,-8.38822079640682
F10,6,7,7.885996523141928e-07,2.9456428942068632e-15,False,8.388718183143592,-8.388717394543939
F10,7,0,-2.7195335937855576e-06,-1.8410100146414882e-08,False,8.388718163635318,-8.388720883168912
F10,7,1,-1.3424239066472579e-05,1.229445845134218e-08,False,8.388718196171416,-8.388731620410482
F10,7,2,-1.4707330071608241e-05,-1.106269141811587e-09,False,8.38871818197133,-8.388732889301401
F10,7,3,8.532778047817607e-07,-2.899452262307051e-10,False,8.388718182836348,-8.388717329558544
F10,7,4,1.2382405508890853e-05,1.6851988791573705e-11,False,8.388718183161446,-8.388705800755938
F10,7,5,5.1324417293853655e-06,2.356578342690481e-12,False,8.388718183146086,-8.388713050704357
F10,7,6,7.885996523141928e-07,2.9456428942068632e-15,False,8.388718183143592,-8.388717394543939
F10,7,7,2.2288428158602282e-08,3.3893178740102526e-16,True,8.388718183143588,-8.38871816085516
F11,0,0,1.0,1.0,True,9.44836861845645,-8.44836861845645
F11,0,1,3.98274972099942,-0.44038364244853234,False,7.922065464718337,-3.939315743718917
F11,0,2,6.749434068524858,0.0789343497653934,False,8.472361001233626,-1.7229269327087682
F11,0,3,5.594701404552191,-0.007015833059399655,False,8.381283852588114,-2.786582448035923
F11,0,4,1.9567946108860317,0.0002411468226964332,False,8.388973714479233,-6.432179103593201
F11,0,5,0.20573740803683735,1.5946576055055985e-05,False,8.388735080939847,-8.18299767290301
F11,0,6,0.003241774111477899,-2.5690141958425337e-06,False,8.388715460886576,-8.385473686775098
F11,0,7,-8.943384409341094e-09,1.9262005776632627e-09,False,8.388718185184688,-8.388718194128073
F11,1,0,3.98274972099942,-0.44038364244853234,False,7.922065464718337,-3.939315743718917
F11,1,1,16.973332416440243,0.19393775253623677,True,8.59422440704221,8.379108009398033
F11,1,2,29.692711752735782,-0.0347613964639904,False,8.351883254248438,21.340828498487344
F11,1,3,24.921872470556263,0.0030896581175092505,False,8.391992140712775,16.529880329843486
F11,1,4,8.776246093769387,-0.00010619711614394566,False,8.388605651323237,0.38764044244615015
F11,1,5,0.9265147822278798,-7.022611247708102e-06,False,8.388710741630522,-7.462195959402642
F11,1,6,0.014443890830526695,1.1313518290671222e-06,False,8.388719381981046,-8.374275491150518
F11,1,7,1.6906915479968422e-07,-8.482672264778147e-10,False,8.388718182244721,-8.388718013175566
F11,2,0,6.749434068524858,0.0789343497653934,False,8.472361001233626,-1.7229269327087682
F11,2,1,29.692711752735782,-0.0347613964639904,False,8.351883254248438,21.340828498487344
F11,2,2,54.320308992478566,0.006230631572885462,True,8.39532047460207,45.9249885178765
F11,2,3,46.978931349938385,-0.0005537902206062625,False,8.38813135909525,38.59079999084314
F11,2,4,16.917737455311464,1.9034767647533567e-05,False,8.388738353343411,8.528999101968052
F11,2,5,1.8244051100755612,1.2587326118902364e-06,False,8.388719516960148,-6.564314406884586
F11,2,6,0.02819799475847316,-2.0278346508689543e-07,False,8.388717968264,-8.360519973505527
F11,2,7,4.4187861757152335e-07,1.520433901155748e-10,False,8.3887181833047,-8.388717741426083
F11,3,0,5.594701404552191,-0.007015833059399655,False,8.381283852588114,-2.786582448035923
F11,3,1,24.921872470556263,0.0030896581175092505,False,8.391992140712775,16.529880329843486
F11,3,2,46.978931349938385,-0.0005537902206062625,False,8.38813135909525,38.59079999084314
F11,3,3,43.83931548406389,4.922191351736513e-05,True,8.388770341165674,35.450545142898214
F11,3,4,17.3265657212673,-1.6918458508428231e-06,False,8.388716390378395,8.937849330888906
F11,3,5,2.0565223193418545,-1.1187851547129271e-07,False,8.38871806459147,-6.332195745249616
F11,3,6,0.0372406310598297,1.8023774725259068e-08,False,8.388718202242488,-8.35147757118266
F11,3,7,3.6789914334876324e-07,-1.3513901691804631e-11,False,8.388718183129269,-8.388717815230125
F11,4,0,1.9567946108860317,0.0002411468226964332,False,8.388973714479233,-6.432179103593201
F11,4,1,8.776246093769387,-0.00010619711614394566,False,8.388605651323237,0.38764044244615015
F11,4,2,16.917737455311464,1.9034767647533567e-05,False,8.388738353343411,8.528999101968052
F11,4,3,17.3265657212673,-1.6918458508428231e-06,False,8.388716390378395,8.937849330888906
F11,4,4,8.347175849116185,5.8151790096584986e-08,True,8.388718244764158,-0.041542395647972796
F11,4,5,1.2467050697135917,3.8454661485637725e-09,False,8.388718187218439,-7.142013117504847
F11,4,6,0.02963660885942244,-6.195096107894594e-10,False,8.388718182487125,-8.359081573627702
F11,4,7,1.1483340715055349e-07,4.6449714917953e-13,False,8.38871818314408,-8.388718068310673
F11,5,0,0.20573740803683735,1.5946576055055985e-05,False,8.388735080939847,-8.18299767290301
F11,5,1,0.9265147822278798,-7.022611247708102e-06,False,8.388710741630522,-7.462195959402642
F11,5,2,1.8244051100755612,1.2587326118902364e-06,False,8.388719516960148,-6.564314406884586
F11,5,3,2.0565223193418545,-1.1187851547129271e-07,False,8.38871806459147,-6.332195745249616
F11,5,4,1.2467050697135917,3.8454661485637725e-09,False,8.388718187218439,-7.142013117504847
F11,5,5,0.2617466493442532,2.5429328787968487e-10,True,8.38871818341305,-8.126971534068797
F11,5,6,0.00898674952374518,-4.0966980260521455e-11,False,8.388718183100178,-8.379731433576433
F11,5,7,2.1248186423227175e-08,3.071630400899999e-14,False,8.38871818314362,-8.388718161895433
F11,6,0,0.003241774111477899,-2.5690141958425337e-06,False,8.388715460886576,-8.385473686775098
F11,6,1,0.014443890830526695,1.1313518290671222e-06,False,8.388719381981046,-8.374275491150518
