t,D_magnitude,D_real,D_imag
188.03480348034805,0.8111376208853947,0.8016600600935336,0.1236340894189391
188.04680468046803,0.8165051120984671,0.8077285328111747,0.11939520662755815
188.05880588058807,0.8215623339282748,0.8136361971005658,0.11384554140326864
188.07080708070805,0.8261566708882827,0.8192036117568975,0.10695927887595658
188.0828082808281,0.8301389181709367,0.8242468160838411,0.0987309963368336
188.09480948094807,0.8333644645076939,0.8285794818285186,0.0891760786140484
188.1068106810681,0.8356942211738535,0.832015083625594,0.07833091294546246
188.1188118811881,0.8369953284746064,0.8343690656396526,0.0662528655374798
188.13081308130813,0.8371416720044571,0.8354609828813452,0.05302004422249009
188.14281428142812,0.8360142397720699,0.8351165966931847,0.03873085371205573
188.15481548154816,0.8335013487206661,0.8331699051039021,0.02350335185296614
188.16681668166817,0.8294987659180296,0.8294650901334877,0.0074744169926005445
188.17881788178818,0.8239097461836421,0.823858365640154,-0.009201261931261265
188.1908190819082,0.8166450044976291,0.8162197109301437,-0.026352359667502354
188.2028202820282,0.8076226383751929,0.8064344770592378,-0.043792239338737236
188.2148214821482,0.7967680125867298,0.7944048545073062,-0.06132041272392687
188.22682268226822,0.784013616208205,0.7800511926909695,-0.07872412070809379
188.23882388238823,0.7692988999871396,0.7633131635570123,-0.095780018072711
188.25082508250824,0.7525701003674198,0.7441507632350329,-0.1122559465852312
188.26282628262825,0.7337800552273094,0.7225451474263958,-0.12791278036209408
188.27482748274826,0.7128880153742502,0.6984992978154039,-0.14250632763363438
188.28682868286828,0.6898594551045502,0.6720385183099907,-0.15578927339473383
188.2988298829883,0.6646658846374867,0.6432107613255217,-0.16751314788987604
188.3108310831083,0.6372846669905226,0.6120867856108827,-0.17743030649175623
188.3228322832283,0.6076988419168714,0.5787601482735311,-0.18529590723355685
188.33483348334835,0.5758969599751328,0.5433470346619186,-0.19086987303579225
188.34683468346833,0.5418729309420705,0.5059859306480211,-0.1939188265073968
188.35883588358837,0.5056258931239879,0.46683714256852177,-0.19421798607721202
188.37083708370835,0.4671601149502593,0.42608217068496684,-0.19155301309226724
188.3828382838284,0.42648495037516754,0.38392294246203484,-0.18572180041072786
188.39483948394837,0.38361489228192497,0.34058091232157045,-0.17653619386029487
188.4068406840684,0.33856982264563296,0.2962960347150845,-0.16382363876563363
188.4188418841884,0.2913757037188801,0.25132561750808013,-0.1474287444898545
188.43084308430844,0.24206639665672866,0.20594306267512222,-0.1272147606465672
188.44284428442842,0.19068890048901152,0.16043650129144113,-0.10306495923964437
188.45484548454846,0.13732187901081253,0.1151073296951485,-0.07488391753582752
188.46684668466844,0.08217257849389299,0.07026865359282304,-0.04259869691184042
188.47884788478848,0.026956882699256977,0.026243646721402426,-0.006159913280535997
188.4908490849085,0.038263141574643736,-0.01663616944569048,0.03445730502136673
188.5028502850285,0.09822805785673563,-0.058032718592292684,0.07925247581680948
188.5148514851485,0.16112536928066137,-0.09760322878010359,0.12819904195245865
188.52685268526852,0.22599753686165752,-0.13500215177036365,0.18124377419626844
188.53885388538853,0.2926605089549551,-0.16988313619855372,0.23830630192489038
188.55085508550854,0.361014984023315,-0.201901048267604,0.29927877538809367
188.56285628562856,0.43097987058428355,-0.23071403346029948,0.3640256633993345
188.57485748574857,0.5024781482932594,-0.25598561251704566,0.4323836903682836
188.58685868586858,0.57543260035548,-0.27738680459025294,0.5041619166409522
188.5988598859886,0.6497642323771201,-0.2945982700601521,0.5791419661483648
188.6108610861086,0.7253916058913875,-0.3073124649917404,0.6570784053356086
188.6228622862286,0.8022305356959543,-0.315235798617611,0.737699277262039
188.63486348634862,0.8801939501814426,-0.31809078458270706,0.82070679459815
188.64686468646863,0.9591918324782958,-0.3156181759602401,0.9057781949774468
188.65886588658867,1.0391312058368742,-0.30757907329555784,0.992566761792194
188.67086708670865,1.1199161459420928,-0.2937569941347011,1.0807030130145543
188.6828682868287,1.2014478117117904,-0.27395989169591073,1.1697960600074762
188.69486948694868,1.2836244904087233,-0.2480221095494376,1.2594351374928767
188.70687068706872,1.3663416551229455,-0.215806258399102,1.3491913049526707
188.7188718871887,1.4494920338225863,-0.1772050003579941,1.4386193186396674
188.73087308730874,1.532965689829225,-0.13214272546681805,1.5272596721906178
188.74287428742872,1.616650113883387,-0.08057710466623609,1.614640802445787
188.75487548754876,1.700430328169983,-0.022500503022337023,1.7002814556196328
188.76687668766874,1.7841890027122687,0.04205876326692774,1.7836932073178549
188.77887788778878,1.867806584590657,0.11303534266768911,1.8643831282084198
188.79087908790876,1.951161440384271,0.1903259534005094,1.9418565853081453
188.8028802880288,2.0341300122080743,0.2737886940486955,2.015620166989984
188.8148814881488,2.1165869876217265,0.36324257538787574,2.085184717859595
188.82688268826882,2.198405483627754,0.45846728841836765,2.150068467722572
188.83888388838884,2.2794572448656694,0.5592032226007235,2.2098002369000582
188.85088508850885,2.359612856025309,0.6651517470725624,2.263922698257658
188.86288628862886,2.4387419683886837,0.7759757661459374,2.311995674462765
188.87488748874887,2.516713540318602,0.8913005586713035,2.3535994472584356
188.88688868886888,2.5933960913980267,1.0107149088805065,2.3883380539289725
188.8988898889889,2.6686579698210964,1.1337725341212297,2.4158425446957383
188.9108910891089,2.7423676325392314,1.2599938124842986,2.4357741735432104
188.9228922892289,2.814393937555166,1.388867810693029,2.447827493956227
188.93489348934892,2.8846064476648112,1.519854609829952,2.4517333302967605
188.94689468946893,2.952875744849879,1.6523879235183863,2.4472615950758763
188.95889588958894,3.0190737544309454,1.7858780000955343,2.4342239222118693
188.97089708970896,3.0830740780063133,1.919714797149199,2.4124760865303694
188.982898289829,3.144752334114536,2.053271413554722,2.3819201802742707
188.99489948994898,3.2039865054888303,2.185907760917171,2.3425065182655542
189.00690069006902,3.2606572916947894,2.3169744531035077,2.2942352445963556
189.018901890189,3.3146484658781787,2.445816889393479,2.237157615347244
189.03090309030904,3.3658472342955723,2.571779503756452,2.171376933807987
189.04290429042902,3.4141445972405413,2.694210149858236,2.097049117037471
189.05490549054906,3.459435709942105,2.8124645887449407,2.0143828752941655
189.06690669066904,3.501620241961251,2.925911043685107,1.9236394889256923
189.07890789078908,3.5406027335948047,3.0339347845306888,1.8251321706533266
189.09090909090907,3.576292947753759,3.1359427021000257,1.7192250048492368
189.1029102910291,3.608606215784597,3.2313678316593486,1.6063314592936242
189.1149114911491,3.6374637756698256,3.319673783479598,1.4869124690406068
189.12691269126913,3.6627931010636057,3.4003590378511106,1.3614740963027596
189.13891389138914,3.6845282195989424,3.472961061723443,1.2305647747167685
189.15091509150915,3.7026100189317424,3.5370602044670667,1.0947721508465158
189.16291629162916,3.716986538991446,3.592283331021616,0.954719540340434
189.17491749174917,3.727613248935918,3.638307151996973,0.8110620206681267
189.18691869186918,3.734453307339391,3.6748612120900126,0.6644821867999438
189.1989198919892,3.737477804175949,3.7017305004759717,0.5156856004910184
189.2109210921092,3.7366659832014344,3.71875764962387,0.3653959679288915
189.2229222922292,3.732005443388995,3.7258446922578954,0.21435008434511252
189.23492349234922,3.7234923181252086,3.722954349904974,0.06329258772612893
189.24692469246924,3.711131430925111,3.7101108306057915,-0.08702943307790972
189.25892589258925,3.694936426500867,3.6874001179096063,-0.23587192779814628
189.27092709270926,3.674929876072662,3.654969738133066,-0.38249942141516785
189.2829282928293,3.65114335589203,3.6130279980411117,-0.526190545948472
189.29492949294928,3.6236174980181404,3.5618426905140383,-0.6662435140209335
189.30693069306932,3.592402012465537,3.5017392713528537,-0.8019814802298285
189.3189318931893,3.5575556799264185,3.4330985160924556,-0.9327577362748073
189.33093309330934,3.519146314349018,3.356353671443799,-1.0579606864066375
189.34293429342932,3.4772506947418926,3.2719871217406173,-1.1770185509355953
189.35493549354936,3.431954465657163,3.1805265964099703,-1.2894037474247346
189.36693669366935,3.383352005890171,3.0825409499893666,-1.394636901634147
189.37893789378938,3.331546265016565,2.978635551457718,-1.4922904434251403
189.39093909390937,3.2766485674779573,2.8694473246222554,-1.5819917464934925
189.4029402940294,3.21877838399175,2.7556394858515896,-1.6634257751003276
189.4149414941494,3.158063070156733,2.637896029614478,-1.7363372057385469
189.42694269426943,3.094637572176118,2.5169160158801436,-1.8005319969748177
189.4389438943894,3.0286440997068755,2.393407716539103,-1.855878386398298
189.45094509450945,2.960231765876946,2.268082680419045,-1.9023072996995263
189.46294629462946,2.889556194588582,2.1416497783053163,-1.9398121632699483
189.47494749474947,2.8167790952362273,2.014809290427228,-1.9684481183328015
189.48694869486948,2.7420678050124985,1.888247099271249,-1.9883306413621895
189.4989498949895,2.6655947989782667,1.7626290501804025,-1.9996335823845623
189.5109510951095,2.587537168068972,1.638595541058926,-2.0025866395639915
189.52295229522952,2.508076065187124,1.516756400595963,-1.9974722951810133
189.53495349534953,2.427396119484467,1.397686111753696,-1.9846222446347526
189.54695469546954,2.3456848188775763,1.281919433870049,-1.964413356343064
189.55895589558955,2.2631318607465984,1.169947472610358,-1.9372632062936095
189.57095709570956,2.179928470656965,1.0622142422283722,-1.9036252364338992
189.58295829582957,2.09626668880572,0.9591137591874173,-1.8639835910044593
189.59495949594958,2.012338623736869,0.8609877002281345,-1.8188476892359797
189.60696069606962,1.9283356726883465,0.7681236514999109,-1.7687465964826228
189.6189618961896,1.8444477077466548,0.680753968479639,-1.7142232588000643
189.63096309630964,1.7608622267863818,0.5990552591637944,-1.655828668127018
189.64296429642962,1.6777634680112596,0.5231484955373943,-1.594116026583426
189.65496549654966,1.5953314867587702,0.45309975064808405,-1.5296349788778343
189.66696669666965,1.51374119319883,0.3889215509207214,-1.462925981455124
189.6789678967897,1.4331613496221725,0.33057482563639423,-1.394514875756553
189.69096909690967,1.3537535263117173,0.27797142797082913,-1.324907730837611
189.7029702970297,1.275671015582415,0.23097719465700395,-1.2545860175952266
189.7149714971497,1.199057704634694,0.18941550438122315,-1.1840021730317167
189.72697269726973,1.1240469095405148,0.15307128846233542,-1.1135756083428114
189.7389738973897,1.0507601752842417,0.12169544137537146,-1.0436892092533216
189.75097509750975,0.979306050578212,0.09500957326857963,-0.9746863709349883
189.76297629762976,0.9097788517163384,0.07271104194293267,-0.9068686031668934
189.77497749774977,0.8422574376002521,0.054478197831543264,-0.8404937341550915
189.78697869786978,0.7768040292900252,0.03997577243362757,-0.7757747337594549
189.7989798979898,0.7134631234224628,0.028860338454035808,-0.7128791688274071
189.8109810981098,0.6522605721171197,0.02078576863522816,-0.6519292950625821
189.82298229822982,0.593202936898264,0.015408619957904952,-0.5930027814232566
189.83498349834983,0.5362772791407909,0.012393370559897657,-0.5361340545878567
189.84698469846984,0.48145164175511324,0.011417438372563279,-0.48131624266141554
189.85898589858985,0.4286766432265984,0.012175913102058022,-0.42850368911848985
189.87098709870986,0.3778889301103431,0.014385936755638007,-0.37761500013055965
189.88298829882987,0.32901792211605574,0.017790672402879876,-0.3285365809906415
189.89498949894988,0.28199886716816464,0.02216280620636,-0.28112661045370196
189.9069906990699,0.23679920914873936,0.027307533913049294,-0.23521939555456747
189.9189918991899,0.19347637375995846,0.033064989867875996,-0.19063004392891586
189.93099309930994,0.15231981102399877,0.03931208411907432,-0.14715938594803094
189.94299429942993,0.11425248441427434,0.04596372125256858,-0.10459907515580708
189.95499549954997,0.08211019705988148,0.05297338306914841,-0.0627367926134404
189.96699669966995,0.06400305960742046,0.06033306604437467,-0.02136147890002329
189.97899789979,0.0708745843046312,0.06807257352506704,0.019731483320536702
189.99099909990997,0.09748884476043472,0.07625817171638902,0.06073521300858233
190.00300030003,0.13263498047086142,0.08499062757188276,0.10182647626940308
190.01500150015,0.1714845879067341,0.09440265557414913,0.14316110683454142
190.02700270027003,0.21243745119717466,0.10465580898239243,0.18486977123746587
190.03900390039001,0.2549410512847383,0.11593685927062373,0.2270541439670969
190.05100510051005,0.29880348412648416,0.1284537151050753,0.26978355250428115
190.06300630063004,0.343966952230775,0.14243093915948263,0.31309214585657685
190.07500750075008,0.3904221876566811,0.15810492726379316,0.3569766331141849
190.0870087008701,0.4381720588827541,0.17571881972099995,0.40139463073316073
190.0990099009901,0.487214764968348,0.19551721902498448,0.44626364883093356
190.1110111011101,0.5375357747697596,0.21774079158873794,0.4914607378373531
190.12301230123012,0.5891040616918876,0.24262083341038973,0.5368228075418622
190.13501350135013,0.6418706163016341,0.27037388079808067,0.5821476210151724
190.14701470147014,0.6957682373858116,0.30119644732494105,0.6271954561967052
190.15901590159015,0.7507120666032417,0.3352599670920476,0.6716914182935115
190.17101710171016,0.8066005612031601,0.3727060221224384,0.7153283766263725
190.18301830183017,0.8633167211026742,0.4136419283346274,0.7577704903591084
190.19501950195018,0.9207294557620769,0.458136750079012,0.7986572787716715
190.2070207020702,0.9786950178507092,0.5062178077237294,0.8376081835256752
190.2190219021902,1.0370584568077945,0.5578677363075336,0.8742275628368581
190.23102310231022,1.0956550623544548,0.6130221459410679,0.9081100507365573
190.24302430243023,1.1543117792141686,0.6715679265095804,0.9388462087670175
190.25502550255027,1.2128485817610029,0.7333422304385928,0.9660283926132948
190.26702670267025,1.2710798022523995,0.7981321579375328,0.9892567523954418
190.2790279027903,1.3288154095345606,0.8656751593851904,1.0081452827047932
190.29102910291027,1.385862237128727,0.9356601594599026,1.022327836996973
190.3030303030303,1.442025160841542,1.007729397462094,1.0314640206961947
190.3150315031503,1.4971082266875502,1.081480968078523,1.0352448783256463
190.32703270327033,1.550915730214919,1.1564720368478503,1.0333982921492855
190.33903390339032,1.6032532483584698,1.2322226948467268,1.025694013181639
190.35103510351036,1.6539286248453597,1.3082204078659008,1.011948249924886
190.36303630363034,1.7027529099805823,1.3839250066383604,0.992027745805708
190.37503750375038,1.749541255411732,1.4587741567152754,0.9658532828992697
190.38703870387036,1.7941137642164322,1.5321892394188898,0.9334025570780377
190.3990399039904,1.8362962964269376,1.6035815691065145,0.8947123780820158
190.4110411041104,1.8759212298835342,1.67235886678517,0.8498801570884998
190.42304230423042,1.9128281761186101,1.7379319060571086,0.7990646539936268
190.43504350435043,1.946864650823515,1.799721244487905,0.742485966712553
190.44704470447044,1.9778866983183148,1.8571639518181382,0.6804247551726503
190.45904590459045,2.005759469365437,1.9097202460368672,0.6132207031942141
190.47104710471046,2.0303577516082623,1.9568799491795936,0.5412702319679418
190.48304830483048,2.051566451893978,1.9981686768275655,0.4650234891723451
190.4950495049505,2.0692810297493005,2.0331536786204434,0.3849806478155552
190.5070507050705,2.08340788130969,2.0614492516151306,0.30168755844208883
190.5190519051905,2.093864673066389,2.0827216539638207,0.21573080731694766
190.53105310531052,2.1005806248806325,2.096693453065079,0.12773224141908252
190.54305430543053,2.1034967418255186,2.1031472499660446,0.038343028451533326
190.55505550555054,2.1025659945444537,2.1019287302484426,-0.05176267352907836
190.56705670567055,2.0977534479689584,2.09294900079758,-0.141894356921139
190.5790579057906,2.089036338414254,2.0761861815961646,-0.2313520316841225
190.59105910591057,2.0764040992603614,2.051686231850918,-0.3194332316128271
190.6030603060306,2.059858335653856,2.019563000222106,-0.40544007090636797
190.6150615061506,2.0394127488998985,1.9799974994971836,-0.4886862616856966
190.62706270627064,2.0150930114922287,1.9332364166029457,-0.56850400393051
190.63906390639062,1.9869365940422647,1.8795898792189756,-0.6442506613748042
190.65106510651066,1.9549925457106232,1.8194285102625456,-0.7153151402199712
190.66306630663064,1.9193212301740183,1.7531798110683745,-0.7811238920036736
190.67506750675068,1.879994019640336,1.6813239229696944,-0.8411464675864874
190.68706870687066,1.8370929500356203,1.6043888251470397,-0.8949005558238745
190.6990699069907,1.790710341231367,1.5229450338500876,-0.9419564480719448
190.71107110711068,1.7409483871601688,1.4375998743903007,-0.9819408780107811
190.72307230723072,1.6879187219466525,1.348991402477478,-1.0145401953298188
190.73507350735073,1.63174196993079,1.257782055526537,-1.0395028413761331
190.74707470747074,1.5725472899047863,1.1646521173805944,-1.0566411048543336
190.75907590759076,1.5104719273919487,1.0702930814944094,-1.0658321458580378
190.77107710771077,1.4456607939421944,0.9754009979299552,-1.067018286806193
190.78307830783078,1.3782661002089738,0.8806698885884178,-1.0602065790773592
190.7950795079508,1.3084470815742384,0.7867853129115159,-1.045467664094337
190.8070807080708,1.2363698742052298,0.6944181629141493,-1.02293395723145
190.8190819081908,1.1622076305776323,0.6042187618841376,-0.9927971919581935
190.83108310831082,1.0861410159667428,0.5168113355136092,-0.9553053700518531
190.84308430843083,1.0083593185821464,0.432788917669237,-0.9107591713038858
190.85508550855084,0.9290625705037898,0.35270874561193616,-0.859507882849229
190.86708670867085,0.8484653857354414,0.2770881913362348,-0.8019449139518283
190.87908790879086,0.7668038307128636,0.20640126694743108,-0.7385029666822046
190.89108910891088,0.6843479088898193,0.1410757328148895,-0.6696489363932495
190.90309030903092,0.6014250432047655,0.08149082770725508,-0.5958786181710505
190.9150915091509,0.5184666068382511,0.02797563047687949,-0.5177112964826928
190.92709270927094,0.4361067940194798,-0.019191946819415714,-0.4356842950660831
190.93909390939092,0.3554120509795825,-0.05978554396725525,-0.350347562734569
190.95109510951096,0.27847092089670705,-0.09363013461143485,-0.26225836817479187
190.96309630963094,0.2100487121684722,-0.12060123278509838,-0.17197617315880767
190.97509750975098,0.16181541542634717,-0.14062355963545384,-0.0800577488133114
190.98709870987096,0.15421369098721277,-0.15366921345331727,0.01294740609305039
190.999099909991,0.19200080936981784,-0.1597553927007047,0.10650129248844237
191.01110111011099,0.25552881414506284,-0.15894172737578702,0.20008123889356308
191.02310231023102,0.3299339152545471,-0.1513272786777745,0.2931832927763345
191.035103510351,0.4089711762271157,-0.1370472704718271,0.38532514664995904
191.04710471047105,0.49004170609004727,-0.11626961844019998,0.4760485789658599
191.05910591059106,0.5719189444850993,-0.0891913240384938,0.5649213987602262
191.07110711071107,0.6539440546507704,-0.056034800412906385,0.6515388919748196
191.08310831083108,0.7357222308785727,-0.017044196317918436,0.7355247761842018
