function,GRH_label,t,log_cond,absSk_0,logSk_norm_0,absSk_1,logSk_norm_1,absSk_2,logSk_norm_2,absSk_3,logSk_norm_3,absSk_4,logSk_norm_4,absSk_5,logSk_norm_5,absSk_6,logSk_norm_6,absSk_7,logSk_norm_7,pc1_frac,entropy,ratio_21
F5p,0,77814.28000010965,24.133598394199982,1.0,-12.066799197098991,2.25302175624826,-11.254526879127818,3.0129333900378072,-10.96388504471734,3.710149449626913,-10.755727038373408,2.8679853389033267,-11.013189386333728,0.756340358991044,-12.346062990909912,0.05978226871670695,-14.883845368830588,0.0,-39.69782031302854,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,78076.81000011007,24.140334641876073,1.0,-12.070167320937037,1.4913651167900746,-11.670475434656854,3.83341865937814,-10.726410315516198,3.4684536392718934,-10.826458463402139,2.102172071281993,-11.327196191090112,0.6579290194792993,-12.488825547543826,0.05222645697862096,-15.022333394740869,0.0,-39.70118843686659,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,78126.13000011015,24.14159761430512,1.0,-12.07079880715156,1.306168785000253,-11.80370054651619,4.122869044944529,-10.654249516011891,2.536318167087351,-11.140085318238715,3.367590961626897,-10.856601166595713,1.3989313858095709,-11.735090157839538,0.08847095711015288,-14.495879756215352,0.0,-39.7018199230811,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,78326.02000011047,24.146708189232086,1.0,-12.073354094615043,2.8828967369203027,-11.014558494526575,3.7646613324063574,-10.7476961889619,3.3795492968433734,-10.855611738141118,2.2518533186826906,-11.261600520259325,0.4447130007112279,-12.88368024171635,0.026305512476031884,-15.711330856490305,0.0,-39.70437521054459,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,78697.54000011107,24.15617226438773,1.0,-12.078086132192865,3.302571455643679,-10.883384738179476,4.5542171460474385,-10.562032483201511,3.6435600333429896,-10.785124897367597,2.41115906343859,-11.197978561118934,0.5880290914823418,-12.609064989189433,0.002112900436490893,-18.237779792681614,0.0,-39.709107248122415,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,78883.66000011138,24.160896688025744,1.0,-12.080448344011872,1.9161835364672055,-11.430112877575814,4.4541335067448005,-10.58661580105445,2.9443673995765853,-11.000554354880453,1.8562631270114203,-11.461882948677802,0.22917308989258145,-13.55372605388865,0.0170033419306556,-16.154793714043905,0.0,-39.71146945994142,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,79318.63000011208,24.171894533785295,1.0,-12.085947266891647,2.741288769117749,-11.07751910338132,2.9923147456412726,-10.989900016577046,3.4654634273977565,-10.843100897912857,2.2440885647968525,-11.277647812632292,0.46148612745433537,-12.85925055206876,0.029659442066429967,-15.603922020284948,0.0,-39.71696838282119,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,79549.84000011245,24.17771595733747,1.0,-12.088857978667734,2.44119081880801,-11.196372017921156,3.8874274343756015,-10.731110367735903,3.7857909773725416,-10.757603136762922,1.3777766418451032,-11.76838690786084,0.2975597184069378,-13.300998318665261,0.0022703230580491617,-18.176691119521884,0.0,-39.71987909459728,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,79876.00000011298,24.185899334763494,1.0,-12.092949667380747,2.0370749151257685,-11.38143475362789,4.3277075006603924,-10.627911711147883,3.646873750000854,-10.799079373647725,1.9128544679531865,-11.44435305511589,0.40059338803736433,-13.007758028414747,0.0275426877071171,-15.68496786493792,0.0,-39.72397078331029,0.9027370634073856,0.433296017311361,0.05961153363494299
F5p,0,79952.86000011311,24.187822892396944,1.0,-12.093911446197472,2.2126729397441367,-11.299710186496679,3.7932560778498905,-10.760686672495941,3.906374186036701,-10.73130182057559,2.849219546574772,-11.046866332726585,0.8579047276049168,-12.247173671944397,0.09264033516705764,-14.472942093399844,0.0,-39.72493256212702,0.9027370634073856,0.433296017311361,0.05961153363494299
