function,name,d,q,GRH,t,|M|,log_abs_S0_norm,log_abs_S0,abs_S0,log_abs_S1_norm,log_abs_S1,abs_S1,log_abs_S2_norm,log_abs_S2,abs_S2,log_abs_S3_norm,log_abs_S3,abs_S3,log_abs_S4_norm,log_abs_S4,abs_S4,log_abs_S5_norm,log_abs_S5,abs_S5,log_abs_S6_norm,log_abs_S6,abs_S6,log_abs_S7_norm,log_abs_S7,abs_S7
F5p,L_DH(+0.05),1,5,False,90413.40000029255,6.895868277312855,0.0,0.0,1.0,0.27084826420316876,0.6951614346942673,2.0040325682138245,0.4624692979514261,1.1869775928296413,3.2771613081111934,0.5045865590014552,1.2950761095510517,3.6512738603805195,0.4541487750329325,1.1656220686713332,3.207917807816886,0.03312828993092082,0.08502734778492678,1.088746841105715,-1.0114573344984177,-2.596014908386233,0.07457015577989046,-269.1394305662878,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,77102.20000024412,6.887563686786078,0.0,0.0,1.0,0.3787074848220227,0.967333473768186,2.6309196812950923,0.5314505013248693,1.3574853420814519,3.8864080169351305,0.4921903300257108,1.25720298853516,3.515574620366333,0.2705761291428908,0.6911332820515758,1.9959762560491852,-0.14391881326271322,-0.3676121839510034,0.6923856478939623,-1.3843132365526507,-3.5359547554944046,0.0291309307916729,-270.4360697122204,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,60164.7000001825,6.869934688308792,0.0,0.0,1.0,0.3976159355548885,1.0078885735812835,2.7398099963049267,0.49472426192573865,1.2540416167489181,3.5044781312546562,0.5156495066521349,1.3070835428218621,3.6953805618145643,0.3194292666699994,0.8096987045925325,2.2472308043447624,-0.09326087548825485,-0.23640041145640453,0.7894645000069686,-1.0911129309349992,-2.7657851641219247,0.0629266721810266,-272.5136140870431,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,58660.400000177026,6.862969983316492,0.0,0.0,1.0,0.4197138218557411,1.0630595985371962,2.895215649379421,0.5082744428748647,1.2873677183187573,3.6232366128343583,0.4934072279077527,1.2497117376211846,3.48933696789948,0.3407883252761316,0.8631555154710293,2.3706294615441617,-0.31536139584946726,-0.798753677883622,0.44988932186332165,-1.6316583168063667,-4.132696958953694,0.016039562396114256,-272.72980485527484,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,85468.90000027456,6.852706769194057,0.0,0.0,1.0,0.1834493308549367,0.47004856746764745,1.6000719027706383,0.6141709519870269,1.573678000439403,4.824359599256319,0.5378419320397043,1.3781016725496087,3.967363120164213,0.39375486889401845,1.0089102598221007,2.7426106529331555,-0.0853160583239679,-0.21860363736556082,0.8036401879767358,-1.1875927825590917,-3.042945338504604,0.04769420683303909,-269.5940741753564,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,88754.70000028651,6.851720195071705,0.0,0.0,1.0,0.3208924959068041,0.8231487617804174,2.277660368129599,0.533665367248369,1.368950635676963,3.931223244830481,0.48744489277373015,1.2503865470241948,3.491692399940152,0.38626701456392654,0.9908465258946332,2.693513636568295,-0.19415988911062657,-0.4980561226811992,0.6077108275843642,-1.4084169965567377,-3.612850788267969,0.026974837599388797,-269.2887282963915,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,33804.5000000866,6.84961505357318,0.0,0.0,1.0,0.4299835004984175,1.0698207189019293,2.9148568743887924,0.5217170309633425,1.298058387081384,3.6621792257017276,0.5123636602505948,1.2747867271956694,3.5779382517993334,0.27009063582776527,0.6719991763753793,1.9581480935791609,-0.13034065348475535,-0.3242941448952677,0.7230375332982242,-1.2646953115477688,-3.146625965469838,0.042996955613981536,-277.63724734101385,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,46418.30000013249,6.82801074992739,0.0,0.0,1.0,0.4033946407704871,1.0141549787013175,2.757032661434141,0.5270809578128628,1.3251087731943951,3.762594602176038,0.4535878863957412,1.1403433927337971,3.1278422590961577,0.3458768268398673,0.8695522213361243,2.385842285030436,-0.1065410488832444,-0.267849704087858,0.76502275225516,-1.1937520013708154,-3.001154237479516,0.04972963541956559,-274.765841298119,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,57903.000000174274,6.823693359365504,0.0,0.0,1.0,0.383488869405283,0.9709122281277178,2.6403519644192994,0.43456658888276095,1.100230146800216,3.0048575027119226,0.45980474011113825,1.1641277761654936,3.203127819990073,0.41666706580609625,1.054912362584629,2.8717234724503657,-0.012850568229017699,-0.03253490473215532,0.9679886618566579,-1.0659968086235827,-2.6988771231948068,0.06728101863516217,-272.8410648585186,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,80959.40000025815,6.8234746447468995,0.0,0.0,1.0,0.3913870804459388,1.0012036039974932,2.7215555330608563,0.5335884586705397,1.3649676102331223,3.9155962246898746,0.5044250850757951,1.2903650589314404,3.6341129790276043,0.29820931329609746,0.7628464354967658,2.144371356423029,-0.4511430201100458,-1.154064710408553,0.3153523447822656,-1.5736894719643597,-4.025640215585144,0.017851991370880307,-270.03560117854,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,91637.50000029699,6.802724336813033,0.0,0.0,1.0,0.28189124505910845,0.7237954162942882,2.062245455910515,0.5818322884066005,1.493936228180515,4.454595358510869,0.5275828827846973,1.35464324972143,3.8753781677517765,0.3140756640034696,0.8064334382844321,2.2399049642312465,-0.32186960218932986,-0.8264454707000675,0.43760199422401685,-1.4943356210133494,-3.8369168672405793,0.021559971232527602,-269.03123345619207,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,67648.00000020972,6.793786353671676,0.0,0.0,1.0,0.26479018698574674,0.6736474454067036,1.9613783098419508,0.5673419289908077,1.4433633114860924,4.234915230471489,0.5058101586894139,1.2868215591396688,3.6212582891892344,0.26241568590763115,0.667606524466253,1.9495654946028167,-0.1403060901822316,-0.356949931952541,0.6998075348543509,-1.2695776738919675,-3.2299072956534665,0.03956116611046013,-271.5227118346996,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,37090.400000098554,6.788716253603428,0.0,0.0,1.0,0.26250206378828245,0.6551335345577707,1.9253996075958983,0.6512199317553165,1.6252672817438427,5.079776587292401,0.4217387443567067,1.0525448457929365,2.864932660760546,0.2457546200035052,0.6133364839624738,1.846582223986553,0.025247699722735172,0.06301137034926077,1.0650389490272858,-0.9764960523384925,-2.437067735841484,0.08741680518131319,-276.7832695514863,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,78326.00000024858,6.7724662947077885,0.0,0.0,1.0,0.40139145049793584,1.0257663207596766,2.7892320882429944,0.5218253504898742,1.3335382933221682,3.7944455245012922,0.4722417302659111,1.2068260586096822,3.3428577622931077,0.31181181509059186,0.7968432260779252,2.218526476271863,-0.3221978340974523,-0.8233849685360448,0.43894332760419064,-1.4329335213869252,-3.66189898739219,0.025683693377458086,-270.30658494051136,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,59729.50000018092,6.765795106137268,0.0,0.0,1.0,0.3141468016051197,0.796127706990858,2.216939646004299,0.5036609382757408,1.2764046167000505,3.5837316458162145,0.4784646405401216,1.212550804920257,3.36204965688426,0.3761402458393949,0.9532348249195571,2.594087520508061,-0.017979863195044216,-0.045565535553256424,0.9554569841180425,-1.043740481151199,-2.6451032183257372,0.0709980250641389,-272.57551873999006,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,82835.60000026497,6.763908967957032,0.0,0.0,1.0,0.2794774311065145,0.7154240623251633,2.045053728643963,0.6481346592028169,1.6591362278691206,5.2547699597389945,0.5188827277123934,1.328268931987149,3.7745038061684886,0.2977428834147744,0.7621811261740918,2.142945160651604,-0.19761789899565213,-0.5058748376492349,0.6029778369045563,-1.2598046959287772,-3.224928001267413,0.03975864404515363,-269.8485837627507,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,49332.50000014309,6.763431797399356,0.0,0.0,1.0,0.3946098954560073,0.9940096774152666,2.702047117555169,0.5393014113444144,1.3584829678449428,3.8902871323312658,0.4754744989124404,1.1977050214034248,3.3125060621822637,0.304882966500329,0.7679904195767628,2.1554303878973116,-0.17173580695400723,-0.43259699271792423,0.6488219190810498,-1.3662918553329375,-3.441645387035173,0.03201196989087673,-274.22958250898796,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,29480.700000070872,6.762411166461139,0.0,0.0,1.0,0.39999757929494073,0.9906405906741668,2.6929590043548326,0.5562441124760558,1.3776033272841288,3.9653864960983696,0.4137287494933571,1.0246474328655208,2.786112995508421,0.30227667573896233,0.7486233919937542,2.1140877424304696,-0.06128491841248934,-0.1517792379708395,0.8591779336703175,-1.1022523113383587,-2.729856222382414,0.06522866741635565,-278.91905661510634,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,84027.9000002693,6.760701730028468,0.0,0.0,1.0,0.17533673557394633,0.44903172608633635,1.5667943646642202,0.589061871038039,1.5085684574770948,4.520255222826293,0.37959909408041187,0.9721410397985347,2.643598453981863,0.4161724724708074,1.0658042825507756,2.9031730167221763,-0.027538035085432223,-0.07052401989212767,0.9319053549908642,-1.0544294779733896,-2.700359893098523,0.06718133029134121,-269.73222389358426,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,93387.30000030337,6.751997303516343,0.0,0.0,1.0,0.17671960101053946,0.4540086762400214,1.574611659124448,0.5580465243668666,1.43367211310666,4.194072056168336,0.5253484800612869,1.3496678729096234,3.8561445879087954,0.34290408797193783,0.8809516893836048,2.413195226210395,-0.1857112899104156,-0.4771091402024281,0.620574795938438,-1.2892333631126127,-3.312157390601622,0.03643747902183702,-268.87938946232885,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,75692.70000023898,6.745025533783987,0.0,0.0,1.0,0.1581147822577658,0.4036460157369018,1.4972738417616933,0.5487704695977669,1.4009380428838922,4.0590057030091335,0.43994055669891674,1.1231097455713723,3.07439995481516,0.39837355475584396,1.0169947164712054,2.7648730382539175,0.12280487343962729,0.31350451342474284,1.3682116380681288,-0.9280716930760099,-2.3692436335119016,0.09355145871314793,-270.5881339698656,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,41723.00000011541,6.739353649992822,0.0,0.0,1.0,0.28221436697310825,0.7070549985675838,2.0280099632612503,0.5383224079279879,1.3487036590262986,3.8524282317300647,0.4580595543032975,1.147614492435275,3.1506679955511108,0.3869784067708306,0.9695290136349005,2.6367023160211556,0.0511732761910493,0.12820864193426654,1.136790160053564,-1.1119794341484415,-2.785934060167559,0.06167145726767267,-275.7165690381228,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,64008.00000019648,6.72875597456258,0.0,0.0,1.0,0.1635151126601691,0.415283635259137,1.5148003305500493,0.5594653523911446,1.420888880316467,4.140799480048378,0.4163427986643402,1.0573967637023634,2.878866855295079,0.40782349438601645,1.0357600624028704,2.8172467053760943,0.005811127644521943,0.014758673824769896,1.0148681208192727,-1.1578728913279612,-2.9406802567418793,0.05282977869897639,-271.98817549524193,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,66083.80000020404,6.727186962857082,0.0,0.0,1.0,0.2624833564794135,0.6672959268774176,1.948960058289313,0.5552731798427815,1.4116381936864653,4.102670871470471,0.4552555972268012,1.157369403501272,3.1815528763667005,0.3643432323047901,0.9262482702266395,2.5250181990013583,-0.077329447933511,-0.19659008603754394,0.8215273198206268,-1.1765986202855874,-2.9911971464283673,0.050227271318911686,-271.7191456345722,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,94380.00000030697,6.724660407945365,0.0,0.0,1.0,0.06000585991821965,0.15420907986077373,1.1667348020286357,0.5874366301620891,1.5096535961199358,4.525162988765736,0.52696399993273,1.3542449630774354,3.873834963726308,0.41736040947866404,1.072574658603944,2.922895278019919,0.010435624739520444,0.02681851557576213,1.0271813684273001,-0.9995863623579319,-2.5688373333983554,0.07662458249659991,-268.79467538109765,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,89280.70000028842,6.722883465579919,0.0,0.0,1.0,0.34574042082884654,0.8870453755944576,2.4279453764348675,0.4810298145289421,1.2341492252425603,3.435454479079961,0.4730179543143271,1.2135936780021015,3.365557676863114,0.37415460171107373,0.9599459282474009,2.6115552582354535,-0.08189715284667841,-0.21011859282418435,0.8104881221951258,-1.2880602398021532,-3.3046985841704597,0.03671027522702246,-269.2410425495366,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,37244.900000099115,6.721139136586552,0.0,0.0,1.0,0.4215638181788448,1.052252712759684,2.864095841529515,0.5836937104646104,1.4569402395833353,4.2928044597669635,0.40461261425881173,1.0099413246845568,2.7454399207374545,0.24803981030329916,0.6191246781841147,1.857301593513854,-0.28372956531323196,-0.7082087976162953,0.49252562088759955,-1.4269640013417422,-3.5618017407396465,0.028387631457446348,-276.745277549866,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,93232.7000003028,6.717795478773998,0.0,0.0,1.0,0.11451390794744895,0.29418207590384937,1.342028232426517,0.595628328901971,1.5301475725021405,4.6188583884977525,0.5588271505630048,1.4356066801903258,4.202193623239936,0.3870768948987016,0.9943865030610275,2.703065510071276,-0.13707853688136612,-0.352149789177822,0.7031747861143746,-1.2492889316590299,-3.2093779516092646,0.04038172484787048,-268.8926746167251,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,85052.00000027304,6.716925269105014,0.0,0.0,1.0,0.32144277715161323,0.8235051757243462,2.2784723027281455,0.5090289097643507,1.3040826286370337,3.6843076645851913,0.5636264192973048,1.4439561454118106,4.237426576224582,0.3094305342330143,0.7927309760264057,2.2094220732764334,-0.3227048570108359,-0.8267385017472767,0.43747378203938136,-1.3706011026757525,-3.5113469087986746,0.029856673126589173,-269.63376870177564,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,72157.60000022613,6.709875199221677,0.0,0.0,1.0,0.38020888769789235,0.9692042399098212,2.6358461234300106,0.514448394244269,1.3113990257706138,3.7113623734330328,0.5307979201814949,1.353076194220884,3.8693099909040414,0.26460156200948987,0.6745054207941932,1.963061846270487,-0.3154795930172436,-0.8042004515167789,0.44744553797768594,-1.4568515117704541,-3.7137129294276203,0.02438680846822866,-270.9841582363912,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,81843.00000026137,6.696336213357612,0.0,0.0,1.0,0.22401469605834476,0.5732381441977361,1.774002235791967,0.6082827280176228,1.5565535131924633,4.742448261340282,0.5237002113543062,1.3401126915107218,3.8194739033991145,0.34995306481963145,0.8955057367364306,2.4485738101072965,-0.05605333348641779,-0.14343661121001713,0.8663757169550409,-1.0953420424435751,-2.8029046786670557,0.06063368521742538,-269.94691733787124,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,61188.800000186224,6.68801796866814,0.0,0.0,1.0,0.24587428087181068,0.6235781310206336,1.8655914440918315,0.4835922278817176,1.2264704407851679,3.4091753894802785,0.4809562923626093,1.219785269246818,3.3864604783329577,0.38544551998818743,0.9775540414892854,2.6579470563521888,-0.048493926857607686,-0.12298867603596224,0.8842736759874313,-1.1880266820275645,-3.013033552572471,0.049142376434280245,-272.3699368478955,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,67462.30000020904,6.682290542455666,0.0,0.0,1.0,0.19643986717643783,0.499716338936194,1.648253658995314,0.565189547975623,1.437765438243269,4.211274941221537,0.504083758553137,1.2823206101800106,3.6049958161947973,0.3780377631189314,0.9616767190936063,2.6160792280642036,-0.14956016169424835,-0.3804607360349481,0.6835464021913367,-1.1401867597351532,-2.9004802409412043,0.05499680199744374,-271.54575981632064,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,94796.80000030849,6.679352500351211,0.0,0.0,1.0,0.2130349030164044,0.547550311246167,1.729012283801964,0.4925106439211501,1.2658693601503883,3.5461742990428093,0.5560972672613006,1.4293020883466274,4.175783846506368,0.34480111363921506,0.8862207761168567,2.425944119177059,-0.2658462995773324,-0.6832881467596941,0.5049538970928388,-1.301145132295927,-3.3442521017798175,0.03528659607366415,-268.7594081664978,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,43599.100000122235,6.676546822754186,0.0,0.0,1.0,0.4321263351748168,1.0841908578150727,2.957046179666166,0.5635489197178696,1.4139258289881744,4.112067029581114,0.4905293443050838,1.2307220997545616,3.4237008974753937,0.223015228781569,0.5595379233267451,1.7498637422397116,-0.6114708571239902,-1.5341604043779922,0.21563666278564217,-1.6747902712529887,-4.201994076837592,0.014965704282040764,-275.3226474355857,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,48108.60000013864,6.663042462970677,0.0,0.0,1.0,0.4422642330409468,1.1131536402104814,3.0439427739803318,0.5334382420028254,1.3426333774043813,3.8291137417867547,0.4407186552475066,1.109263509789654,3.032124441926547,0.2629359342351891,0.6617946251804315,1.9382676789819546,-0.23480203689711657,-0.590983223544243,0.5537825249511484,-1.318596426617441,-3.3188313740981212,0.03619510558599689,-274.4502627612052,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,66269.90000020471,6.662333534004394,0.0,0.0,1.0,0.43117203863723175,1.0962385985845913,2.9928873746731646,0.5985231101016965,1.5217223675081752,4.580107033020577,0.3944823773683541,1.002956522643258,2.7263303822386713,0.1818511432526504,0.4623496529607223,1.5878003852826483,-0.30862469228440714,-0.7846666059974063,0.4562717947107051,-1.806971436833955,-4.594156527074461,0.010110745325301177,-271.6954985795455,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,79952.80000025449,6.65733361878874,0.0,0.0,1.0,0.3161130699484404,0.8083393939422564,2.2441781947711723,0.46780621918912935,1.1962371431318441,3.3076472734367424,0.5034808739942392,1.2874615548556785,3.6235766207628863,0.39703956236454596,1.0152782334030135,2.7601312512608307,-0.06526125290386323,-0.1668809253246803,0.8463003782804404,-0.9354360281971181,-2.392023184071262,0.09144448756691355,-270.1379821465903,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,54462.800000161755,6.6566460323690695,0.0,0.0,1.0,0.2711495118607492,0.6851690137807871,1.9841071486507733,0.5245795482596384,1.3255625992615205,3.764302553213568,0.4712647340572767,1.1908411372302774,3.2898472569161306,0.4185953882408049,1.0577507123871592,2.8798860067852385,-0.004671623331417466,-0.01180474760502774,0.9882646550658719,-1.2574490191309295,-3.1774540120139325,0.04169166659420844,-273.3682397010409,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,67307.70000020848,6.645356580543122,0.0,0.0,1.0,0.3510582261249929,0.8929811599487277,2.4423999939189045,0.5259920871174314,1.337957606812327,3.811251476829169,0.5718169030363371,1.4545214535718434,4.282433631852585,0.29435322443027845,0.7487415597343412,2.1143375741631303,-0.2581382304285635,-0.6566220623274541,0.5186001781651223,-1.314542466789406,-3.343780516846561,0.03530324062506977,-271.565003105358,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,78126.20000024785,6.6361847168723855,0.0,0.0,1.0,0.07766049245845175,0.1984480099014618,1.2195086233925763,0.5706277275814216,1.458140855773092,4.297961565533669,0.31951097281246515,0.8164552488543138,2.2624657285031797,0.4638896291316958,1.1853900329612652,3.2719627459424254,0.12107433646750385,0.30938460936196754,1.362586333196721,-0.9555029345665089,-2.441623144756332,0.08701949153781872,-270.32756691014356,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,75226.10000023729,6.62328046764216,0.0,0.0,1.0,0.3195922788498305,0.815722694434693,2.2608089561465707,0.49306911515378743,1.258502453824193,3.5201459570599156,0.4761797025808259,1.2153941622815525,3.3716227689649267,0.35703088367983254,0.9112804460728509,2.4875056118616525,-0.18446352575902158,-0.47082202610963453,0.6244887112071728,-1.3510299304216078,-3.448349187507332,0.031798085751317665,-270.6391849103561,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,76435.60000024168,6.6190194417108215,0.0,0.0,1.0,0.3358298544764695,0.8575842427944412,2.357458761247277,0.5165840748333915,1.3191631320160118,3.7402899382429426,0.44383203946314626,1.1333815574088093,3.1061423595736026,0.37274109990495674,0.9518418022086741,2.590476413439004,-0.15610395009607614,-0.39863128919571583,0.6712381484900222,-1.0942345587871725,-2.7942671058828012,0.06115968148190249,-270.5075879823141,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,86461.60000027817,6.602079938584581,0.0,0.0,1.0,0.3770684654833215,0.966490713950898,2.6287033819403804,0.5753946880992333,1.4748346091253295,4.370312903279727,0.5242148643147735,1.3436520018343159,3.8330161577998525,0.11357786016179809,0.2911194045783893,1.3379243287031035,-0.33564979074241685,-0.8603275945557876,0.4230234794273815,-2.0716496664781547,-5.309991018856957,0.0049419711020298905,-269.50043548089775,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,74840.60000023589,6.592732048545626,0.0,0.0,1.0,0.19859665790199107,0.5068157319144923,1.659996895049331,0.5313406649581137,1.3559735136105708,3.8805368738445782,0.5077890061400732,1.2958700288502367,3.6541738281827656,0.377444861911352,0.9632337017542955,2.62015559065073,-0.13839823540094817,-0.35319024857418063,0.7024435417818655,-1.479120417313968,-3.7746934153373393,0.02294412388021221,-270.6816354789362,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,70281.6000002193,6.58723076470833,0.0,0.0,1.0,-0.11151961832499409,-0.2840488797328686,0.7527298505729416,0.607817748584845,1.5481576529802812,4.7027980105694445,0.39581989493561903,1.0081831288624998,2.7406171406773505,0.4431893638705069,1.1288367392907934,3.092057538220241,0.02342744642114346,0.059671473153133696,1.0614877620285115,-1.2025786810519596,-3.0630586104407556,0.04674450312190012,-271.2034044700407,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,46046.500000131135,6.585451622243888,0.0,0.0,1.0,0.44609552680562786,1.1212167471314214,3.0685856254913557,0.5627689223591334,1.4144637249166934,4.114279488677148,0.42660078434113635,1.0722186504934208,2.921854888799223,0.2740703816495963,0.6888486508678231,1.9914213915265395,-0.3465558789752689,-0.8710337404778019,0.418518685845701,-1.9406049607573543,-4.877517596170638,0.007615896311321507,-274.83702309172685,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,82078.20000026222,6.560687247951112,0.0,0.0,1.0,0.26046756412018596,0.666576354683991,1.9475581452745712,0.3931248612374548,1.0060666779161698,2.734822892720101,0.43237022488950455,1.1065015690312878,3.0237614482088535,0.4743092211067281,1.2138298780743408,3.3663527157199358,0.14072935060375186,0.36014794333166755,1.4335414817758858,-0.9772385784201348,-2.500903064303567,0.08201090405289979,-269.9234946471834,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,77193.30000024445,6.549702588782115,0.0,0.0,1.0,0.3826619413655589,0.9774694814112441,2.657722309644108,0.4173367500294642,1.0660426149760553,2.903865019448327,0.4849122419342644,1.2386570662396945,3.4509759194333465,0.3418968727647466,0.8733394225850801,2.3948950814728396,-0.11033890418661525,-0.28184906779570046,0.7543875373147502,-1.4460127422588445,-3.6936867048911552,0.024880107138984357,-270.4263504694915,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,91406.20000029616,6.547910538386955,0.0,0.0,1.0,0.2701264801781901,0.6935353499787253,2.0007764895325555,0.4800563550813031,1.2325191221949072,3.4298588961909644,0.5258317555392947,1.3500450247132667,3.8575992140854347,0.3411276194402633,0.8758269932657057,2.400859968223486,-0.13657112340790717,-0.35063908509528646,0.7042378779408901,-1.4374277665893755,-3.6905192283003365,0.024959039237718465,-269.05155151802944,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,82137.70000026244,6.542892712902501,0.0,0.0,1.0,0.355667003306262,0.9102262280244536,2.4848846203411634,0.531871720444191,1.3611709418990372,3.9007581898668104,0.46882639528223413,1.1998247726359612,3.3195351983683783,0.26585822415481286,0.6803867840203842,1.9746413442624127,-0.2696891772899499,-0.6901909941088067,0.501480280139597,-1.4815766683172849,-3.7916644777143875,0.022558023258438444,-269.9175813666604,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,64579.400000198555,6.5304863950110486,0.0,0.0,1.0,0.14531916926845279,0.3691727677987245,1.4465374971865035,0.5303395133390169,1.347288915825757,3.846981888580523,0.5017872463278085,1.2747539605784983,3.5778210167870825,0.3637792445620723,0.924154681442043,2.5197373790805764,-0.12540685247855748,-0.31858697695215854,0.7271758276677875,-1.2102620963934965,-3.074582728050788,0.046208906039681565,-271.9131382948452,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,45008.80000012736,6.524416207486023,0.0,0.0,1.0,-0.0002147250462656891,-0.0005392932775761755,0.9994608521149059,0.7359840685357145,1.8484628014626558,6.3500507275462725,0.44278724672101183,1.1120835212564661,3.040687135393921,0.2753374608367089,0.6915245532670654,1.996757376910067,-0.20523377602389536,-0.5154554518261011,0.5972285238435908,-1.2695024160996116,-3.1884222673404583,0.04123688041480391,-275.0392288474215,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,42035.000000116546,6.520227596103109,0.0,0.0,1.0,0.17533008043379428,0.4393755671046083,1.5517379596972234,0.5728141168719149,1.4354669023331628,4.201606290668896,0.4947532102306833,1.2398469890853494,3.4550847586356888,0.2995898279969447,0.7507693502977367,2.1186293578924964,-0.05931828524371571,-0.14865107661016594,0.8618697889681624,-1.0368714309970524,-2.5983902584298697,0.07439323576377484,-275.64966724527784,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,96518.50000031476,6.520153640141749,0.0,0.0,1.0,0.3228534476034262,0.830254400962312,2.2939022369765096,0.4227886976042922,1.0872492750774718,2.9661039048388487,0.5100589401961103,1.3116746405885342,3.7123854208748646,0.42482957117643155,1.092497613844347,2.9817119452639957,-0.06087989882741656,-0.15655959168721756,0.8550805604913052,-1.3061413225614538,-3.3588911296602597,0.03477379720614422,-268.6155718578824,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,65572.00000020217,6.510839776350023,0.0,0.0,1.0,0.385573521776259,0.979984813592506,2.6644157787184235,0.48426236785834653,1.2308152388402624,3.424019792697272,0.5657662405145942,1.4379678386457253,4.212127391229696,0.15077010067018048,0.3832016480797873,1.4669738126978253,-0.2978076096792365,-0.7569164332484678,0.46911073331808223,-1.246167011025752,-3.167294113919616,0.04211740876450902,-271.7845719181922,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,75257.6000002374,6.499245350679354,0.0,0.0,1.0,0.2170019693901637,0.5538797539542795,1.7399906748914327,0.571294047280895,1.4581812655098867,4.298135248538505,0.5447685976521605,1.3904772278222173,4.016766508398068,0.2426016000352191,0.6192207145126145,1.8574799705050105,-0.2360418480050743,-0.6024774847130495,0.5474536465490326,-1.1761621012054846,-3.0020574331966006,0.049684740103523035,-270.63572714162785,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,72406.90000022703,6.480319642394746,0.0,0.0,1.0,0.3164070038450409,0.8066498193205741,2.240389689629067,0.49898089086008346,1.2721047276621906,3.5683550798529455,0.45150117620029484,1.1510596724444244,3.1615413334932305,0.36154142429992764,0.921715768122718,2.5135994460114146,-0.015853589559541272,-0.04041723159848107,0.9603886510553653,-0.9306723580224991,-2.3726614149577014,0.093232266049426,-270.95551238807,-690.7755278982137,0.0
F5p,L_DH(+0.05),1,5,False,38654.400000104244,6.477293026897976,0.0,0.0,1.0,0.10310607322187265,0.25767509112959436,1.2939183447722975,0.6559048527591026,1.639189015988939,5.150990446992542,0.42879828171752393,1.0716210293453137,2.9201092481938025,0.296411914020048,0.7407707865341412,2.097551656135458,-0.07008253914390244,-0.1751451112063837,0.8393352149861221,-1.1935188224112114,-2.982754184303998,0.05065313350768619,-276.4068185524777,-690.7755278982137,0.0
