t,function,GRH_label,feat_xi,feat_A_log_peak,feat_B_curvature,feat_C_roughness
55816.570000074076,F11,1,0.15938010521719825,1.5977604447561653,2.095725937639368,3.9356780513035403
55988.11000007436,F11,1,0.15938010521719825,1.656840318613548,2.144372642154609,4.332502478262979
56604.97000007535,F11,1,0.15938010521719825,1.645598239322763,2.4290853030575703,4.800934198240457
56840.23000007574,F11,1,0.15938010521719825,1.65416248481029,1.9704348780101115,3.9946688022266614
57366.55000007659,F11,1,0.15938010521719825,1.636433093205108,1.7993089748984443,3.697043233388949
57847.06000007736,F11,1,0.15938010521719825,1.6240098247912018,2.3132396783859597,4.434058906413937
58018.60000007764,F11,1,0.15938010521719825,1.6206491243781467,1.927270016494173,3.7204782727379264
58390.390000078245,F11,1,0.15938010521719825,1.7163425111863135,2.253916208366995,4.650106062630458
58635.55000007864,F11,1,0.15938010521719825,1.724648150363123,2.1045064620796285,4.567236851096655
59287.870000079696,F11,1,0.15938010521719825,1.7248405270536888,2.1616966760189764,4.6608267118715965
59568.67000008015,F11,1,0.15938010521719825,1.786326991695237,2.121636720809927,4.872202961196875
59740.300000080424,F11,1,0.15938010521719825,1.6780516660447544,2.3297447543011356,4.780809447569472
60185.620000081144,F11,1,0.15938010521719825,1.714521128039211,2.2564788887821243,4.811782288089194
60747.22000008205,F11,1,0.15938010521719825,1.7305844682895826,2.187554543929063,4.704648808859122
61364.08000008305,F11,1,0.15938010521719825,1.7280426070621184,2.1873180419123135,4.735456792591488
61489.81000008325,F11,1,0.15938010521719825,1.666609448316461,2.2797292499689794,4.552094410105215
62016.1300000841,F11,1,0.15938010521719825,1.705147693175403,2.046338016478687,4.326592158526737
62496.550000084884,F11,1,0.15938010521719825,1.7051478827428428,2.182354418470571,4.567036262902285
63039.79000008576,F11,1,0.15938010521719825,1.7356138121251783,2.388368056902203,5.0677903231086505
63285.220000086156,F11,1,0.15938010521719825,1.6437946197511728,2.0527538482809975,4.067916502434253
63811.72000008701,F11,1,0.15938010521719825,1.7050487693613574,2.333715764267105,4.846104137683329
64046.890000087384,F11,1,0.15938010521719825,1.7154778520972607,2.104462338401541,4.504915886517892
64744.840000088516,F11,1,0.15938010521719825,1.6465912128326643,2.0382522208585083,4.088935176551975
65361.88000008951,F11,1,0.15938010521719825,1.6075851177531884,2.283001808085775,4.155549848289549
65732.77000009011,F11,1,0.15938010521719825,1.6394381133320235,2.3215018738338156,4.509292649757002
66013.66000009057,F11,1,0.15938010521719825,1.7478997252527537,2.1558980942641908,4.603039235419818
66494.44000009134,F11,1,0.15938010521719825,1.7578815051939611,2.1879115213154954,4.8302764002759995
66666.07000009163,F11,1,0.15938010521719825,1.7093556767157048,2.0238501534165714,4.38203711963179
66775.3300000918,F11,1,0.15938010521719825,1.6022783996917667,2.5057389298102035,4.560816509902661
67020.6700000922,F11,1,0.15938010521719825,1.642877115370546,2.2909112054623786,4.474352115021306
67283.02000009263,F11,1,0.15938010521719825,1.6897487187119657,2.111185619397366,4.451729697849332
67518.190000093,F11,1,0.15938010521719825,1.6106033257249222,2.4185318681011547,4.53709560493648
67563.91000009308,F11,1,0.15938010521719825,1.6717810304691543,2.12296423230552,4.310134050898538
67844.44000009353,F11,1,0.15938010521719825,1.6078577813736286,2.391967565271773,4.518660701004803
68216.14000009414,F11,1,0.15938010521719825,1.6495847968752924,2.163481026733857,4.17296210654073
68289.67000009425,F11,1,0.15938010521719825,1.6985647774400334,2.387932293038737,4.860646144845795
68461.30000009452,F11,1,0.15938010521719825,1.6521884188114042,2.1079981320350214,4.1834424669254435
68833.00000009513,F11,1,0.15938010521719825,1.667455834094857,2.4920490036909055,4.818101733204356
69313.42000009591,F11,1,0.15938010521719825,1.6273985105450832,1.8708436569413511,3.7578864112346304
69394.33000009603,F11,1,0.15938010521719825,1.693044058638703,2.417132887928501,4.891547751756788
69639.76000009643,F11,1,0.15938010521719825,1.7267652089459593,2.4755804390643372,5.191538734065777
70246.81000009741,F11,1,0.15938010521719825,1.6477180636792659,2.5947938931973336,4.862950588449322
70320.07000009753,F11,1,0.15938010521719825,1.598153959203073,2.510669669365084,4.565506376897264
70491.9700000978,F11,1,0.15938010521719825,1.8242226900987373,2.0614633930122763,4.926278098462111
71189.83000009894,F11,1,0.15938010521719825,1.6392675538188979,2.0524864424694362,4.172200421902209
71425.00000009932,F11,1,0.15938010521719825,1.6469505724914755,2.379953429692245,4.613487184552315
71670.43000009972,F11,1,0.15938010521719825,1.6014711150832832,2.07550508590591,3.8098582619002115
71932.33000010013,F11,1,0.15938010521719825,1.6150612005417166,2.345146987483438,4.011914186312675
72041.95000010032,F11,1,0.15938010521719825,1.7263025248784425,2.19003529626497,4.642939759951248
72287.47000010071,F11,1,0.15938010521719825,1.5989207452265903,2.3950974583729816,4.305738497143372
72413.47000010092,F11,1,0.15938010521719825,1.5954554040640436,2.4826320869945446,4.485422905364218
72694.00000010137,F11,1,0.15938010521719825,1.6671273073366506,2.149860214408698,4.268232297355195
72939.43000010177,F11,1,0.15938010521719825,1.6457836751473613,2.253302238780376,4.249657008520795
73220.32000010222,F11,1,0.15938010521719825,1.6621614133354696,2.195457655219364,4.370794464678684
73311.22000010236,F11,1,0.15938010521719825,1.6658148510369741,2.2789209950165707,4.586485398649188
73637.5600001029,F11,1,0.15938010521719825,1.6121504261393453,2.585817180098522,4.747043047542925
73963.00000010342,F11,1,0.15938010521719825,1.6026650917304985,2.4827020030124465,4.3006566935948545
74181.07000010378,F11,1,0.15938010521719825,1.6629678754781467,2.768785197250843,5.360101967185344
74489.59000010428,F11,1,0.15938010521719825,1.7809018147169837,1.9314087516133218,4.526854520631398
74815.7500001048,F11,1,0.15938010521719825,1.6230308000685747,2.6240436818838844,4.9367106757786905
75141.73000010532,F11,1,0.15938010521719825,1.6216294343464912,1.7951168949583578,3.6185460441696433
75341.53000010565,F11,1,0.15938010521719825,1.5959718383186925,2.4838656227723943,4.539843539800481
75423.07000010578,F11,1,0.15938010521719825,1.6223209870795028,2.619852613082774,4.429774519752044
75668.05000010617,F11,1,0.15938010521719825,1.7789406609980682,2.2792778089589034,5.0753380297843975
76039.75000010678,F11,1,0.15938010521719825,1.6007169948219513,2.1371307531703394,3.8479704320013317
76601.2600001077,F11,1,0.15938010521719825,1.6581567731613198,2.536295513070866,4.9449361844960995
76691.71000010784,F11,1,0.15938010521719825,1.767842338507687,2.1719413066118958,4.817679710187546
76937.14000010822,F11,1,0.15938010521719825,1.5991596373407304,2.1694629732645456,3.9666497706939716
77108.7700001085,F11,1,0.15938010521719825,1.6030347548605732,2.1619210571117002,4.19794390429004
77218.03000010869,F11,1,0.15938010521719825,1.7685662627753675,2.416152835190079,5.3188031881333515
77417.560000109,F11,1,0.15938010521719825,1.606506827288262,2.16534299417934,4.158109338337206
77870.08000010974,F11,1,0.15938010521719825,1.6520458522155987,2.077190656521595,3.97251223257185
77960.71000010989,F11,1,0.15938010521719825,1.8613404871504966,2.4933410747045124,5.817195539871554
78487.21000011073,F11,1,0.15938010521719825,1.6079000547058726,1.9304905597437938,3.688518998593728
78522.2200001108,F11,1,0.15938010521719825,1.6088878354239757,2.6855646664608166,4.93314711967723
78967.72000011151,F11,1,0.15938010521719825,1.7356895280466196,2.2768947630021206,4.815331661433962
79139.17000011179,F11,1,0.15938010521719825,1.6396218377154554,2.043754806812193,3.9216741718498183
79248.70000011197,F11,1,0.15938010521719825,1.6964159370398186,2.524737570978665,5.155683871316891
79665.85000011264,F11,1,0.15938010521719825,1.6537826226654966,2.141605425171219,4.1122166135640725
80072.5600001133,F11,1,0.15938010521719825,1.6259519818706691,2.342294808110081,4.274813526558604
80146.09000011341,F11,1,0.15938010521719825,1.7103940468298886,2.4439383113471824,5.0419473025642985
80517.70000011401,F11,1,0.15938010521719825,1.6799597981414358,2.3570040840032207,4.6423468361519555
80689.2400001143,F11,1,0.15938010521719825,1.729180703733561,2.2163828733441693,4.7611854704519425
81415.36000011547,F11,1,0.15938010521719825,1.6268378511374237,2.1944577182496854,4.283291903817639
81586.90000011574,F11,1,0.15938010521719825,1.677877713834163,2.1939665379913547,4.494886388642229
81696.25000011592,F11,1,0.15938010521719825,1.5998459202891493,2.0124065654659256,3.8546564626986624
81821.80000011613,F11,1,0.15938010521719825,1.6753536812601282,2.7250454796762034,5.284881691951294
81867.8800001162,F11,1,0.15938010521719825,1.837687190627961,2.3733086615877936,5.537973006836953
