bootstrap_sample,xi_estimate
731,0.3489308164725573
732,0.2785454979281551
733,0.28451643635625334
734,0.056765030899362925
735,0.1271163960915579
736,0.19145365226810138
737,0.22610045595932587
738,0.25415257778769984
739,0.24428256401999648
740,0.23018074794178667
741,0.3343884148833142
742,0.29982773193069606
743,0.2763281353040149
744,0.2386577124200571
745,0.1704886070429837
746,0.39396817352844415
747,0.14924107282689214
748,0.2640602594427869
749,0.08946905868248561
750,0.3564376855785185
751,0.16402014330122783
752,0.07114946791954944
753,0.029163154373188983
754,0.1594146763946779
755,0.1293528835392862
756,0.23866114714804948
757,0.22890722050895979
758,0.14163028461047467
759,0.11485142117610864
760,0.15452555829481557
761,0.26331913890377856
762,0.19744309317104514
763,0.09473122254304815
764,0.29193824980646044
765,0.14375372120193786
766,0.16534200116204137
767,0.3849742417462555
768,0.24066869570500266
769,0.3382518392352663
770,0.3020716758168858
771,0.2480251508206551
772,0.09233001117646503
773,0.2517995999208673
774,0.2613106657467753
775,0.07669428832825459
776,0.3353742931856109
777,0.14721823117945448
778,0.07998403561428688
779,0.14040808304734448
780,0.052453069341425296
781,0.2149580175259842
782,0.17312846817283456
783,0.360755101343714
784,0.38738241143539864
785,0.1916307108683583
786,0.33683540907622933
787,0.23060275076905132
788,0.1754285460912256
789,0.21132572792026388
790,0.08532987080904507
791,0.27972658499798686
792,0.20072082369012245
793,0.3060595232636068
794,0.05909815795676718
795,0.1601851528840611
796,0.15445581028449118
797,0.2449618641258644
798,0.08326364696984903
799,0.27596471301520964
800,0.2880156093005092
801,0.2627735329008816
802,0.19992189850400005
803,0.32193603996016323
804,0.40736064054938426
805,0.09976331411837666
806,0.27821592879815665
807,0.1323133941332041
808,-0.028545835371489088
809,0.25274110222810786
810,0.18374563939137595
811,0.016309544646362494
812,0.04072163417075344
813,0.1995914457724353
814,0.2796139023117089
815,0.24958212521986514
816,0.34838380185496076
817,0.1919017257777221
818,0.29758923714238167
819,0.29140216381337625
820,0.13383750251985382
821,0.21509119017025785
822,0.4040615937412642
823,0.20757193720312034
824,0.12368849046908373
825,0.31716301654113677
826,0.038301602116158184
827,0.0286288052261457
828,0.20406986206265804
829,0.08197163352239675
830,0.19537422133505444
831,0.24356792308614883
832,0.07109130681705517
833,0.34516572468128687
834,0.22204642078198636
835,0.21560711941424582
836,0.26139594583965753
837,0.11126004386951241
