function,name,d,q,GRH,t,|M|,log_abs_S0_norm,log_abs_S0,abs_S0,log_abs_S1_norm,log_abs_S1,abs_S1,log_abs_S2_norm,log_abs_S2,abs_S2,log_abs_S3_norm,log_abs_S3,abs_S3,log_abs_S4_norm,log_abs_S4,abs_S4,log_abs_S5_norm,log_abs_S5,abs_S5,log_abs_S6_norm,log_abs_S6,abs_S6,log_abs_S7_norm,log_abs_S7,abs_S7,pc1_variance_fraction,eigenvalue_entropy
F1,zeta,1,1,True,40800.600000112056,11.656076609462412,0.0,0.0,1.0,0.639168804853944,1.5099755034738598,4.526619906493209,0.8585821958289842,2.028318768962466,7.601296075194687,0.7906237197343028,1.8677733334263384,6.473865199272298,0.5421306983104727,1.2807322070686002,3.5992741749630857,0.1028227397736514,0.2429089421749225,1.2749525244286957,-0.3527363200849684,-0.8333060037802158,0.4346100860442055,-2.159530883550116,-5.101686296941646,0.006086474303904,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,30775.00000007558,11.65380642810162,0.0,0.0,1.0,0.6472936374300318,1.5117437677271068,4.534631247658538,0.9234841309944084,2.1567821756576224,8.64328030470263,0.8458100618772417,1.9753756499143904,7.209327328413494,0.1811181896986996,0.4229985877601362,1.5265321401353928,-0.0184600266343775,-0.0431130921159612,0.957803063966554,-0.6815917659245927,-1.591846489271254,0.203549412710631,-2.3275788889464213,-5.4360226577049975,0.0043567772503301,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,45079.00000012762,11.652787955186156,0.0,0.0,1.0,0.661367972293099,1.5686021220301605,4.799933780215094,0.8957010376496519,2.124382502966452,8.367728844741357,0.7702076098738163,1.8267429658907488,6.213615706555668,0.2787553563660065,0.6611391265393968,1.9369975634773924,0.0271731758134536,0.0644480879464061,1.0665702089576456,-0.7482045477298226,-1.7745571156286584,0.1695585276947069,-2.693741637257953,-6.388892455365597,0.0016801159747411,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,79851.10000025411,11.638332436361935,0.0,0.0,1.0,0.6358335697098844,1.5410908260825305,4.669681303930979,0.812455802164606,1.969175965158125,7.164770034976311,0.7166723130794477,1.737022358693677,5.680404009823928,0.4895126332261515,1.186447938979585,3.2754260066022267,0.1828970979422481,0.4432937378322491,1.5578298607083856,-0.6288019635852619,-1.524048090046706,0.2178283111433643,-2.357921518034568,-5.714972271318844,0.0032962419208284,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,84700.80000027176,11.631953467280296,0.0,0.0,1.0,0.6015104654888677,1.4610345413263286,4.310416526503652,0.8104734290615601,1.9685936365608392,7.160598999066581,0.6353347482444519,1.5431917909118915,4.679502453447133,0.5717191039266764,1.3886730268178025,4.009525987870397,0.2501997092350245,0.607720793561056,1.8362414523773327,-0.5840655773837635,-1.4186619051820593,0.2420376696612216,-2.379107369734995,-5.778715823143375,0.0030926844129873,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,41452.800000114425,11.605183918539018,0.0,0.0,1.0,0.6626515839682702,1.5664404525212667,4.789569116242746,0.8904019330233547,2.104818943521457,8.205617194938092,0.7517492266003334,1.7770581512029169,5.912437312370344,0.2896491204330107,0.6847008446978943,1.9831784684332736,0.0014281529801988,0.0033760073237513,1.003381712454858,-0.8151608447702473,-1.9269567197181352,0.1455905979653847,-2.606392615174064,-6.161245104270125,0.002109624932782,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,54624.10000016234,11.590884369528432,0.0,0.0,1.0,0.6787354427318004,1.621850280743975,5.062448607336906,0.901057455379122,2.1530926410609434,8.611449379747704,0.7051796115676713,1.6850390873839804,5.392661713269106,0.3133660982259362,0.7487938044576301,2.114448040030236,-0.1547717762565464,-0.36982988211522,0.6908518468961529,-0.9909561269016268,-2.367907098164369,0.0936765771385051,-2.153990581814978,-5.146998388320386,0.0058168384393332,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,81229.50000025913,11.583196253177032,0.0,0.0,1.0,0.4977617354601787,1.2071956992321464,3.344093646719643,0.7458533959687906,1.8088795255400807,6.103604666232288,0.6973055222129082,1.6911388873393864,5.425656399134662,0.6024539097282027,1.46110019513073,4.310699531037233,0.3561629816220227,0.8637835916461297,2.3721188651094343,-0.4137557767390766,-1.0034604081209624,0.3666086281995458,-2.071156029181896,-5.023067208160557,0.0065843002862773,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,39422.20000010704,11.57864093633392,0.0,0.0,1.0,0.6401413567133751,1.5101974317086733,4.527624602739837,0.8316406581521172,1.9619753869584604,7.113364843712534,0.8050901429861829,1.8993384093696344,6.681472580053243,0.3459934312000072,0.8162547001634848,2.262012039458176,0.0298984069533977,0.0705351980772257,1.0730823392010422,-0.6387104093395881,-1.5068215944406385,0.2216132364898123,-2.4099676317426164,-5.685505068200648,0.0033948182018396,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,59273.700000179255,11.574750814702035,0.0,0.0,1.0,0.6084220824574674,1.458374698110444,4.298966728432243,0.8332375592834996,1.9972525800940253,7.368783121061797,0.7186310563634498,1.7225432476805271,5.598749379329072,0.4592136402588342,1.1007252584845029,3.006345611130666,0.2013630821177812,0.482662994262107,1.6203837343698522,-0.645904539458513,-1.5482193445975456,0.212626251018709,-2.7379885806199487,-6.562899974904506,0.0014117856252644,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,72227.70000022638,11.566375622059615,0.0,0.0,1.0,0.669776216417095,1.617378378126711,5.039860373993012,0.867805444740248,2.095580177886543,8.1301565391841,0.6798295793489881,1.6416552805232851,5.163709830283574,0.412363628049569,0.9957773948753124,2.706827797623653,0.0020816368414003,0.0050267452559052,1.0050394005359098,-0.9364924033036396,-2.261445729568857,0.1041997311741429,-2.5278528907424755,-6.104269617758304,0.0022333119459079,0.9839912550190802,0.09730414549449325
