t,R_comp
6006.0,2.5544952027770206e-06
6007.0,7.456624324498141e-07
6008.0,5.471147866645384e-06
6009.0,1.6591629475513334e-06
6010.0,2.5188373103029006e-06
6011.0,4.279837032762718e-06
6012.0,1.2800216654077567e-06
6013.0,2.664556307010938e-06
6014.0,1.4792094817236335e-06
6015.0,5.308676528726692e-07
6016.0,2.7721616845002033e-06
6017.0,1.1063302966173071e-06
6018.0,1.1840841238011235e-06
6019.0,1.9085590400501082e-06
6020.0,2.765452505478164e-06
6021.0,7.87051234398057e-07
6022.0,1.7221030264137912e-06
6023.0,3.021718892601823e-06
6024.0,2.8186050143836138e-06
6025.0,8.275452743459686e-06
6026.0,1.0400823030531571e-06
6027.0,2.499037156951116e-06
6028.0,1.6735837646877028e-06
6029.0,8.756666308522377e-07
6030.0,1.5293267514003256e-06
6031.0,1.0599534642923494e-06
6032.0,5.759031710153373e-07
6033.0,9.009685525542955e-07
6034.0,7.072367505549555e-06
6035.0,1.6114450907044382e-06
6036.0,2.288228973564325e-06
6037.0,3.8439971050939825e-06
6038.0,2.496582575737133e-06
6039.0,3.3108773626548236e-06
6040.0,3.3024514881545157e-06
6041.0,2.0852335952041654e-06
6042.0,3.437188331141323e-06
6043.0,6.180994053178528e-07
6044.0,2.8909486884088447e-06
6045.0,2.556540141153231e-06
6046.0,2.0687296206307648e-06
6047.0,5.647235120176133e-07
6048.0,1.6497895524055383e-06
6049.0,1.818209549547633e-06
6050.0,1.7178247221608823e-06
6051.0,1.5365816528566436e-06
6052.0,1.279643410275841e-06
6053.0,3.0842752528328577e-06
6054.0,4.342214367839193e-06
6055.0,4.228162367002737e-06
6056.0,1.602948321222702e-06
6057.0,4.521297151208382e-07
6058.0,1.8764577226378369e-06
6059.0,1.6410320320605588e-06
6060.0,1.5727459128237161e-06
6061.0,9.995394369508451e-07
6062.0,1.1223889264697523e-06
6063.0,1.322282729346302e-06
6064.0,4.393528086738733e-06
6065.0,3.8123869848043996e-06
6066.0,8.158194238938681e-07
6067.0,1.5747995360234225e-06
6068.0,1.432308533917211e-06
6069.0,5.73573077302699e-06
6070.0,6.289099039681087e-07
6071.0,3.1298640312455544e-06
6072.0,3.139998054914964e-07
6073.0,1.271514323097689e-06
6074.0,9.572194844086725e-07
6075.0,2.539712130655689e-06
6076.0,1.7879535248955508e-06
6077.0,4.3956717020056135e-06
6078.0,5.578767928822888e-07
6079.0,1.0967886026946936e-06
6080.0,3.833934261007899e-06
6081.0,1.6767515063026341e-06
6082.0,3.543586012625287e-06
6083.0,4.3432086131384035e-06
6084.0,3.8090901938272187e-06
6085.0,1.2007410285642588e-06
6086.0,3.3954289556240137e-06
6087.0,2.1079305468941684e-06
6088.0,1.2899124738196492e-06
6089.0,1.2581324868704576e-06
6090.0,5.868884987054504e-07
6091.0,2.393879396446924e-06
6092.0,1.0929743375112733e-06
6093.0,8.852743519581174e-07
6094.0,1.3074839436229227e-06
6095.0,2.517985451119558e-06
6096.0,1.1706850592978204e-06
6097.0,2.696687786719722e-06
6098.0,5.665482680681192e-06
6099.0,1.139742613478412e-06
6100.0,4.664011627670761e-06
6101.0,2.425486622827486e-06
6102.0,2.529965985340786e-06
