case	lambda	strength	beta	N	S_N	radius	shellMass	ratio
plant-lam7-b0.40-s5.0	7	5.0	0.40	10	8.95032800329798637053901	0.111727748930712193655418	0.808441166190905855217223	1.57925222638528827806018
plant-lam7-b0.40-s5.0	7	5.0	0.40	11	20.7895045101120233750753	0.0481011945000228166499458	0.23444667261854996901144	2.32276454029970494703609
plant-lam7-b0.40-s5.0	7	5.0	0.40	12	38.7272748120379178370712	0.0258215948541042645924611	0.072917301139365694290272	1.86282817818967045392873
plant-lam7-b0.40-s5.0	7	5.0	0.40	13	188.655753066121247341571	0.00530065997854575762916179	0.0344512324833085063524133	4.87139242256932123730405
plant-lam7-b0.40-s5.0	7	5.0	0.40	14	79.7938602608068654747271	0.012532292543956290175691	0.0143111276819506120280891	0.42296012161813170180712
plant-lam7-b0.40-s5.0	7	5.0	0.40	15	114.835778914937567764558	0.00870808740489086676356189	0.0073151292755903638474387	1.43915557587508503900051
plant-lam7-b0.40-s5.0	7	5.0	0.40	16	396.406154592032489970772	0.00252266517160704890845598	0.0108626094611810175252511	3.45193944202409995267065
plant-lam7-b0.40-s5.0	7	5.0	0.40	17	310.348659603249594979884	0.00322218243596863665053125	0.00679931810490305136730358	0.78290575463604924672854
plant-lam7-b0.40-s5.0	7	5.0	0.40	18	327.477869358549859093709	0.00305364146273077550719976	0.0023655706785268742585817	1.05519343881555113954205
plant-lam7-b0.10-s2.5	7	2.5	0.10	6	23.0905436749285547670697	0.0433077719640611335174923	0.681749341404912582414787	
plant-lam7-b0.10-s2.5	7	2.5	0.10	7	15.8566670198460854636715	0.0630649555009515873269883	0.650975586841330286117225	0.686716919405543105469369
plant-lam7-b0.10-s2.5	7	2.5	0.10	8	12.715736383526879847235	0.078642712450023016467106	0.746312875824375249926522	0.801917349188953744215609
