class,t,logS_0,logS_1,logS_2,logS_3,logS_4,logS_5,logS_6,logS_7
F7,92510.40000030016,0.0,0.5470711299288583,0.750066292071766,0.7210498376793002,0.4556236164192281,-0.1390768413009454,-1.8021179377320276,-2.483344947587114
F7,77944.30000024718,0.0,0.5553227646177793,0.7818250199040202,0.7451999259185114,0.4120961584316716,-0.17367816374667305,-0.9695414577781978,-2.300595112927939
F7,95965.00000031274,0.0,0.5461869887003427,0.8289919914129694,0.890577030609994,0.7182434169166629,0.21760194240095995,-0.7414157657219809,-2.3986884695982345
F7,50921.60000014887,0.0,0.44675712489491604,0.48898125298557277,0.3641974740815905,0.08961489384331213,-0.46700852014345895,-1.760656603270455,-3.082781235423541
F7,82703.40000026449,0.0,0.647440736879289,0.8948189131246729,0.8308344457214241,0.4945207492631857,0.04359332702870233,-0.5385588293813757,-2.116081282188312
F7,98854.60000032323,0.0,0.5182835859194791,0.6941441059788923,0.5873029238558641,0.2565884523399434,-0.27716538529114515,-0.8308031328514116,-2.3336729479478118
F7,62668.40000019161,0.0,0.4315419861951453,0.48632197729088833,0.3045102877296717,0.07398922672450285,-0.3312349472420811,-1.1427353019840116,-2.3770764439450436
F7,84967.30000027273,0.0,0.2737730468878325,0.3049153063708818,0.3683023873395901,0.24774090613207286,-0.6036553195164215,-1.0885821410834327,-2.7109364390356006
F7,69313.40000021578,0.0,0.44390841291952227,0.6093086552322383,0.5228974497621371,0.18907075989451372,-0.27204927794871475,-1.0816528551642222,-2.8572342160984365
F7,56605.00000016954,0.0,0.5632105058519374,0.7833366143981653,0.8060131225451936,0.6241523523476737,0.17089023984224103,-0.7204418703902778,-2.5406663447870517
F7,89937.10000029081,0.0,0.1191096218999555,-0.05163671780049062,0.18341135056089736,0.14378905419618404,-0.322424886708404,-0.8857797081383498,-2.366934256608918
F7,91522.50000029658,0.0,0.4337540136993573,0.5674409851655389,0.588761049892133,0.46434177662257714,-0.004646793264267125,-0.8916537375891284,-2.4170009632629443
F7,39064.900000105736,0.0,0.5357771810092221,0.7066029199291906,0.6028815816413269,0.4001516268562352,-0.009143713036566943,-0.9234295654047763,-2.4546501423290925
F7,75106.80000023686,0.0,0.5818003027875074,0.8812397984917504,0.9691482510450435,0.8028245339243281,0.3085530138003763,-0.655785854397848,-2.329014295397257
F7,88793.20000028666,0.0,0.6257889503608194,0.8326888520336064,0.7964554231482572,0.5953034740394187,0.09152333399442472,-0.8335315605794962,-2.212177906984545
F7,50811.80000014848,0.0,0.48854790722062685,0.6001068829373091,0.5238344441430485,0.14847773201910727,-0.5231293150127885,-1.3777481639218845,-2.770663974338774
F7,82965.20000026544,0.0,0.19346978386570787,0.05185360657395728,-0.4536772302475823,-0.2766091220115452,-0.6538730194082273,-1.774892073806647,-2.505190271923113
F7,74118.40000023326,0.0,0.5809470283830755,0.7910519553619255,0.7316027749403882,0.47486215927271475,-0.10288675303714104,-1.2027868133498132,-2.4835483020076095
F7,21661.000000042422,0.0,0.5653508955142792,0.838163848575984,0.931209928224347,0.814670506144878,0.4077036842962046,-0.4962028103735322,-2.249131104300622
F7,82891.60000026517,0.0,0.607083574918721,0.8095390803091883,0.7182829464455919,0.40436338293252566,-0.07917745734207707,-0.8313687860058269,-2.7093740704507026
F7,42090.800000116746,0.0,0.3235332841689185,0.33465709440532154,0.33263306922268543,0.24863930268047213,-0.10717605617036012,-1.1912611087996925,-2.339205149241968
F7,73872.70000023238,0.0,0.5868872963290466,0.8627234833356654,0.8232244245592529,0.4328070978138904,-0.2804413994208727,-0.9913418453741467,-2.5184335354487284
F7,35239.00000009182,0.0,0.5992588540097419,0.8415642420026778,0.8023018310440697,0.4257492322336538,-0.2740523873674449,-1.1750031346698686,-2.6274169285608093
F7,81341.20000025953,0.0,0.5814507140100771,0.8012209610989756,0.7313120487448665,0.3847034547645037,-0.24482344446402296,-1.068395050106457,-2.682220219941699
F7,61735.10000018821,0.0,0.5264171151099931,0.7114786317939501,0.6130663574156757,0.3186775121977695,-0.03818799027684329,-0.7640838627143588,-2.2544284253820943
F7,68044.60000021117,0.0,0.4884724527193275,0.634475730766868,0.5189571819915356,0.2661689352942989,-0.12315159310489963,-1.0154654851859697,-2.418816799533595
F7,32865.30000008318,0.0,0.5366469612391409,0.7510691637980564,0.7089180227181708,0.4424938620180443,-0.029791199087137697,-0.8172033511287358,-2.725874458087941
F7,90760.4000002938,0.0,0.4752445296756873,0.6231179470475176,0.5787541088292227,0.36755682210646734,-0.09749519850346779,-0.911455543957824,-2.5322462022639742
F7,48810.00000014119,0.0,0.6268472475024517,0.864160564397316,0.8123738713329651,0.49678874189101685,-0.04284414998219843,-0.7300336276729806,-2.1866767767907738
F7,24967.60000005445,0.0,0.5596628778101334,0.8162872751254162,0.8097365236187888,0.5006821084869135,-0.10689114872658292,-0.852337935045125,-2.2720118511967495
F7,73963.10000023269,0.0,0.40787161930285937,0.5903305367520109,0.6764316392884605,0.49717342975178624,-0.12971403123803915,-1.9559901994648938,-2.3307765977302437
F7,61364.20000018686,0.0,0.42761616329358704,0.5218298251877564,0.5429698811366256,0.44949070746931763,0.02281791667357457,-0.8551628215006553,-2.295693536187082
F7,48410.900000139736,0.0,0.6155543563643622,0.9079017936433722,1.0058143216354942,0.817037565073527,0.2034546714011534,-0.6102706623688204,-2.0569106168827975
F7,77172.20000024437,0.0,0.380094748356487,0.48899828362717557,0.3612647182655925,-0.08422810242371984,-0.4447068466895699,-0.9468959549148314,-2.265773529561916
F7,29891.200000072364,0.0,0.2066670560789396,0.14451769884017407,0.006460069730246532,-0.8405593861748675,-0.7629569739565019,-1.1652484248495119,-2.2354080600455566
F7,93643.20000030428,0.0,0.3459450888710247,0.4483630209480446,0.2610153416493691,-0.24621793663608826,-0.4836271778622402,-0.9049831061915512,-2.478708682161377
F7,95083.70000030952,0.0,0.3950494893333604,0.4991766891165612,0.5994294367803754,0.5059170708788786,0.04019919343337769,-0.8485349260589704,-2.662402700209341
F7,68215.70000021179,0.0,0.3434927458858085,0.39211578343727005,0.22485327011973888,-0.35013612455822013,-0.5879239351205156,-1.1852063399308441,-2.86046038297365
F7,26065.300000058443,0.0,0.649428879785718,0.9039417378288505,0.8664756495973598,0.5553347115020925,0.015611582599386204,-0.8896293964141009,-2.60793525194799
F7,76165.10000024071,0.0,0.6402073662918989,0.8598339634955758,0.8254252128867681,0.5881932419021455,0.10338299560839993,-0.8441927927534392,-2.214279019123453
F7,81461.20000025997,0.0,0.2879194029103528,0.2624721138502571,0.07365095053500574,-0.02827166468094372,-0.43426616146261593,-0.931255688523169,-2.132883987594384
F7,59287.700000179306,0.0,0.3979143390226445,0.4279804849474299,0.2373159376938139,-0.07064037711188983,-0.6172889376232558,-1.848170681378543,-2.96079027394916
F7,56714.70000016995,0.0,0.410308243823551,0.5742667808487776,0.6048555041462972,0.479412671548054,0.051584542531819315,-0.8082004965353611,-2.6360230686598034
F7,55816.30000016668,0.0,0.22242582714312786,0.11930907044175593,-0.0918319738776002,-0.41198648467883947,-0.752181501561664,-1.4439892054417207,-2.338233897686698
F7,38710.30000010445,0.0,0.5629677654036935,0.8040209189444139,0.7700601628337445,0.4214146846961206,-0.20840996146037652,-0.8310268114550654,-2.2578886747211526
F7,53631.00000015873,0.0,0.6276907474483729,0.8609341248034874,0.7956584352752183,0.48469519896363944,-0.07180937660184247,-0.9757301212001306,-2.311493054188749
F7,87969.90000028365,0.0,0.5697880357544838,0.8268178519565808,0.7562932017860937,0.3905170427592194,-0.1921957472233579,-1.1354701525738204,-2.2568876689588007
F7,74735.00000023551,0.0,0.12111031803890053,-0.3171887039545391,0.13998146020771687,0.15565868568443397,-0.2691062707053492,-1.1640734500373433,-2.495944846682033
F7,70046.70000021845,0.0,0.3595868134665482,0.4960378931010927,0.34694873284697925,-0.22946362620886357,-1.0753357332592597,-1.1388278100217306,-2.4050014771176516
F7,52642.80000015513,0.0,0.4635911870430772,0.5593799245044211,0.458969823205561,0.26349481728906765,-0.21586577107967458,-1.2491357105899115,-3.0543896643823265
F7,20563.300000038427,0.0,0.41175305242473564,0.4928459530107211,0.5918033718747295,0.5621861456353712,0.22632749262764454,-0.524968485824074,-2.3142345024263533
F7,32419.800000081563,0.0,0.40304664101826404,0.5299605850615753,0.475112512350056,0.09680372624971936,-0.4484160779876605,-1.1370801960451014,-2.177834317021055
F7,96199.9000003136,0.0,0.4725699566576902,0.5434022689948497,0.4066785525408084,0.21075453750700718,-0.17591742953618011,-0.9952286230047349,-2.2658132686188814
F7,84143.90000026973,0.0,0.4942172806073575,0.5739486286278206,0.49405430978420084,0.16909417500285537,-0.6162869652653352,-1.7207179660704175,-2.7004133951084497
F7,98464.20000032184,0.0,0.4369496753076811,0.4343198236006861,0.2323824012698293,-0.007708706171910106,-0.5849882479034139,-1.2001515285912325,-2.18760528749937
F7,73728.10000023185,0.0,0.4170623708236788,0.5581017886680878,0.4129101407163683,-0.022742721851115727,-0.41440690732251834,-0.8931264895458384,-2.245087167927173
F7,80236.70000025551,0.0,0.5388018526377663,0.748631978252101,0.6662856835973008,0.3134377899796473,-0.1680249274159021,-0.7669380101053653,-2.355274299819055
F7,23772.700000050107,0.0,0.444744175306217,0.5249651145822692,0.4656165049377672,0.2926291191714744,-0.07600349860887963,-0.8941811653867595,-2.1805796145678142
F7,67809.20000021032,0.0,0.1719117336402979,0.13408573386372533,-0.4754887391567882,-0.34719315590778466,-0.8463988031420135,-1.3464910453627525,-2.5448101157663823
F7,75313.3000002376,0.0,0.1750441790486264,-0.2296311539809435,0.10370545074722297,0.24289836128901757,-0.1896933325299852,-1.0953818564752273,-2.45895081440195
F7,51710.200000151744,0.0,0.4307184091490961,0.5505244495912127,0.5873292100888524,0.49388062923718534,0.07490731937144827,-0.8773170029419546,-2.7483949335608107
F7,14735.500000017228,0.0,0.5992301067745909,0.8780296223303263,0.8829876051600813,0.5705988738766296,-0.16350003860384207,-1.019853106243637,-2.204900491821413
F7,59162.200000178855,0.0,0.47144009010638166,0.6171716397825211,0.5604016079921028,0.3404616911528001,-0.06612107315429921,-0.9372077269108421,-2.2970654743247403
F7,99716.70000032638,0.0,0.359323361312203,0.2929140790729964,0.02194353043022403,-0.05768128678636475,-0.476771306040716,-1.0524593572659633,-2.8502792516977435
F7,31858.30000007952,0.0,0.15556504259792658,0.07069729775468074,-0.3731103510919342,-0.3097819597540938,-0.6519289934114968,-1.211344831742802,-2.2504677101510557
F7,77417.60000024526,0.0,0.0750753053042158,0.07866231095207896,0.24849779646184053,0.14567146039705287,-0.29130982117155685,-1.186903917859615,-3.169933229123519
F7,36824.00000009759,0.0,0.2578140734578901,0.26957583027931326,0.14807846432815194,0.15287066379624836,-0.12120461358895254,-0.7314567550625546,-2.2879557818229066
F7,34712.5000000899,0.0,-0.10461146325971045,0.01137057777268868,0.36026465959167453,0.2931854368183474,-0.15724280635322546,-1.0535235113149741,-3.5385713090262256
F7,39717.30000010811,0.0,0.387759112770267,0.4944352654442479,0.374849647900124,0.18848415420872178,-0.19704328324909137,-0.8941595387352145,-2.3646395597543726
F7,62125.70000018963,0.0,0.33833344471704874,0.38490446746304163,0.14531846555428923,-0.34678417512965426,-0.8105252015444666,-0.9483778691032012,-2.493151291247737
F7,52190.30000015349,0.0,0.4329386468750628,0.5988695981603428,0.5602105461837559,0.303085902687156,-0.18916145642159615,-1.2328651998312636,-2.3445917564319734
F7,59568.70000018033,0.0,0.4356821500237779,0.3994525941157384,-0.009427592706235348,-0.5656118909074713,-1.0254671225479868,-1.3025474850521377,-2.5852074152437474
F7,45916.800000130665,0.0,0.5898466314838657,0.8136073646938601,0.7513400481735619,0.4120889390774532,-0.1656615068439042,-1.0532285772822205,-2.4404563140128563
F7,96878.90000031606,0.0,0.4521760737362997,0.6155687687707407,0.6532088632603503,0.48702891555176137,-0.0006221428014626842,-0.8307220814876619,-2.2106446126608503
F7,53895.40000015969,0.0,0.3985398506919595,0.46026024944826005,0.19978720085872306,-0.20329944123711072,-0.5122656311123864,-1.0662274835768197,-2.1577614234474463
F7,74318.000000234,0.0,0.499808633340392,0.6579321151943666,0.5321176466233215,0.12610066853747876,-0.4315630063169076,-1.5492435870084418,-2.7160009958964837
F7,77870.3000002469,0.0,0.6410830813145605,0.8979308626633729,0.8225094251189826,0.4586990489626232,-0.17151332642272843,-1.1453172263964448,-2.677352387814586
F7,82485.1000002637,0.0,0.4999252118002695,0.6757727901876641,0.5978570662658018,0.35670005085895906,-0.12280316552762936,-1.0230635604657543,-2.2973057930851097
F7,58745.40000017734,0.0,0.5806927323813355,0.8282200255727682,0.7818170658845442,0.44042886501549194,-0.16229912527572163,-0.8524943465599499,-2.3423807647474155
F7,84515.30000027109,0.0,0.5041783280197154,0.632562629370213,0.5259785040599867,0.18562630022418675,-0.29214444571908876,-1.0116846128442663,-2.557317297104302
F7,86853.50000027959,0.0,0.49703114527770575,0.6848570260225705,0.570964976532174,0.15412253892785122,-0.44112232663684264,-1.256931659731305,-2.3929966904006217
F7,82141.90000026245,0.0,0.42858641075427806,0.6164989662864837,0.6726286741166967,0.4700516651158614,0.004465872315329122,-0.6696317212519342,-2.181555976075297
F7,65932.80000020348,0.0,-0.055253505732558605,0.1908088473475593,0.42592861096933926,0.30625362637382536,-0.15603418213291317,-0.848761925366545,-2.179264725005862
F7,57457.00000017264,0.0,0.19489413184273177,0.2250761797798604,0.07158602351209332,-0.3095599674830716,-0.6698440705935589,-0.9955135170410284,-2.349227965736087
F7,35129.30000009142,0.0,0.52569517083378,0.7077232541371432,0.7107208825971374,0.6454640780683147,0.3319030431303038,-0.4599027691346034,-2.164701789057892
F7,85647.9000002752,0.0,0.45705569896159853,0.5877880691855115,0.47939207662781774,0.2238421186451678,-0.28483424863942014,-1.0172964107531688,-2.2941205525345336
F7,63113.90000019323,0.0,0.4863805481130821,0.7099438359737132,0.6692209497186024,0.28355644168003485,-0.44819940845359985,-0.9728419828674576,-2.435315318243787
F7,43343.3000001213,0.0,0.37926748915640984,0.44104031735340266,0.30481915525760545,0.05417798542503606,-0.29940872884446623,-0.9029502554327518,-2.392970035188373
F7,40895.5000001124,0.0,0.5232793723457918,0.8151058582350453,0.8705347437226733,0.6786745048713259,0.17706171187926553,-0.7383045491129191,-2.5187079668841896
F7,59259.80000017921,0.0,0.5881031450242018,0.8386814221981806,0.8801388924178051,0.7133434048111817,0.21090561068844096,-0.6242769511431746,-2.1929538298949467
F7,91276.70000029568,0.0,0.37571182348989784,0.37372608887493475,0.20126432879893186,-0.17205166556146842,-0.7708020379997027,-1.299140455144008,-2.6415706977345845
F7,99923.70000032714,0.0,0.31684236166814234,0.3058179496273828,-0.304892227054258,0.025194394462872617,-0.24407765494236447,-0.9745186601631642,-2.7568630443090636
F7,42536.30000011837,0.0,0.5110963162523656,0.7117352322508952,0.6572167632196322,0.2682212403056477,-0.3531358548038097,-1.3117248017597536,-2.5217825176135924
F7,37686.40000010072,0.0,0.45348486636336793,0.5328642030894033,0.36139468717198,-0.26932370910128645,-0.5360664424068668,-0.9439315874631509,-2.2098526077498724
F7,77292.10000024481,0.0,0.47322286574973993,0.6094562281182089,0.5466243607913085,0.2744635240850581,-0.3221785587953215,-1.2215155434633225,-2.3790166925718497
F7,42164.60000011702,0.0,0.24616435479168763,0.2800347491474676,0.32589545335606185,0.12526846086402663,-0.47489842979893465,-2.4393641162512294,-2.510687279008333
F7,68606.00000021321,0.0,0.6207821304340916,0.9498430892857441,1.0254923529724038,0.8356563882197121,0.3708538360085403,-0.5873913360519104,-2.262212556955415
F7,96281.4000003139,0.0,0.37864695750550714,0.35029229794012945,0.18837665150996982,0.04004214093326792,-0.11512921487641617,-0.6296651655945396,-2.212855230583973
F7,67020.90000020745,0.0,0.4360621895920936,0.5483049538129711,0.5069974438656817,0.3361846362526734,-0.25905350412061323,-1.631504503647669,-2.6382338773981626
F7,80934.40000025806,0.0,0.49704338181755914,0.6614194916751255,0.5935295606133866,0.25886669479803603,-0.3714061236316172,-1.2874711115694244,-3.027908105278549
F7,68461.40000021268,0.0,0.46340601530026326,0.42091022212079776,-0.05391211024967318,-0.5228308039563293,-0.8679665841882432,-1.1507608735840087,-2.4526527105750984
F7,67518.30000020924,0.0,0.4742556086310188,0.6216466055485327,0.5451125172599421,0.3496526733287277,0.013809530518162414,-0.6066956028227549,-2.206697357902581
F7,49461.70000014356,0.0,0.5651124814999644,0.7797401816640438,0.7307684975557055,0.5227239519064841,0.10397005693624016,-0.7928732439569317,-2.2868942236019323
F7,62251.30000019009,0.0,0.347756074806511,0.2579538769584577,0.021335153324935102,-0.080444473019758,-0.41138998968114937,-1.0821048889399043,-2.329108929092429
F9,96853.90000031596,0.0,0.5548512172851141,0.8999376382431465,0.9440774095002279,0.547304447698242,-0.3736038796912667,-1.7815251313147487,-3.650838487386616
F9,93405.40000030345,0.0,0.530827083183853,0.8868496148097618,0.9743845139832548,0.67421218054537,-0.12825702772354128,-1.5951308689086938,-3.4831273321198712
F9,46051.60000013116,0.0,0.6090320546557498,0.8575888085697305,0.8651917257736741,0.5764802067478482,-0.22227782469102703,-1.575632644667953,-3.60338026213543
F9,82510.0000002638,0.0,0.5803667956341374,0.8728377923045003,0.8340695292575264,0.4897876851525539,-0.21142135874623885,-1.451831722780436,-3.500927321334795
F9,64946.00000019989,0.0,0.5376679540459322,0.8838030749505295,0.895728831245213,0.48011433187927616,-0.4312995310859391,-1.839862444374775,-3.5136064403036005
F9,86461.80000027816,0.0,0.5742737748091484,0.8311510218252006,0.911929559798542,0.5088512301406234,-0.37840222374237625,-1.7528748429388852,-3.852432012073946
F9,91828.50000029767,0.0,0.5380803477570164,0.8738945946117531,0.8413078442113058,0.42668903451310297,-0.4010818134842215,-1.6086932575439892,-3.7463085851712776
F9,76517.90000024199,0.0,0.5836718095334371,0.8560010591356857,0.8383664459158204,0.3881920599043656,-0.44465229593733535,-1.7558547463119136,-3.613378765103661
F9,78660.70000024978,0.0,0.5924224799290811,0.8387063528369233,0.7943687347248594,0.40450537448703666,-0.38111052636617304,-1.6457830441748489,-4.044538902502667
F9,87499.40000028194,0.0,0.5122267782879101,0.8104629551438879,0.8358831351654726,0.43898106708641266,-0.32861246794558946,-1.4393995941186866,-3.6549572126525858
F9,50076.3000001458,0.0,0.5882018571123524,0.8588894084192339,0.8237924388651605,0.39211823612157826,-0.4525468626976694,-1.8163438998921082,-3.562794539006476
F9,74264.6000002338,0.0,0.5712309555299286,0.8299898475288778,0.785878195518806,0.43776798859279087,-0.32786452023513757,-1.509475171034713,-3.523164292415992
F9,52804.30000015572,0.0,0.5145739094279207,0.828733231718921,0.8536667121698758,0.5218649552040953,-0.28686742521183584,-1.697123363032469,-3.971262153060756
F9,57711.70000017357,0.0,0.5453091655304952,0.7654707896902303,0.8587370249272495,0.6308184353955449,-0.12417005156919472,-1.4486254765252655,-3.427621568583017
F9,72823.50000022855,0.0,0.523461966786674,0.8209063718197755,0.7932935423443428,0.43657292312502227,-0.33545208930649806,-1.6019936072452787,-3.9210763647547178
F9,80207.50000025542,0.0,0.543625627934123,0.8440691338874072,0.7878478917016336,0.34219962528839876,-0.49510922569419347,-1.7252384321247718,-3.8516140327900144
F9,60972.10000018543,0.0,0.5477823973227716,0.7982732338662667,0.8201944681930289,0.4280683396880245,-0.4118258817685396,-1.7815637002438638,-3.614377278142653
F9,32512.700000081903,0.0,0.5646256999958363,0.8163848551635139,0.8389225054574185,0.518701322330132,-0.3396935797510432,-1.7044015106222925,-3.6297642664302048
F9,42226.10000011724,0.0,0.5592693021992612,0.7905513612665703,0.8116848902607029,0.49449998044317667,-0.2487795529003675,-1.498465834285777,-3.4824966528898527
F9,26910.50000006152,0.0,0.5143917645874148,0.7602416845058968,0.8593464156318358,0.6586212180114643,-0.09195459731287994,-1.4409722491329984,-3.5172196773153748
F9,51883.900000152375,0.0,0.5608635387870936,0.7906016863476677,0.7798179721757761,0.4069907005484122,-0.38935470120850557,-1.684714281683435,-3.694005033459353
F9,45891.70000013057,0.0,0.5584135565284971,0.8477175098668931,0.8762739379586364,0.44125199597367876,-0.4937431769886531,-2.3328068181923607,-4.054266700786353
F9,45855.60000013044,0.0,0.5652639072568711,0.8373916535331277,0.7860947519747796,0.3424257304761728,-0.49246716399517687,-1.813080397928335,-3.9194590854029414
F9,90970.80000029458,0.0,0.5458161782643834,0.7763320352662587,0.6695083037877891,0.4517661690890499,-0.19755747662500472,-1.4867312992357464,-3.50045813778647
F9,69864.7000002178,0.0,0.5793117112057944,0.8269328708999752,0.7640693211720594,0.33677927150868814,-0.41021489277995765,-1.7102118905883663,-3.689550476571634
F9,48339.50000013948,0.0,0.5391887569159499,0.8232100707212578,0.7986322309508311,0.4065968940688705,-0.40768881921945677,-1.729372440053424,-3.602614479136702
F9,74382.50000023423,0.0,0.5139737469446208,0.7632404163536581,0.7796500046296897,0.3769907289433391,-0.43767543781432744,-1.5979784336415828,-3.535999399250931
F9,84902.7000002725,0.0,0.5288995537220218,0.7140231095136272,0.7080077271273638,0.3588116827339388,-0.414141174300542,-1.6375846838007306,-3.700792242658092
F9,89380.90000028879,0.0,0.6115048954869945,0.7791519968574724,0.6526036926227395,0.2254466360550917,-0.4744952794457135,-1.6474474052114714,-3.574618648712406
F9,80578.90000025676,0.0,0.5792065427909279,0.7811290694054023,0.7138623662233029,0.2956907376385616,-0.4868432487842549,-1.7289162984495068,-3.8646919901452836
F9,92898.10000030158,0.0,0.5283392782363965,0.7898028423505903,0.7268869503174222,0.20388503155950455,-0.702331766113935,-2.055575844178908,-3.811553487747016
F9,97883.40000031971,0.0,0.6042884435310565,0.7680538291544665,0.6688373882169184,0.2740947032330828,-0.5471962726820311,-1.812053965119194,-4.177058387240872
F9,94565.90000030764,0.0,0.5981928787822277,0.8244201145890028,0.7660697646128355,0.3235304612189265,-0.5597583297445857,-1.9165996505806795,-3.8489447316569367
F9,48915.90000014158,0.0,0.5565791495183585,0.8047907772502302,0.7820412499524687,0.3509666668827338,-0.48657869270294074,-1.9734317850579746,-3.966804582708652
F9,36673.00000009703,0.0,0.49284257896981654,0.7590571573209963,0.8242730393142299,0.449684713782904,-0.35540650627934617,-1.6964561380628937,-3.858642507749689
F9,56135.10000016784,0.0,0.5946016766620656,0.8284683134035986,0.7388731978496977,0.2977789654606679,-0.6816317358095764,-2.423360137453152,-3.534778194379777
F9,44891.000000126936,0.0,0.533266703823473,0.7799896701201969,0.7603261473441526,0.35596813468920835,-0.4611080606484683,-1.7643637864507564,-3.733342564927776
F9,79101.50000025138,0.0,0.5436433836645616,0.730333515615302,0.7022197099418138,0.275029200535679,-0.7421328146083317,-2.5774405517318137,-3.8404714271105114
F9,62132.30000018966,0.0,0.5427364825387447,0.8340698850924786,0.7489034414567083,0.1503973099139436,-0.9337589904146234,-2.5367783245851054,-4.183886800866447
F9,93188.30000030264,0.0,0.5317651593437747,0.7300855529600425,0.6797826751049632,0.21508933221646892,-0.6953171351586129,-1.9971131016641035,-3.8154653103628746
F9,81720.80000026092,0.0,0.5308006322625701,0.7565144843917834,0.7791954769555717,0.4628711199084664,-0.29873727652692006,-1.5585312187609905,-3.6334193351819124
F9,72348.70000022682,0.0,0.534949939812841,0.7627860239046432,0.6911379858304417,0.32549130865171527,-0.4373943769051414,-1.6783817646800985,-3.482810982842795
F9,54554.00000016209,0.0,0.5293745168069836,0.7402193592599438,0.8099172091080501,0.5042529817291408,-0.25097521196054273,-1.5285853160885459,-3.752318906598433
F9,77699.8000002463,0.0,0.5440378137426284,0.82600539366547,0.706152564834907,0.13442616912035366,-0.8745898981833305,-2.4018079410098507,-4.026934685625234
F9,74714.70000023543,0.0,0.5471760777772953,0.7058330626119572,0.693782925768773,0.3583749882820708,-0.4710138307710072,-1.6784973642237004,-3.500439598024763
F9,82277.20000026294,0.0,0.5272749843798241,0.6571250469834345,0.701403475663535,0.34327618779428715,-0.3869685094470789,-1.647785859788416,-3.5767871605837316
F9,94705.40000030816,0.0,0.5888588900096118,0.7758969879770823,0.6339342118975653,0.13296367686880214,-0.7379319103925608,-2.3066289393039945,-5.005489771964684
F9,34144.60000008784,0.0,0.47670274104264354,0.7476693839165232,0.757660254207172,0.47172386626559815,-0.24539159401109242,-1.3979317012180894,-3.5522934536555475
F9,78267.70000024835,0.0,0.48496397660162227,0.7511081941869933,0.6898641809534541,0.2520841195991129,-0.5818004199187752,-1.8840673218741635,-3.97561066568831
F9,32394.700000081477,0.0,0.5537657596504703,0.8186290947107832,0.7431644390016068,0.20001817712666525,-0.5793101561112319,-1.9787662591251716,-3.4708163826453315
F9,54219.00000016087,0.0,0.58149339974054,0.7840348551348597,0.6421594819720629,0.20904055446877004,-0.46059537826151364,-1.6880503006506957,-3.6007223556756265
F9,20026.90000003648,0.0,0.5233646793241576,0.7265276591023918,0.7862130175887372,0.6575244748781762,0.05887051244767308,-1.1540164152005814,-3.4395153137295953
F9,79449.80000025265,0.0,0.5848268455843468,0.7345194133540399,0.6269357655844394,0.22635315131285205,-0.5542400573861099,-1.7956303922379582,-3.4692698014974983
F9,31605.6000000786,0.0,0.5370056881821765,0.7498201678696059,0.7300184392808724,0.4182409283755072,-0.395660396408816,-1.7286489267284684,-3.839742692419399
F9,91946.40000029812,0.0,0.5180016453291609,0.7599742913401957,0.6652834777111272,0.15877312023070034,-0.8211614525498019,-1.9695145210049225,-3.6161605449304806
F9,83301.80000026667,0.0,0.534488188135305,0.6986345798756446,0.7212333820649998,0.3861727790641171,-0.4575035186629691,-1.6707886900120976,-3.8155368962513196
F9,72152.4000002261,0.0,0.6075292016318841,0.7695541677813258,0.609927071651667,0.050898576082637155,-0.952951629008165,-2.1928498295495418,-3.9983805110338086
F9,91414.60000029618,0.0,0.5219959974863662,0.7578554506371533,0.6443263540696769,0.12093584950967644,-0.9007745560555327,-1.9425339826106403,-3.7282171232578993
F9,69288.20000021569,0.0,0.5485947285725656,0.7814822415976646,0.6189356023042432,0.17148897401200552,-0.5651093043755149,-1.669971391506933,-3.5857000071503236
F9,96346.20000031411,0.0,0.5737184015070639,0.7197310759520207,0.6648483311876582,0.3233150248617134,-0.411993189578594,-1.722027695946747,-4.576693245982191
F9,71958.50000022541,0.0,0.5757221450221648,0.7858280367740673,0.653374946875046,0.10703291508661739,-0.8450157471328532,-2.187008354955644,-4.1301979623874026
F9,53959.60000015992,0.0,0.5563719045774409,0.7920088610532963,0.6764400098160321,0.23782647584977074,-0.5533478460601644,-2.0184715709823022,-3.931606286672989
F9,72484.30000022732,0.0,0.5541711730622827,0.7908374351738673,0.7209325064003821,0.3210841270897219,-0.5412581080717149,-2.001746802854668,-4.125610950915871
F9,90072.8000002913,0.0,0.5321095738602671,0.712331746708011,0.6349289323626895,0.28868785556645027,-0.345036070078949,-1.4516965776731745,-3.6976837026080953
F9,18742.80000003181,0.0,0.5152229569862854,0.7702472235350856,0.7796573286794833,0.37225814572140187,-0.4791831725338418,-1.8560545297523878,-3.7662496831624557
F9,27922.2000000652,0.0,0.5377741962940704,0.7172140552868814,0.7739236584426882,0.46993308095575725,-0.22886339671615077,-1.4253408656178082,-3.441599260462034
F9,56252.80000016827,0.0,0.5536797956656212,0.7663910108061703,0.7029996604836286,0.2919684157643384,-0.5424866759723311,-1.768768365398451,-3.7506428608222313
F9,40027.90000010924,0.0,0.4467917343859028,0.6600243219495412,0.774849823903489,0.5738930112418585,-0.15834162337795563,-1.3884937753083826,-3.533429567717445
F9,40307.80000011026,0.0,0.5743653561472011,0.7693136302088054,0.6849747493121109,0.2230309814207966,-0.6339867372359989,-1.8644989940442198,-3.6826380219659005
F9,85277.80000027386,0.0,0.5443609266984386,0.7098927763403173,0.6184076413493935,0.18564568948894358,-0.5932064617484624,-1.7677099115754384,-3.4825024573338093
